species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Gorilla gorilla,1,228.908639,2946,12.86976329,3063.346382
Gorilla gorilla,4,203.093366,1223,6.021860901,3063.346382
Gorilla gorilla,3,201.391403,1716,8.520721215,3063.346382
Gorilla gorilla,6,173.266796,1542,8.899570117,3063.346382
Gorilla gorilla,5,165.317712,2094,12.66651936,3063.346382
Gorilla gorilla,7,159.110946,1440,9.050288721,3063.346382
Gorilla gorilla,X,156.331669,1315,8.41160341,3063.346382
Gorilla gorilla,10,148.642438,1127,7.581953143,3063.346382
Gorilla gorilla,8,146.75732,1107,7.543064973,3063.346382
Gorilla gorilla,2B,135.448346,1073,7.921839075,3063.346382
Gorilla gorilla,11,135.235416,1728,12.77771793,3063.346382
Gorilla gorilla,12,133.456746,1506,11.28455507,3063.346382
Gorilla gorilla,9,121.655618,1165,9.576212091,3063.346382
Gorilla gorilla,2A,107.640188,949,8.816409722,3063.346382
Gorilla gorilla,13,97.154659,611,6.288941841,3063.346382
Gorilla gorilla,17,95.888799,820,8.551572327,3063.346382
Gorilla gorilla,14,90.977943,1102,12.11282607,3063.346382
Gorilla gorilla,16,81.384781,1144,14.05668217,3063.346382
Gorilla gorilla,15,80.890724,991,12.25109569,3063.346382
Gorilla gorilla,18,78.004504,474,6.076572194,3063.346382
Gorilla gorilla,20,63.231202,787,12.44638683,3063.346382
Gorilla gorilla,19,57.935654,1668,28.79056134,3063.346382
Gorilla gorilla,21,37.891338,307,8.102115581,3063.346382
Gorilla gorilla,22,34.650175,645,18.6146246,3063.346382
