species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Aquila chrysaetos chrysaetos,Z,88.216475,815,9.238637114,1203.454851
Aquila chrysaetos chrysaetos,1,85.456622,803,9.396580174,1203.454851
Aquila chrysaetos chrysaetos,2,83.001952,854,10.28891465,1203.454851
Aquila chrysaetos chrysaetos,3,79.382107,989,12.458727,1203.454851
Aquila chrysaetos chrysaetos,4,77.266225,620,8.024204625,1203.454851
Aquila chrysaetos chrysaetos,5,76.621501,1112,14.51289763,1203.454851
Aquila chrysaetos chrysaetos,6,54.402963,820,15.07270845,1203.454851
Aquila chrysaetos chrysaetos,7,47.779391,485,10.15082005,1203.454851
Aquila chrysaetos chrysaetos,8,46.934974,826,17.59881661,1203.454851
Aquila chrysaetos chrysaetos,9,45.241448,1084,23.96032947,1203.454851
Aquila chrysaetos chrysaetos,10,43.949808,891,20.27312611,1203.454851
Aquila chrysaetos chrysaetos,11,43.755789,619,14.14669954,1203.454851
Aquila chrysaetos chrysaetos,12,43.4815,868,19.96251279,1203.454851
Aquila chrysaetos chrysaetos,13,41.790845,616,14.74007046,1203.454851
Aquila chrysaetos chrysaetos,14,34.337559,179,5.212950635,1203.454851
Aquila chrysaetos chrysaetos,15,30.976502,510,16.46409269,1203.454851
Aquila chrysaetos chrysaetos,16,30.610376,646,21.10395508,1203.454851
Aquila chrysaetos chrysaetos,17,29.699254,471,15.8589842,1203.454851
Aquila chrysaetos chrysaetos,18,28.555659,200,7.003865679,1203.454851
Aquila chrysaetos chrysaetos,19,27.976474,344,12.2960456,1203.454851
Aquila chrysaetos chrysaetos,20,25.309643,369,14.57942334,1203.454851
Aquila chrysaetos chrysaetos,21,24.75658,373,15.06670146,1203.454851
Aquila chrysaetos chrysaetos,22,22.514005,404,17.94438617,1203.454851
Aquila chrysaetos chrysaetos,23,21.012167,197,9.375520383,1203.454851
Aquila chrysaetos chrysaetos,24,20.993271,613,29.19983265,1203.454851
Aquila chrysaetos chrysaetos,25,19.844373,433,21.8197874,1203.454851
Aquila chrysaetos chrysaetos,26,17.717355,228,12.86873803,1203.454851
