species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Rattus norvegicus,1,260.522016,3992,15.32308118,2647.899415
Rattus norvegicus,2,249.053267,2020,8.110714725,2647.899415
Rattus norvegicus,4,182.687754,1973,10.79984814,2647.899415
Rattus norvegicus,3,169.034231,2326,13.76052641,2647.899415
Rattus norvegicus,5,166.875058,1798,10.77452809,2647.899415
Rattus norvegicus,X,152.453651,1356,8.894506567,2647.899415
Rattus norvegicus,6,140.994061,1410,10.00042122,2647.899415
Rattus norvegicus,7,135.012528,1798,13.31728267,2647.899415
Rattus norvegicus,8,123.900184,1631,13.16382226,2647.899415
Rattus norvegicus,9,114.175309,1155,10.11602255,2647.899415
Rattus norvegicus,10,107.211142,2159,20.13783232,2647.899415
Rattus norvegicus,13,106.807694,902,8.44508449,2647.899415
Rattus norvegicus,14,104.886043,998,9.515088676,2647.899415
Rattus norvegicus,15,101.769107,1008,9.904773951,2647.899415
Rattus norvegicus,17,86.533673,936,10.81659853,2647.899415
Rattus norvegicus,11,86.241447,844,9.786477725,2647.899415
Rattus norvegicus,16,84.729064,852,10.0555814,2647.899415
Rattus norvegicus,18,83.828827,733,8.744008788,2647.899415
Rattus norvegicus,19,57.337602,758,13.21994596,2647.899415
Rattus norvegicus,20,54.435887,819,15.04522191,2647.899415
Rattus norvegicus,12,46.669029,918,19.67043283,2647.899415
Rattus norvegicus,Y,18.315841,30,1.637926427,2647.899415
