"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Mesocricetus auratus","KB708127.1",79.790405,1056,13.234674018762,2504.908775
"Mesocricetus auratus","KB708128.1",60.928133,548,8.9942030555901,2504.908775
"Mesocricetus auratus","KB708129.1",44.330745,287,6.47406218866838,2504.908775
"Mesocricetus auratus","KB708130.1",37.932696,213,5.61520857889985,2504.908775
"Mesocricetus auratus","KB708131.1",30.845043,200,6.48402402940401,2504.908775
"Mesocricetus auratus","KB708132.1",30.421869,264,8.67796781322015,2504.908775
"Mesocricetus auratus","KB708135.1",29.822074,139,4.66097696625661,2504.908775
"Mesocricetus auratus","KB708134.1",29.670104,203,6.84190389086604,2504.908775
"Mesocricetus auratus","KB708133.1",28.733031,230,8.00472459727622,2504.908775
"Mesocricetus auratus","KB708136.1",26.256861,432,16.4528425541804,2504.908775
"Mesocricetus auratus","KB708139.1",26.018355,158,6.07263602944921,2504.908775
"Mesocricetus auratus","KB708138.1",25.144588,162,6.44273829422061,2504.908775
"Mesocricetus auratus","KB708137.1",24.937227,452,18.1255117098625,2504.908775
"Mesocricetus auratus","KB708141.1",24.491037,248,10.1261534985227,2504.908775
"Mesocricetus auratus","KB708140.1",24.332566,275,11.3017262544361,2504.908775
"Mesocricetus auratus","KB708142.1",24.043102,198,8.23521024866093,2504.908775
"Mesocricetus auratus","KB708143.1",23.545992,82,3.48254598914329,2504.908775
"Mesocricetus auratus","KB708146.1",23.338012,116,4.97043192882067,2504.908775
"Mesocricetus auratus","KB708144.1",23.119872,174,7.5259932234919,2504.908775
"Mesocricetus auratus","KB708145.1",22.25376,318,14.2897200293344,2504.908775
"Mesocricetus auratus","KB708148.1",22.071668,67,3.03556577599844,2504.908775
"Mesocricetus auratus","KB708149.1",21.526299,94,4.36675157211186,2504.908775
"Mesocricetus auratus","KB708147.1",20.666915,403,19.4997656882994,2504.908775
"Mesocricetus auratus","KB708150.1",20.494602,179,8.73400713026777,2504.908775
"Mesocricetus auratus","KB708152.1",20.268197,108,5.32854501068842,2504.908775
"Mesocricetus auratus","KB708156.1",19.995379,109,5.4512595135106,2504.908775
"Mesocricetus auratus","KB708151.1",19.910996,206,10.3460419559122,2504.908775
"Mesocricetus auratus","KB708155.1",19.544038,196,10.028633796148,2504.908775
"Mesocricetus auratus","KB708154.1",19.452151,194,9.97319011146891,2504.908775
"Mesocricetus auratus","KB708153.1",19.412169,161,8.29376665739929,2504.908775
"Mesocricetus auratus","KB708160.1",19.385306,143,7.37672131665087,2504.908775
"Mesocricetus auratus","KB708157.1",19.353835,135,6.97536173063375,2504.908775
"Mesocricetus auratus","KB708158.1",18.220204,205,11.2512461441156,2504.908775
"Mesocricetus auratus","KB708162.1",18.054249,155,8.58523663875468,2504.908775
"Mesocricetus auratus","KB708159.1",18.013292,169,9.38196083203448,2504.908775
"Mesocricetus auratus","KB708161.1",17.774785,90,5.06335238372785,2504.908775
"Mesocricetus auratus","KB708166.1",17.264671,118,6.83476679051689,2504.908775
"Mesocricetus auratus","KB708163.1",16.966535,128,7.54426286805173,2504.908775
"Mesocricetus auratus","KB708165.1",16.574428,122,7.36073667217958,2504.908775
"Mesocricetus auratus","KB708164.1",16.514833,175,10.5965346425241,2504.908775
"Mesocricetus auratus","KB708167.1",16.010153,143,8.93183219423325,2504.908775
"Mesocricetus auratus","KB708168.1",15.698363,109,6.94339913021504,2504.908775
"Mesocricetus auratus","KB708169.1",14.687589,125,8.5105867273383,2504.908775
"Mesocricetus auratus","KB708173.1",14.681865,58,3.95045179886888,2504.908775
