"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Xiphophorus couchianus","KQ557225.1",55.650406,1952,35.0761142694988,708.396389
"Xiphophorus couchianus","KQ557219.1",33.548221,816,24.3231973462915,708.396389
"Xiphophorus couchianus","KQ557204.1",33.259606,922,27.7213145579656,708.396389
"Xiphophorus couchianus","KQ557210.1",32.721116,869,26.5577738852183,708.396389
"Xiphophorus couchianus","KQ557220.1",31.600912,959,30.3472254218486,708.396389
"Xiphophorus couchianus","KQ557224.1",30.408201,899,29.5643928425756,708.396389
"Xiphophorus couchianus","KQ557216.1",30.170098,744,24.6601784323008,708.396389
"Xiphophorus couchianus","KQ557201.1",29.96606,937,31.2687086657372,708.396389
"Xiphophorus couchianus","KQ557221.1",29.933922,965,32.2376733660227,708.396389
"Xiphophorus couchianus","KQ557218.1",29.603586,889,30.0301456722169,708.396389
"Xiphophorus couchianus","KQ557212.1",29.39844,882,30.001591921204,708.396389
"Xiphophorus couchianus","KQ557213.1",28.566418,873,30.5603593702228,708.396389
"Xiphophorus couchianus","KQ557215.1",28.402361,721,25.3852135743222,708.396389
"Xiphophorus couchianus","KQ557222.1",28.200517,748,26.5243364155345,708.396389
"Xiphophorus couchianus","KQ557203.1",27.041879,777,28.7332104399994,708.396389
"Xiphophorus couchianus","KQ557205.1",26.266306,778,29.6196960470955,708.396389
"Xiphophorus couchianus","KQ557211.1",26.077971,791,30.3321144118152,708.396389
"Xiphophorus couchianus","KQ557202.1",25.629008,813,31.7218676587092,708.396389
"Xiphophorus couchianus","KQ557208.1",25.108055,996,39.6685446164587,708.396389
"Xiphophorus couchianus","KQ557223.1",24.361341,761,31.238017644431,708.396389
"Xiphophorus couchianus","KQ557206.1",24.035278,647,26.9187649920255,708.396389
"Xiphophorus couchianus","KQ557207.1",23.59346,698,29.5844695945402,708.396389
"Xiphophorus couchianus","KQ557214.1",22.457735,546,24.312336039231,708.396389
"Xiphophorus couchianus","KQ557209.1",19.682451,525,26.6735072781332,708.396389
"Xiphophorus couchianus","KQ557217.1",12.713041,401,31.5424138095677,708.396389
