species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Podarcis muralis,1,140.209921,1956,13.95051068,1511.002858
Podarcis muralis,2,128.038163,2475,19.33017424,1511.002858
Podarcis muralis,3,124.954059,1622,12.9807708,1511.002858
Podarcis muralis,4,107.526675,1384,12.87122474,1511.002858
Podarcis muralis,5,100.393251,1397,13.91527803,1511.002858
Podarcis muralis,6,99.67844,1558,15.63026067,1511.002858
Podarcis muralis,7,92.398148,1156,12.51107327,1511.002858
Podarcis muralis,8,90.342841,1844,20.41113584,1511.002858
Podarcis muralis,9,79.135106,949,11.99214922,1511.002858
Podarcis muralis,10,76.280819,1089,14.27619701,1511.002858
Podarcis muralis,11,65.231656,737,11.29819547,1511.002858
Podarcis muralis,12,60.949594,847,13.89672916,1511.002858
Podarcis muralis,13,56.546671,1703,30.11671545,1511.002858
Podarcis muralis,14,54.988359,914,16.62169988,1511.002858
Podarcis muralis,Z,50.871175,748,14.7038082,1511.002858
Podarcis muralis,15,46.441056,799,17.20460448,1511.002858
Podarcis muralis,16,43.659005,1040,23.82097347,1511.002858
Podarcis muralis,17,42.925489,762,17.75169061,1511.002858
Podarcis muralis,18,14.237138,409,28.72768389,1511.002858
