species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Anas platyrhynchos,1,208.326429,2379,11.41957845,1211.992756
Anas platyrhynchos,2,162.939446,1606,9.856422367,1211.992756
Anas platyrhynchos,3,119.72372,1319,11.01703155,1211.992756
Anas platyrhynchos,Z,81.233375,783,9.638895343,1211.992756
Anas platyrhynchos,4,77.626585,858,11.05291441,1211.992756
Anas platyrhynchos,5,64.988622,1055,16.23361086,1211.992756
Anas platyrhynchos,6,39.543408,553,13.98463177,1211.992756
Anas platyrhynchos,7,37.81288,568,15.02133665,1211.992756
Anas platyrhynchos,8,33.348632,587,17.60192142,1211.992756
Anas platyrhynchos,9,26.742597,531,19.85596238,1211.992756
Anas platyrhynchos,10,22.933227,383,16.70065883,1211.992756
Anas platyrhynchos,12,22.338721,450,20.14439412,1211.992756
Anas platyrhynchos,11,22.193879,385,17.3471253,1211.992756
Anas platyrhynchos,13,21.714986,391,18.00599825,1211.992756
Anas platyrhynchos,14,20.320564,423,20.81635136,1211.992756
Anas platyrhynchos,15,18.227546,451,24.74277119,1211.992756
Anas platyrhynchos,22,16.160689,173,10.70498913,1211.992756
Anas platyrhynchos,16,16.053328,384,23.92027373,1211.992756
Anas platyrhynchos,17,15.319648,402,26.2408118,1211.992756
Anas platyrhynchos,18,13.333155,352,26.4003531,1211.992756
Anas platyrhynchos,19,12.198306,327,26.80700091,1211.992756
Anas platyrhynchos,20,12.091001,359,29.69150362,1211.992756
Anas platyrhynchos,21,8.553409,269,31.44944899,1211.992756
Anas platyrhynchos,23,7.977799,192,24.06678835,1211.992756
Anas platyrhynchos,24,7.737077,282,36.44787301,1211.992756
Anas platyrhynchos,25,7.574731,415,54.78742413,1211.992756
Anas platyrhynchos,34,7.214884,70,9.70216569,1211.992756
Anas platyrhynchos,26,6.918023,313,45.24413984,1211.992756
Anas platyrhynchos,27,6.270716,247,39.38944133,1211.992756
Anas platyrhynchos,28,5.96015,336,56.37442011,1211.992756
Anas platyrhynchos,35,5.548691,81,14.59803763,1211.992756
Anas platyrhynchos,36,3.997205,46,11.50804124,1211.992756
Anas platyrhynchos,32,3.473573,373,107.3822257,1211.992756
Anas platyrhynchos,37,3.148754,74,23.50135959,1211.992756
Anas platyrhynchos,38,2.836164,44,15.51391245,1211.992756
Anas platyrhynchos,31,2.637124,202,76.59859756,1211.992756
Anas platyrhynchos,33,2.151773,17,7.900461619,1211.992756
Anas platyrhynchos,39,2.018729,28,13.87011332,1211.992756
Anas platyrhynchos,30,1.872559,179,95.59111355,1211.992756
Anas platyrhynchos,29,1.456683,34,23.34069938,1211.992756
Anas platyrhynchos,40,1.354177,49,36.18433927,1211.992756
