species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Capra hircus,1,157.403528,1133,7.198059754,2922.796603
Capra hircus,2,136.510947,1131,8.285049843,2922.796603
Capra hircus,4,120.734966,979,8.108670027,2922.796603
Capra hircus,3,120.038259,1434,11.94619126,2922.796603
Capra hircus,5,119.020588,1371,11.51901552,2922.796603
Capra hircus,6,117.642375,776,6.596262614,2922.796603
Capra hircus,8,112.672867,939,8.333860893,2922.796603
Capra hircus,7,108.433636,1410,13.0033452,2922.796603
Capra hircus,11,106.225002,1131,10.64721091,2922.796603
Capra hircus,10,101.08756,1072,10.60466787,2922.796603
Capra hircus,14,94.672733,650,6.865757219,2922.796603
Capra hircus,9,91.568626,650,7.098501183,2922.796603
Capra hircus,12,87.277232,489,5.6028358,2922.796603
Capra hircus,13,83.034183,955,11.50128737,2922.796603
Capra hircus,15,81.904557,1036,12.64886885,2922.796603
Capra hircus,16,79.370172,760,9.575385574,2922.796603
Capra hircus,20,71.784255,474,6.603119305,2922.796603
Capra hircus,17,71.137785,663,9.319941575,2922.796603
Capra hircus,21,69.425955,754,10.86049158,2922.796603
Capra hircus,18,67.275902,1324,19.68015234,2922.796603
Capra hircus,19,62.51645,1356,21.69029112,2922.796603
Capra hircus,24,62.310066,434,6.965166752,2922.796603
Capra hircus,22,60.283066,641,10.63316853,2922.796603
Capra hircus,26,51.421553,467,9.081794943,2922.796603
Capra hircus,29,51.332696,735,14.31835959,2922.796603
Capra hircus,23,48.866549,788,16.12555043,2922.796603
Capra hircus,27,44.709034,339,7.5823602,2922.796603
Capra hircus,28,44.672302,369,8.260151895,2922.796603
Capra hircus,25,42.858509,790,18.43274576,2922.796603
