species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Periophthalmus magnuspinnatus,10,36.988977,965,26.08885344,752.605561
Periophthalmus magnuspinnatus,3,36.957123,972,26.30074857,752.605561
Periophthalmus magnuspinnatus,9,36.17185,1248,34.50196769,752.605561
Periophthalmus magnuspinnatus,1,36.05297,1195,33.14567427,752.605561
Periophthalmus magnuspinnatus,4,35.021165,1072,30.61006109,752.605561
Periophthalmus magnuspinnatus,7,34.908682,1200,34.37540266,752.605561
Periophthalmus magnuspinnatus,5,34.011676,1133,33.31208965,752.605561
Periophthalmus magnuspinnatus,16,33.977497,1196,35.19976766,752.605561
Periophthalmus magnuspinnatus,6,33.835733,1069,31.59381829,752.605561
Periophthalmus magnuspinnatus,21,33.436419,1003,29.99723146,752.605561
Periophthalmus magnuspinnatus,15,32.865169,897,27.29333295,752.605561
Periophthalmus magnuspinnatus,13,32.620125,1028,31.51428758,752.605561
Periophthalmus magnuspinnatus,11,32.464558,924,28.46180749,752.605561
Periophthalmus magnuspinnatus,14,32.379725,1064,32.86006907,752.605561
Periophthalmus magnuspinnatus,17,31.521007,1140,36.16635725,752.605561
Periophthalmus magnuspinnatus,8,29.687151,1169,39.37730502,752.605561
Periophthalmus magnuspinnatus,19,29.583991,985,33.29503447,752.605561
Periophthalmus magnuspinnatus,22,29.018424,984,33.90949143,752.605561
Periophthalmus magnuspinnatus,18,28.378236,788,27.76775836,752.605561
Periophthalmus magnuspinnatus,20,28.06809,667,23.76364049,752.605561
Periophthalmus magnuspinnatus,24,27.914776,912,32.67086936,752.605561
Periophthalmus magnuspinnatus,23,24.170445,1041,43.06912843,752.605561
Periophthalmus magnuspinnatus,2,19.540339,496,25.38338767,752.605561
Periophthalmus magnuspinnatus,12,19.532153,445,22.78294666,752.605561
