species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Bos taurus,1,158.53411,1571,9.909539341,2711.193493
Bos taurus,X,139.009144,1453,10.4525498,2711.193493
Bos taurus,2,136.231102,1532,11.24559647,2711.193493
Bos taurus,3,121.005158,1908,15.76792288,2711.193493
Bos taurus,5,120.089316,1828,15.2220036,2711.193493
Bos taurus,4,120.000601,1222,10.18328233,2711.193493
Bos taurus,6,117.80634,1007,8.547927047,2711.193493
Bos taurus,8,113.31977,1269,11.19839901,2711.193493
Bos taurus,7,110.682743,1892,17.09390234,2711.193493
Bos taurus,11,106.982474,1574,14.71269023,2711.193493
Bos taurus,9,105.454467,912,8.648282296,2711.193493
Bos taurus,10,103.308737,1653,16.0005828,2711.193493
Bos taurus,12,87.216183,735,8.427335097,2711.193493
Bos taurus,15,85.00778,1390,16.35144454,2711.193493
Bos taurus,13,83.472345,1317,15.77768062,2711.193493
Bos taurus,14,82.403003,854,10.36369997,2711.193493
Bos taurus,16,81.013979,1090,13.45446815,2711.193493
Bos taurus,17,73.167244,1032,14.1046723,2711.193493
Bos taurus,20,71.974595,682,9.475565649,2711.193493
Bos taurus,21,69.862954,1029,14.72883612,2711.193493
Bos taurus,18,65.820629,1742,26.4658668,2711.193493
Bos taurus,19,63.449741,1767,27.84881344,2711.193493
Bos taurus,24,62.317253,617,9.900949902,2711.193493
Bos taurus,22,60.773035,872,14.34846886,2711.193493
Bos taurus,23,52.498615,1075,20.47673067,2711.193493
Bos taurus,26,51.992305,642,12.34798111,2711.193493
Bos taurus,29,51.098607,924,18.08268472,2711.193493
Bos taurus,28,45.94015,501,10.90549334,2711.193493
Bos taurus,27,45.612108,494,10.83045756,2711.193493
Bos taurus,25,42.350435,1021,24.10837102,2711.193493
