species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Gasterosteus aculeatus,IV,34.181212,2054,60.0914912,471.877818
Gasterosteus aculeatus,VII,30.776923,2021,65.66608364,471.877818
Gasterosteus aculeatus,I,29.619991,1799,60.73600765,471.877818
Gasterosteus aculeatus,II,23.686546,1227,51.80155857,471.877818
Gasterosteus aculeatus,IX,20.843631,1371,65.77548797,471.877818
Gasterosteus aculeatus,XIII,20.748428,1317,63.4746883,471.877818
Gasterosteus aculeatus,XII,20.694444,1472,71.13020287,471.877818
Gasterosteus aculeatus,XIX,20.580295,1302,63.26439927,471.877818
Gasterosteus aculeatus,VIII,20.553084,1260,61.30466844,471.877818
Gasterosteus aculeatus,XX,20.445003,1343,65.68842274,471.877818
Gasterosteus aculeatus,XVII,20.195758,1349,66.79620542,471.877818
Gasterosteus aculeatus,XVI,19.507025,1131,57.97911265,471.877818
Gasterosteus aculeatus,VI,18.825451,1126,59.81264406,471.877818
Gasterosteus aculeatus,X,17.985176,1221,67.8892439,471.877818
Gasterosteus aculeatus,III,17.759012,1263,71.11882125,471.877818
Gasterosteus aculeatus,XI,17.651971,1446,81.9171978,471.877818
Gasterosteus aculeatus,XXI,17.421465,884,50.74200132,471.877818
Gasterosteus aculeatus,XV,17.318724,1121,64.72763236,471.877818
Gasterosteus aculeatus,XIV,16.147532,1052,65.14927482,471.877818
Gasterosteus aculeatus,XVIII,15.939336,989,62.04775406,471.877818
Gasterosteus aculeatus,Y,15.859692,675,42.56072564,471.877818
Gasterosteus aculeatus,V,15.550311,1110,71.38120903,471.877818
