species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Dicentrarchus labrax,CAJNNU010000019.1,37.882625,1070,28.24513877,695.892153
Dicentrarchus labrax,CAJNNU010000021.1,35.031035,1305,37.2526818,695.892153
Dicentrarchus labrax,CAJNNU010000020.1,34.940063,1307,37.40691595,695.892153
Dicentrarchus labrax,CAJNNU010000004.1,34.614956,1338,38.65381195,695.892153
Dicentrarchus labrax,CAJNNU010000011.1,34.597903,1208,34.91541091,695.892153
Dicentrarchus labrax,CAJNNU010000013.1,32.630001,1046,32.05638884,695.892153
Dicentrarchus labrax,CAJNNU010000005.1,31.376231,1141,36.36510708,695.892153
Dicentrarchus labrax,CAJNNU010000018.1,30.745067,1024,33.30615607,695.892153
Dicentrarchus labrax,CAJNNU010000006.1,30.465141,992,32.56180564,695.892153
Dicentrarchus labrax,CAJNNU010000014.1,29.990674,1076,35.87781988,695.892153
Dicentrarchus labrax,CAJNNU010000015.1,29.885359,1173,39.2499886,695.892153
Dicentrarchus labrax,CAJNNU010000007.1,29.520603,1102,37.32986078,695.892153
Dicentrarchus labrax,CAJNNU010000002.1,28.328114,864,30.49973606,695.892153
Dicentrarchus labrax,CAJNNU010000001.1,26.541663,998,37.60126108,695.892153
Dicentrarchus labrax,CAJNNU010000022.1,26.375416,1285,48.71961072,695.892153
Dicentrarchus labrax,CAJNNU010000008.1,25.630283,970,37.84585601,695.892153
Dicentrarchus labrax,CAJNNU010000023.1,25.354164,913,36.0098641,695.892153
Dicentrarchus labrax,CAJNNU010000010.1,25.258443,845,33.45416026,695.892153
Dicentrarchus labrax,CAJNNU010000003.1,25.169994,941,37.38578563,695.892153
Dicentrarchus labrax,CAJNNU010000012.1,23.87615,932,39.03476901,695.892153
Dicentrarchus labrax,CAJNNU010000009.1,22.079996,601,27.21920783,695.892153
Dicentrarchus labrax,CAJNNU010000024.1,21.118976,578,27.36875121,695.892153
Dicentrarchus labrax,CAJNNU010000016.1,15.992333,528,33.01582077,695.892153
Dicentrarchus labrax,CAJNNU010000017.1,15.306284,541,35.34496028,695.892153
