species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Equus caballus,1,188.260577,3076,16.33905541,2506.949475
Equus caballus,X,128.206784,1508,11.76224809,2506.949475
Equus caballus,3,121.351753,1571,12.94583688,2506.949475
Equus caballus,2,121.350024,2000,16.48124932,2506.949475
Equus caballus,4,109.462549,1420,12.97247335,2506.949475
Equus caballus,7,100.787686,1975,19.59564783,2506.949475
Equus caballus,8,97.563019,1520,15.57967369,2506.949475
Equus caballus,5,96.759418,1740,17.98274562,2506.949475
Equus caballus,14,94.600235,1416,14.96825034,2506.949475
Equus caballus,15,92.851403,1283,13.81777721,2506.949475
Equus caballus,16,88.962352,1295,14.55671945,2506.949475
Equus caballus,6,87.230776,1574,18.04409031,2506.949475
Equus caballus,9,85.793548,1116,13.00797118,2506.949475
Equus caballus,10,85.155674,1825,21.43133762,2506.949475
Equus caballus,18,82.641348,995,12.03997786,2506.949475
Equus caballus,17,80.72243,826,10.23259582,2506.949475
Equus caballus,20,65.343332,1170,17.905423,2506.949475
Equus caballus,19,62.681739,802,12.79479499,2506.949475
Equus caballus,11,61.676917,1578,25.58493642,2506.949475
Equus caballus,21,58.984458,756,12.81693561,2506.949475
Equus caballus,23,55.556184,715,12.86985442,2506.949475
Equus caballus,22,50.928189,1048,20.57799463,2506.949475
Equus caballus,24,48.288683,890,18.43081949,2506.949475
Equus caballus,28,47.348498,706,14.91071586,2506.949475
Equus caballus,13,43.784481,1060,24.20949103,2506.949475
Equus caballus,26,43.147642,494,11.44906134,2506.949475
Equus caballus,25,40.282968,801,19.88433424,2506.949475
Equus caballus,27,40.25469,513,12.74385668,2506.949475
Equus caballus,12,36.992759,981,26.5187033,2506.949475
Equus caballus,29,34.77612,398,11.444635,2506.949475
Equus caballus,30,31.395959,395,12.58123697,2506.949475
Equus caballus,31,26.001039,306,11.76876047,2506.949475
