species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Gopherus evgoodei,1,370.335144,2482,6.702037439,2298.547364
Gopherus evgoodei,2,299.447175,1878,6.271556911,2298.547364
Gopherus evgoodei,3,225.143049,1639,7.279816131,2298.547364
Gopherus evgoodei,4,155.91864,1687,10.81974548,2298.547364
Gopherus evgoodei,5,147.425149,935,6.342201492,2298.547364
Gopherus evgoodei,6,137.797752,898,6.516797168,2298.547364
Gopherus evgoodei,7,131.61197,1228,9.330458316,2298.547364
Gopherus evgoodei,8,113.972862,1090,9.563680168,2298.547364
Gopherus evgoodei,9,108.92793,927,8.510214047,2298.547364
Gopherus evgoodei,10,86.493507,892,10.31291285,2298.547364
Gopherus evgoodei,11,81.157593,656,8.083039131,2298.547364
Gopherus evgoodei,12,44.291995,453,10.22758176,2298.547364
Gopherus evgoodei,13,34.052379,473,13.89036578,2298.547364
Gopherus evgoodei,14,34.023795,402,11.81526047,2298.547364
Gopherus evgoodei,15,30.016314,404,13.45934747,2298.547364
Gopherus evgoodei,16,26.75534,337,12.59561643,2298.547364
Gopherus evgoodei,17,24.966275,355,14.21918168,2298.547364
Gopherus evgoodei,18,23.166772,292,12.60425924,2298.547364
Gopherus evgoodei,19,22.456854,247,10.99886921,2298.547364
Gopherus evgoodei,20,19.814809,302,15.24112597,2298.547364
Gopherus evgoodei,21,18.349496,246,13.40636277,2298.547364
Gopherus evgoodei,22,17.27209,347,20.09021491,2298.547364
Gopherus evgoodei,23,15.774734,313,19.84185597,2298.547364
Gopherus evgoodei,24,12.531862,344,27.45003097,2298.547364
