species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Phocoena sinus,1,185.845356,2186,11.76246772,2371.524154
Phocoena sinus,2,178.563925,1790,10.02442123,2371.524154
Phocoena sinus,3,174.291665,1717,9.851302987,2371.524154
Phocoena sinus,4,146.12715,950,6.501187493,2371.524154
Phocoena sinus,5,139.762554,802,5.738303838,2371.524154
Phocoena sinus,X,131.664873,1018,7.731750898,2371.524154
Phocoena sinus,6,115.952311,1079,9.305549762,2371.524154
Phocoena sinus,7,115.469292,813,7.040832986,2371.524154
Phocoena sinus,8,110.408561,1302,11.7925638,2371.524154
Phocoena sinus,9,106.736052,808,7.57007576,2371.524154
Phocoena sinus,11,104.118372,1243,11.93833496,2371.524154
Phocoena sinus,10,102.828027,1168,11.35877089,2371.524154
Phocoena sinus,13,90.400161,744,8.230073838,2371.524154
Phocoena sinus,12,90.399378,527,5.829686129,2371.524154
Phocoena sinus,14,89.762611,800,8.912396722,2371.524154
Phocoena sinus,15,88.287594,1342,15.20032362,2371.524154
Phocoena sinus,16,85.252673,746,8.750458769,2371.524154
Phocoena sinus,18,79.885847,420,5.257501995,2371.524154
Phocoena sinus,17,79.603858,525,6.595157737,2371.524154
Phocoena sinus,19,59.501331,1245,20.92390169,2371.524154
Phocoena sinus,20,58.878645,1245,21.1451877,2371.524154
Phocoena sinus,21,35.802323,225,6.28450841,2371.524154
