species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Camelus dromedarius,1,124.99238,884,7.072431135,2154.386959
Camelus dromedarius,2,122.214054,779,6.374062348,2154.386959
Camelus dromedarius,X,119.86985,971,8.100452282,2154.386959
Camelus dromedarius,3,119.848902,903,7.534487049,2154.386959
Camelus dromedarius,6,98.42286,1189,12.08052682,2154.386959
Camelus dromedarius,5,97.585432,734,7.521614497,2154.386959
Camelus dromedarius,7,86.59967,734,8.475782875,2154.386959
Camelus dromedarius,11,84.733476,758,8.945696976,2154.386959
Camelus dromedarius,8,81.142383,503,6.198979885,2154.386959
Camelus dromedarius,9,76.897086,1444,18.77834486,2154.386959
Camelus dromedarius,10,75.021453,1210,16.12871987,2154.386959
Camelus dromedarius,14,70.24831,401,5.708322378,2154.386959
Camelus dromedarius,13,70.124664,911,12.99114959,2154.386959
Camelus dromedarius,4,68.091223,720,10.57405005,2154.386959
Camelus dromedarius,12,67.762057,847,12.49962055,2154.386959
Camelus dromedarius,15,57.329957,495,8.634229396,2154.386959
Camelus dromedarius,16,55.323184,1272,22.99216907,2154.386959
Camelus dromedarius,17,51.074832,557,10.90556695,2154.386959
Camelus dromedarius,19,44.995842,609,13.53458393,2154.386959
Camelus dromedarius,20,42.36467,670,15.81506477,2154.386959
Camelus dromedarius,25,40.721713,302,7.416190964,2154.386959
Camelus dromedarius,23,34.501429,328,9.5068526,2154.386959
Camelus dromedarius,18,33.149302,555,16.74243397,2154.386959
Camelus dromedarius,21,31.97761,648,20.26417859,2154.386959
Camelus dromedarius,27,28.62951,293,10.23419542,2154.386959
Camelus dromedarius,22,27.993734,729,26.04154201,2154.386959
Camelus dromedarius,26,27.96016,211,7.546451809,2154.386959
Camelus dromedarius,35,27.101552,240,8.855581407,2154.386959
Camelus dromedarius,29,26.133222,185,7.079111791,2154.386959
Camelus dromedarius,30,25.857028,159,6.149198585,2154.386959
Camelus dromedarius,32,24.922612,469,18.81825228,2154.386959
Camelus dromedarius,24,24.820305,145,5.841991063,2154.386959
Camelus dromedarius,33,22.470471,283,12.59430655,2154.386959
Camelus dromedarius,34,22.447909,298,13.27517855,2154.386959
Camelus dromedarius,31,17.414143,181,10.39385056,2154.386959
Camelus dromedarius,28,16.096629,213,13.23258429,2154.386959
Camelus dromedarius,36,5.919094,34,5.744122327,2154.386959
