species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Tetraodon nigroviridis,1,22.981688,1198,52.12845984,358.601784
Tetraodon nigroviridis,2,21.591555,1262,58.44877777,358.601784
Tetraodon nigroviridis,3,15.489435,986,63.65629218,358.601784
Tetraodon nigroviridis,5,13.390619,663,49.51227423,358.601784
Tetraodon nigroviridis,13,13.30267,802,60.28864882,358.601784
Tetraodon nigroviridis,10,13.272281,787,59.29651429,358.601784
Tetraodon nigroviridis,12,12.622881,750,59.41591306,358.601784
Tetraodon nigroviridis,17,12.136232,615,50.67470694,358.601784
Tetraodon nigroviridis,11,11.954808,779,65.16206701,358.601784
Tetraodon nigroviridis,7,11.693588,715,61.14462045,358.601784
Tetraodon nigroviridis,18,11.077504,704,63.55222259,358.601784
Tetraodon nigroviridis,9,10.554956,673,63.76151639,358.601784
Tetraodon nigroviridis,8,10.512681,614,58.40565313,358.601784
Tetraodon nigroviridis,14,10.246949,651,63.5311057,358.601784
Tetraodon nigroviridis,4,9.874776,641,64.91286486,358.601784
Tetraodon nigroviridis,16,9.031048,521,57.68987165,358.601784
Tetraodon nigroviridis,15,7.32047,534,72.94613597,358.601784
Tetraodon nigroviridis,19,7.272499,370,50.87659689,358.601784
Tetraodon nigroviridis,6,7.024381,337,47.97575758,358.601784
Tetraodon nigroviridis,21,5.834722,295,50.55939255,358.601784
Tetraodon nigroviridis,20,3.798727,140,36.8544515,358.601784
