species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Ovis aries rambouillet,1,278.617202,3026,10.86077951,2628.130289
Ovis aries rambouillet,2,250.202058,2489,9.947959741,2628.130289
Ovis aries rambouillet,3,226.0891,2903,12.84007057,2628.130289
Ovis aries rambouillet,X,143.171725,1266,8.84252809,2628.130289
Ovis aries rambouillet,4,121.578099,1059,8.710450391,2628.130289
Ovis aries rambouillet,6,118.469697,865,7.301445196,2628.130289
Ovis aries rambouillet,5,108.220788,1562,14.43345617,2628.130289
Ovis aries rambouillet,7,101.274418,1377,13.59672094,2628.130289
Ovis aries rambouillet,9,95.179658,783,8.226547736,2628.130289
Ovis aries rambouillet,8,91.792871,746,8.126992781,2628.130289
Ovis aries rambouillet,10,86.459471,610,7.055328849,2628.130289
Ovis aries rambouillet,13,83.511835,1125,13.47114454,2628.130289
Ovis aries rambouillet,15,82.538637,1028,12.45477315,2628.130289
Ovis aries rambouillet,12,80.403655,959,11.92731848,2628.130289
Ovis aries rambouillet,17,73.167223,861,11.76756428,2628.130289
Ovis aries rambouillet,16,71.897364,526,7.315984491,2628.130289
Ovis aries rambouillet,18,67.98446,932,13.70901527,2628.130289
Ovis aries rambouillet,14,66.516657,1557,23.40767065,2628.130289
Ovis aries rambouillet,11,62.547497,1516,24.2375806,2628.130289
Ovis aries rambouillet,23,62.440644,499,7.991589581,2628.130289
Ovis aries rambouillet,19,60.56155,829,13.68855322,2628.130289
Ovis aries rambouillet,22,51.512491,577,11.20116672,2628.130289
Ovis aries rambouillet,20,51.451717,902,17.53099901,2628.130289
Ovis aries rambouillet,21,47.514194,784,16.50033251,2628.130289
Ovis aries rambouillet,26,45.052359,427,9.477861082,2628.130289
Ovis aries rambouillet,25,44.863754,441,9.82976146,2628.130289
Ovis aries rambouillet,24,42.630236,933,21.88587462,2628.130289
