species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Scleropages formosus,1,54.11538,1941,35.8678069,784.546363
Scleropages formosus,2,43.577283,1495,34.3068658,784.546363
Scleropages formosus,3,40.850809,1586,38.82420052,784.546363
Scleropages formosus,4,39.064107,1315,33.66261515,784.546363
Scleropages formosus,5,38.535925,1335,34.64299871,784.546363
Scleropages formosus,6,38.29211,1239,32.35653507,784.546363
Scleropages formosus,7,33.206717,1052,31.68033744,784.546363
Scleropages formosus,8,32.818754,1302,39.67243851,784.546363
Scleropages formosus,9,32.798776,1082,32.98903593,784.546363
Scleropages formosus,10,31.950756,1183,37.02572797,784.546363
Scleropages formosus,11,31.084684,1026,33.00660866,784.546363
Scleropages formosus,12,29.733308,934,31.41258282,784.546363
Scleropages formosus,13,29.66838,1069,36.03162694,784.546363
Scleropages formosus,14,28.155003,859,30.50967531,784.546363
Scleropages formosus,15,28.02458,969,34.57678938,784.546363
Scleropages formosus,16,27.323948,806,29.49793346,784.546363
Scleropages formosus,17,27.284362,790,28.95431456,784.546363
Scleropages formosus,18,26.243056,1138,43.36385214,784.546363
Scleropages formosus,19,25.980614,785,30.21483634,784.546363
Scleropages formosus,20,25.884345,955,36.89488762,784.546363
Scleropages formosus,21,25.217654,923,36.60134285,784.546363
Scleropages formosus,22,24.519324,844,34.4218299,784.546363
Scleropages formosus,23,22.791526,872,38.25983394,784.546363
Scleropages formosus,24,21.79414,702,32.21049328,784.546363
Scleropages formosus,25,19.07614,827,43.35258601,784.546363
