species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Erpetoichthys calabaricus,1,350.098611,2107,6.018304369,3811.022027
Erpetoichthys calabaricus,2,332.461053,1905,5.729994484,3811.022027
Erpetoichthys calabaricus,3,309.313702,1809,5.848431506,3811.022027
Erpetoichthys calabaricus,4,293.870033,1283,4.365875577,3811.022027
Erpetoichthys calabaricus,5,232.056431,1108,4.774700685,3811.022027
Erpetoichthys calabaricus,6,209.933285,731,3.482058598,3811.022027
Erpetoichthys calabaricus,7,199.226436,883,4.43214273,3811.022027
Erpetoichthys calabaricus,8,197.106406,1289,6.539614953,3811.022027
Erpetoichthys calabaricus,9,195.124633,1134,5.811670124,3811.022027
Erpetoichthys calabaricus,10,172.872454,1173,6.785349388,3811.022027
Erpetoichthys calabaricus,11,165.569754,1185,7.15710431,3811.022027
Erpetoichthys calabaricus,12,163.428598,1384,8.468530092,3811.022027
Erpetoichthys calabaricus,13,141.079645,735,5.209823146,3811.022027
Erpetoichthys calabaricus,14,111.844246,986,8.815831259,3811.022027
Erpetoichthys calabaricus,15,103.228439,569,5.512046927,3811.022027
Erpetoichthys calabaricus,16,102.189247,700,6.850035797,3811.022027
Erpetoichthys calabaricus,17,100.832283,819,8.122398657,3811.022027
Erpetoichthys calabaricus,18,88.365115,825,9.336263524,3811.022027
