species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Clupea harengus,1,33.084258,1565,47.30346378,786.308905
Clupea harengus,2,33.010319,1272,38.53340527,786.308905
Clupea harengus,3,32.527562,1267,38.95158205,786.308905
Clupea harengus,4,32.267647,1379,42.73630488,786.308905
Clupea harengus,5,31.586861,1270,40.20659096,786.308905
Clupea harengus,6,31.461554,1124,35.72614372,786.308905
Clupea harengus,7,30.990621,1310,42.27085349,786.308905
Clupea harengus,8,30.729556,1392,45.29840913,786.308905
Clupea harengus,9,30.477381,1180,38.71723755,786.308905
Clupea harengus,10,30.227731,1206,39.89713948,786.308905
Clupea harengus,11,30.096327,1351,44.88919861,786.308905
Clupea harengus,12,30.02248,1165,38.80425601,786.308905
Clupea harengus,13,29.845739,1029,34.47728334,786.308905
Clupea harengus,14,29.332771,1134,38.65983204,786.308905
Clupea harengus,15,28.713521,1150,40.05081787,786.308905
Clupea harengus,16,27.773822,954,34.34889156,786.308905
Clupea harengus,17,27.56851,996,36.12817668,786.308905
Clupea harengus,18,27.247294,1183,43.41715548,786.308905
Clupea harengus,19,27.130643,1115,41.097441,786.308905
Clupea harengus,20,26.694162,1056,39.55921149,786.308905
Clupea harengus,21,26.465981,982,37.10423581,786.308905
Clupea harengus,22,25.664052,1100,42.86150916,786.308905
Clupea harengus,23,25.292897,1065,42.10668315,786.308905
Clupea harengus,24,20.091098,959,47.73258286,786.308905
Clupea harengus,25,14.924191,747,50.05296434,786.308905
Clupea harengus,26,12.443209,646,51.91586833,786.308905
