"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Vicugna pacos","GeneScaffold_89",5.51966,13,2.35521753151462,2967.729481
"Vicugna pacos","GeneScaffold_2447",4.478827,19,4.24218216064161,2967.729481
"Vicugna pacos","GeneScaffold_1572",3.84707,25,6.49845206871723,2967.729481
"Vicugna pacos","GeneScaffold_3001",3.732777,8,2.1431765144288,2967.729481
"Vicugna pacos","GeneScaffold_1856",3.565242,3,0.841457606524326,2967.729481
"Vicugna pacos","GeneScaffold_2420",3.537592,22,6.2189195362269,2967.729481
"Vicugna pacos","GeneScaffold_3033",3.531754,8,2.26516342870993,2967.729481
"Vicugna pacos","GeneScaffold_1501",3.492042,20,5.72730797625,2967.729481
"Vicugna pacos","GeneScaffold_3300",3.430736,14,4.08075701540427,2967.729481
"Vicugna pacos","GeneScaffold_2801",3.429387,41,11.9554894212872,2967.729481
"Vicugna pacos","GeneScaffold_3104",3.423101,6,1.75279666010439,2967.729481
"Vicugna pacos","GeneScaffold_2419",3.360988,9,2.67778403255233,2967.729481
"Vicugna pacos","GeneScaffold_1819",3.33023,3,0.900838680811836,2967.729481
"Vicugna pacos","GeneScaffold_665",3.204145,24,7.49029772372973,2967.729481
"Vicugna pacos","GeneScaffold_3496",3.180329,16,5.03092604570156,2967.729481
"Vicugna pacos","GeneScaffold_2038",3.163703,6,1.89651177749618,2967.729481
"Vicugna pacos","GeneScaffold_912",3.134709,26,8.29423082014949,2967.729481
"Vicugna pacos","GeneScaffold_2894",3.067607,19,6.19375298074362,2967.729481
"Vicugna pacos","GeneScaffold_3436",3.064919,27,8.80936820842574,2967.729481
"Vicugna pacos","GeneScaffold_569",3.063537,8,2.61136065926411,2967.729481
"Vicugna pacos","GeneScaffold_3554",3.04559,22,7.22355931034709,2967.729481
"Vicugna pacos","GeneScaffold_275",2.997832,17,5.67076473931828,2967.729481
"Vicugna pacos","GeneScaffold_1204",2.960736,10,3.37753855798018,2967.729481
"Vicugna pacos","GeneScaffold_3167",2.953086,10,3.38628810674664,2967.729481
"Vicugna pacos","GeneScaffold_1462",2.929964,17,5.80211907040496,2967.729481
"Vicugna pacos","GeneScaffold_3209",2.91259,15,5.15005544893033,2967.729481
"Vicugna pacos","GeneScaffold_2874",2.902313,50,17.2276387832739,2967.729481
"Vicugna pacos","GeneScaffold_1193",2.894638,7,2.41826439091866,2967.729481
"Vicugna pacos","GeneScaffold_872",2.89246,12,4.14871770050407,2967.729481
"Vicugna pacos","GeneScaffold_3569",2.889959,15,5.19038505390561,2967.729481
"Vicugna pacos","GeneScaffold_3323",2.85187,18,6.31164814665465,2967.729481
"Vicugna pacos","GeneScaffold_1646",2.836268,12,4.23091188843932,2967.729481
"Vicugna pacos","GeneScaffold_368",2.81462,7,2.48701423282717,2967.729481
"Vicugna pacos","GeneScaffold_2149",2.733518,41,14.9989866538285,2967.729481
"Vicugna pacos","GeneScaffold_2537",2.712864,7,2.58029890182479,2967.729481
"Vicugna pacos","GeneScaffold_247",2.687873,3,1.11612416211629,2967.729481
"Vicugna pacos","GeneScaffold_3013",2.554201,20,7.8302373227479,2967.729481
"Vicugna pacos","GeneScaffold_1448",2.53856,11,4.3331652590445,2967.729481
"Vicugna pacos","GeneScaffold_1552",2.528557,17,6.7232022058431,2967.729481
"Vicugna pacos","GeneScaffold_3119",2.527193,20,7.91391872326332,2967.729481
"Vicugna pacos","GeneScaffold_3534",2.502367,10,3.99621638232921,2967.729481
"Vicugna pacos","GeneScaffold_2325",2.45605,15,6.10736752101952,2967.729481
"Vicugna pacos","GeneScaffold_1839",2.450165,5,2.04067889305414,2967.729481
"Vicugna pacos","GeneScaffold_3392",2.388975,11,4.60448518716186,2967.729481
"Vicugna pacos","GeneScaffold_2003",2.382587,21,8.81394887154173,2967.729481
"Vicugna pacos","GeneScaffold_2880",2.349109,5,2.12846658030768,2967.729481
"Vicugna pacos","GeneScaffold_225",2.343172,7,2.9874034001772,2967.729481
"Vicugna pacos","GeneScaffold_1454",2.339542,21,8.97611583805719,2967.729481
"Vicugna pacos","GeneScaffold_3467",2.335548,1,0.428165038783189,2967.729481
"Vicugna pacos","GeneScaffold_3544",2.330725,9,3.86145941713415,2967.729481
"Vicugna pacos","GeneScaffold_1543",2.329273,6,2.57591102459866,2967.729481
"Vicugna pacos","GeneScaffold_1891",2.328246,10,4.29507878463015,2967.729481
"Vicugna pacos","scaffold_11",2.325587,6,2.57999378221499,2967.729481
"Vicugna pacos","GeneScaffold_1647",2.31844,8,3.45059609047463,2967.729481
"Vicugna pacos","GeneScaffold_1332",2.303796,14,6.07692695012926,2967.729481
"Vicugna pacos","GeneScaffold_1693",2.301603,2,0.868959590337691,2967.729481
"Vicugna pacos","GeneScaffold_1837",2.300177,8,3.47799321530474,2967.729481
