"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Anas zonorhyncha","NOIK01000001.1",25320044,343,1.35465799348532e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000002.1",12866156,108,8.39411553847163e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000015.1",12859510,245,1.90520478618548e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000005.1",12840807,123,9.57883721794121e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000003.1",11111658,114,1.02594950276547e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000004.1",10633831,88,8.2754747559934e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000006.1",9623434,152,1.57947776230398e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000038.1",8679506,134,1.54386666706608e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000007.1",8447622,73,8.64148514220925e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000019.1",7975491,64,8.02458431712856e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000008.1",7925970,138,1.74111181344365e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000010.1",7739829,102,1.31785857284444e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000009.1",7532100,85,1.12850333904223e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000041.1",7383495,89,1.20539121378155e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000013.1",7332498,85,1.15922295512389e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000020.1",7326149,91,1.24212597914675e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000011.1",7021308,78,1.11090412213793e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000014.1",6956712,44,6.32482701598111e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000012.1",6896163,94,1.36307682982551e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000016.1",6513609,128,1.96511642009829e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000017.1",6302394,37,5.87078497472548e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000060.1",6232751,38,6.0968262649992e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000018.1",6212914,119,1.91536531810999e-05,1310797575,19368
"Anas zonorhyncha","NOIK01020089.1",6124769,33,5.38795830503975e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000021.1",6019068,38,6.3132697620296e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000022.1",6009595,104,1.73056587007943e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000023.1",5859584,77,1.31408646074534e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000086.1",5803826,62,1.0682608334571e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000024.1",5641413,33,5.84959831871909e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000025.1",5552823,83,1.4947352004557e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000026.1",5302363,72,1.35788515422275e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000027.1",5301505,59,1.11289152797177e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000028.1",5129448,58,1.130725957257e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000029.1",5048620,40,7.92295716453209e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000030.1",4989583,90,1.8037579493116e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000031.1",4981364,34,6.82543977914483e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000032.1",4936146,68,1.37759296422756e-05,1310797575,19368
