"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Stegastes partitus","KK580071.1",3345205,189,5.64987795964672e-05,800491834,23593
"Stegastes partitus","KK580072.1",2671547,60,2.24588974103768e-05,800491834,23593
"Stegastes partitus","KK580074.1",2328261,80,3.43604089060462e-05,800491834,23593
"Stegastes partitus","KK580073.1",2314481,68,2.93802368651979e-05,800491834,23593
"Stegastes partitus","KK580075.1",2168895,105,4.8411748839847e-05,800491834,23593
"Stegastes partitus","KK580077.1",2111549,81,3.83604642847502e-05,800491834,23593
"Stegastes partitus","KK580076.1",2109391,62,2.93923696460258e-05,800491834,23593
"Stegastes partitus","KK580079.1",2041854,113,5.53418608774183e-05,800491834,23593
"Stegastes partitus","KK580081.1",2026491,98,4.83594548409048e-05,800491834,23593
"Stegastes partitus","KK580078.1",2014890,60,2.97783005523875e-05,800491834,23593
"Stegastes partitus","KK580080.1",1997262,50,2.50342719182561e-05,800491834,23593
"Stegastes partitus","KK580086.1",1912977,40,2.09098175252499e-05,800491834,23593
"Stegastes partitus","KK580085.1",1848245,79,4.27432510300312e-05,800491834,23593
"Stegastes partitus","KK580083.1",1847807,48,2.59767389126678e-05,800491834,23593
"Stegastes partitus","KK580092.1",1829368,70,3.82645809919054e-05,800491834,23593
"Stegastes partitus","KK580082.1",1783765,76,4.26065092655142e-05,800491834,23593
"Stegastes partitus","KK580084.1",1763931,36,2.04089615750276e-05,800491834,23593
"Stegastes partitus","KK580087.1",1727497,28,1.62084217801825e-05,800491834,23593
"Stegastes partitus","KK580088.1",1685794,32,1.89821532168225e-05,800491834,23593
"Stegastes partitus","KK580089.1",1631841,40,2.45121920579272e-05,800491834,23593
"Stegastes partitus","KK580090.1",1611349,50,3.10299010332336e-05,800491834,23593
"Stegastes partitus","KK580098.1",1547866,21,1.3567065882964e-05,800491834,23593
"Stegastes partitus","KK580091.1",1519624,63,4.14576237279748e-05,800491834,23593
"Stegastes partitus","KK580093.1",1454904,41,2.81805534935638e-05,800491834,23593
"Stegastes partitus","KK580094.1",1440538,20,1.38837017836392e-05,800491834,23593
"Stegastes partitus","KK580096.1",1439325,41,2.84855748354263e-05,800491834,23593
"Stegastes partitus","KK580097.1",1393814,27,1.93713077928619e-05,800491834,23593
"Stegastes partitus","KK580095.1",1388224,69,4.97037942003596e-05,800491834,23593
"Stegastes partitus","KK580103.1",1379386,8,5.79968188744847e-06,800491834,23593
"Stegastes partitus","KK580102.1",1359981,32,2.35297404890215e-05,800491834,23593
"Stegastes partitus","KK580099.1",1329851,25,1.87990985456265e-05,800491834,23593
"Stegastes partitus","KK580100.1",1329334,22,1.6549640647121e-05,800491834,23593
"Stegastes partitus","KK580105.1",1322159,45,3.40352408447093e-05,800491834,23593
"Stegastes partitus","KK580107.1",1320461,56,4.24094312516614e-05,800491834,23593
"Stegastes partitus","KK580101.1",1319902,43,3.25781762585404e-05,800491834,23593
"Stegastes partitus","KK580104.1",1309146,43,3.28458399597906e-05,800491834,23593
"Stegastes partitus","KK580106.1",1280823,33,2.57646841132616e-05,800491834,23593
"Stegastes partitus","KK580112.1",1270591,20,1.57407064901294e-05,800491834,23593
"Stegastes partitus","KK580109.1",1268574,52,4.09909079013128e-05,800491834,23593
"Stegastes partitus","KK580108.1",1257486,23,1.82904620806912e-05,800491834,23593
"Stegastes partitus","KK580116.1",1249040,13,1.04079933388843e-05,800491834,23593
"Stegastes partitus","KK580121.1",1238541,11,8.88141773263865e-06,800491834,23593
"Stegastes partitus","KK580110.1",1233312,60,4.86494901533432e-05,800491834,23593
"Stegastes partitus","KK580113.1",1232042,9,7.30494577295255e-06,800491834,23593
"Stegastes partitus","KK580111.1",1229476,6,4.88012779427984e-06,800491834,23593
"Stegastes partitus","KK580114.1",1229275,67,5.4503670862907e-05,800491834,23593
"Stegastes partitus","KK580123.1",1203871,21,1.74437294361273e-05,800491834,23593
"Stegastes partitus","KK580124.1",1193877,10,8.37607224194787e-06,800491834,23593
