"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Equus asinus","2",238820862,3245,1.35875901829715e-05,2431907375,31304
"Equus asinus","3",183753758,1494,8.13044596345072e-06,2431907375,31304
"Equus asinus","7",123512255,1342,1.08653185872123e-05,2431907375,31304
"Equus asinus","1",119281796,1381,1.15776258097254e-05,2431907375,31304
"Equus asinus","5",112282193,1680,1.49623012795983e-05,2431907375,31304
"Equus asinus","X",110640000,1059,9.57158351409978e-06,2431907375,31304
"Equus asinus","12",106335385,1021,9.60169561618646e-06,2431907375,31304
"Equus asinus","8",104236421,1780,1.70765648218102e-05,2431907375,31304
"Equus asinus","20",100515675,1814,1.80469364604078e-05,2431907375,31304
"Equus asinus","21",98589534,1123,1.13906614063111e-05,2431907375,31304
"Equus asinus","6",93360613,972,1.04112426939613e-05,2431907375,31304
"Equus asinus","4",92916174,788,8.48076245584542e-06,2431907375,31304
"Equus asinus","10",90659346,1109,1.22326053399944e-05,2431907375,31304
"Equus asinus","11",85779743,492,5.73561988871895e-06,2431907375,31304
"Equus asinus","13",64916175,1582,2.43698893226534e-05,2431907375,31304
"Equus asinus","9",64676583,830,1.28330836525486e-05,2431907375,31304
"Equus asinus","28",63890066,824,1.28971536827024e-05,2431907375,31304
"Equus asinus","16",50727950,516,1.01719072030311e-05,2431907375,31304
"Equus asinus","15",50231278,774,1.54087260133019e-05,2431907375,31304
"Equus asinus","14",47671263,1010,2.11867682213496e-05,2431907375,31304
"Equus asinus","17",47646040,821,1.72312326480858e-05,2431907375,31304
"Equus asinus","23",47375759,493,1.04061657355189e-05,2431907375,31304
"Equus asinus","25",47153756,1029,2.1822227692742e-05,2431907375,31304
"Equus asinus","24",46606752,360,7.7242027077965e-06,2431907375,31304
"Equus asinus","22",38356118,793,2.06746678587233e-05,2431907375,31304
"Equus asinus","29",37451120,473,1.26297958512322e-05,2431907375,31304
"Equus asinus","18",33163564,361,1.08854404188886e-05,2431907375,31304
"Equus asinus","27",32165032,234,7.27498110370293e-06,2431907375,31304
"Equus asinus","30",30280663,277,9.14775214796321e-06,2431907375,31304
"Equus asinus","26",28680970,1182,4.12119952707318e-05,2431907375,31304
"Equus asinus","19",26994799,329,1.21875328651271e-05,2431907375,31304
"Equus asinus","Y",12678898,108,8.51809045234058e-06,2431907375,31304
"Equus asinus","JADWZW020000035.1",52579,2,3.8037999961962e-05,2431907375,31304
"Equus asinus","JADWZW020000034.1",46270,2,4.32245515452777e-05,2431907375,31304
