"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Pelusios castaneus","ML685755.1",57519725,499,8.67528486966862e-06,2044278682,20215
"Pelusios castaneus","ML685764.1",48959711,501,1.02329035398105e-05,2044278682,20215
"Pelusios castaneus","ML685769.1",42207210,221,5.23607222557473e-06,2044278682,20215
"Pelusios castaneus","ML685766.1",41688964,238,5.70894493804164e-06,2044278682,20215
"Pelusios castaneus","ML685756.1",35343016,179,5.06464983067659e-06,2044278682,20215
"Pelusios castaneus","ML685765.1",34803302,396,1.13782307207517e-05,2044278682,20215
"Pelusios castaneus","ML685768.1",34195752,414,1.21067669457891e-05,2044278682,20215
"Pelusios castaneus","ML685767.1",30843272,197,6.38713039265095e-06,2044278682,20215
"Pelusios castaneus","ML685785.1",30428474,209,6.86856659325078e-06,2044278682,20215
"Pelusios castaneus","ML685784.1",29353827,149,5.07599911929712e-06,2044278682,20215
"Pelusios castaneus","ML685779.1",28796038,141,4.89650694307321e-06,2044278682,20215
"Pelusios castaneus","ML685770.1",28612530,357,1.24770511380853e-05,2044278682,20215
"Pelusios castaneus","ML685783.1",28448682,233,8.19018610422796e-06,2044278682,20215
"Pelusios castaneus","ML685787.1",27668512,187,6.758585355078e-06,2044278682,20215
"Pelusios castaneus","ML685780.1",27633038,119,4.30643927026771e-06,2044278682,20215
"Pelusios castaneus","ML685793.1",26194497,208,7.94059912660281e-06,2044278682,20215
"Pelusios castaneus","ML685789.1",25636679,239,9.32258035449911e-06,2044278682,20215
"Pelusios castaneus","ML685777.1",24999860,174,6.96003897621827e-06,2044278682,20215
"Pelusios castaneus","ML685778.1",23588692,255,1.08102645114871e-05,2044278682,20215
"Pelusios castaneus","ML685781.1",22799381,185,8.11425538263517e-06,2044278682,20215
"Pelusios castaneus","ML685758.1",22784192,161,7.06630281205495e-06,2044278682,20215
"Pelusios castaneus","ML685771.1",22142640,254,1.14710802325287e-05,2044278682,20215
"Pelusios castaneus","ML685798.1",21761752,132,6.06568809349541e-06,2044278682,20215
"Pelusios castaneus","ML685786.1",21541961,316,1.46690452183067e-05,2044278682,20215
"Pelusios castaneus","ML685797.1",20907102,103,4.92655557905634e-06,2044278682,20215
"Pelusios castaneus","ML685791.1",19979173,119,5.95620249146449e-06,2044278682,20215
"Pelusios castaneus","ML685810.1",18528947,224,1.20891921165299e-05,2044278682,20215
"Pelusios castaneus","ML685763.1",18185288,127,6.9836672369445e-06,2044278682,20215
"Pelusios castaneus","ML685814.1",17163207,239,1.39251364852734e-05,2044278682,20215
"Pelusios castaneus","ML685804.1",16780701,238,1.41829593412099e-05,2044278682,20215
"Pelusios castaneus","ML685796.1",16422054,92,5.60222247472819e-06,2044278682,20215
"Pelusios castaneus","ML685809.1",16096544,89,5.52913718621836e-06,2044278682,20215
"Pelusios castaneus","ML685802.1",16042184,60,3.74013912320168e-06,2044278682,20215
"Pelusios castaneus","ML685801.1",15638290,131,8.37687496522958e-06,2044278682,20215
