"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Carassius auratus","9",37185075,1096,2.94741909220299e-05,1820618472,62131
"Carassius auratus","7",36166994,1185,3.27646804155192e-05,1820618472,62131
"Carassius auratus","32",35735308,1177,3.29366127192747e-05,1820618472,62131
"Carassius auratus","22",34770970,1191,3.42527113853885e-05,1820618472,62131
"Carassius auratus","1",34767119,1074,3.0891256764761e-05,1820618472,62131
"Carassius auratus","14",33730237,1082,3.2078043210903e-05,1820618472,62131
"Carassius auratus","5",33106987,1141,3.44640241650501e-05,1820618472,62131
"Carassius auratus","27",31526900,1357,4.30426080585151e-05,1820618472,62131
"Carassius auratus","8",30839439,1135,3.68035229175213e-05,1820618472,62131
"Carassius auratus","2",30202465,1264,4.1850888660909e-05,1820618472,62131
"Carassius auratus","3",30025718,1229,4.09315773897563e-05,1820618472,62131
"Carassius auratus","30",29823080,1145,3.83930834776287e-05,1820618472,62131
"Carassius auratus","19",29339562,1055,3.59582736783869e-05,1820618472,62131
"Carassius auratus","4",29272933,993,3.39221218454604e-05,1820618472,62131
"Carassius auratus","20",28624141,1006,3.5145159465222e-05,1820618472,62131
"Carassius auratus","31",28379948,940,3.31219775314599e-05,1820618472,62131
"Carassius auratus","6",28243444,969,3.43088470372098e-05,1820618472,62131
"Carassius auratus","16",28066004,1008,3.59153372884861e-05,1820618472,62131
"Carassius auratus","34",27839488,805,2.89157616691801e-05,1820618472,62131
"Carassius auratus","17",27648303,928,3.35644469752809e-05,1820618472,62131
"Carassius auratus","28",26792464,945,3.52711120559871e-05,1820618472,62131
"Carassius auratus","41",26728495,983,3.67772296943767e-05,1820618472,62131
"Carassius auratus","21",26264146,979,3.72751506940298e-05,1820618472,62131
"Carassius auratus","13",26064016,873,3.34944545767621e-05,1820618472,62131
"Carassius auratus","15",25409663,905,3.56163716142162e-05,1820618472,62131
"Carassius auratus","18",24856083,725,2.91679103260156e-05,1820618472,62131
"Carassius auratus","38",24425221,855,3.50048009801017e-05,1820618472,62131
"Carassius auratus","26",24197505,764,3.15735031359638e-05,1820618472,62131
"Carassius auratus","29",23600900,797,3.37698986055617e-05,1820618472,62131
"Carassius auratus","25",23425583,989,4.22187998480123e-05,1820618472,62131
"Carassius auratus","24",23179244,808,3.48587727882756e-05,1820618472,62131
"Carassius auratus","43",22763433,589,2.58748317971195e-05,1820618472,62131
"Carassius auratus","10",21934901,876,3.99363553088295e-05,1820618472,62131
"Carassius auratus","12",21321462,757,3.55041319399204e-05,1820618472,62131
"Carassius auratus","40",20943373,718,3.4282920902951e-05,1820618472,62131
"Carassius auratus","50",20714917,833,4.02125675907849e-05,1820618472,62131
"Carassius auratus","36",20707324,754,3.6412237525235e-05,1820618472,62131
"Carassius auratus","45",19898032,741,3.72398637211961e-05,1820618472,62131
"Carassius auratus","23",19885177,738,3.71130717116574e-05,1820618472,62131
"Carassius auratus","35",19819111,795,4.01127981976588e-05,1820618472,62131
"Carassius auratus","46",19235564,732,3.80545119446459e-05,1820618472,62131
"Carassius auratus","37",18527871,674,3.63776280609899e-05,1820618472,62131
"Carassius auratus","11",18527230,636,3.43278514921011e-05,1820618472,62131
"Carassius auratus","42",18503708,609,3.29123222221189e-05,1820618472,62131
"Carassius auratus","49",16732928,417,2.49209223872833e-05,1820618472,62131
"Carassius auratus","47",15834824,580,3.66281305052712e-05,1820618472,62131
"Carassius auratus","44",15572452,618,3.96854650764054e-05,1820618472,62131
"Carassius auratus","39",13306270,493,3.70502026488265e-05,1820618472,62131
"Carassius auratus","48",11625070,493,4.24083467884494e-05,1820618472,62131
"Carassius auratus","LG28B",10089910,447,4.43016835630843e-05,1820618472,62131
"Carassius auratus","LG44F",7155423,269,3.75938641223587e-05,1820618472,62131
"Carassius auratus","LG30F",5157558,179,3.47063474613373e-05,1820618472,62131
"Carassius auratus","33",4846060,179,3.69372232287673e-05,1820618472,62131
"Carassius auratus","LG48F",3710289,108,2.91082446677334e-05,1820618472,62131
"Carassius auratus","QPKE01005546.1",3077896,82,2.66415759336898e-05,1820618472,62131
"Carassius auratus","QPKE01007790.1",3030619,155,5.11446671455567e-05,1820618472,62131
"Carassius auratus","QPKE01005841.1",3001119,84,2.79895598941595e-05,1820618472,62131
"Carassius auratus","QPKE01006683.1",2811509,112,3.98362587493051e-05,1820618472,62131
"Carassius auratus","QPKE01007040.1",2674912,104,3.88797837087725e-05,1820618472,62131
"Carassius auratus","QPKE01003559.1",2670353,162,6.06661366493494e-05,1820618472,62131
"Carassius auratus","QPKE01000003.1",2372690,114,4.80467317685833e-05,1820618472,62131
"Carassius auratus","LG45M",2302222,99,4.30019346526964e-05,1820618472,62131
"Carassius auratus","QPKE01000530.1",2246970,52,2.31422760428488e-05,1820618472,62131
"Carassius auratus","QPKE01000946.1",2139685,64,2.99109448353379e-05,1820618472,62131
"Carassius auratus","LG36F",2125864,56,2.63422307353622e-05,1820618472,62131
"Carassius auratus","QPKE01001402.1",2099244,104,4.95416445158352e-05,1820618472,62131
"Carassius auratus","QPKE01001577.1",2082397,35,1.68075539870639e-05,1820618472,62131
"Carassius auratus","QPKE01002720.1",1857860,38,2.04536402097036e-05,1820618472,62131
"Carassius auratus","QPKE01002218.1",1762999,57,3.23312718838751e-05,1820618472,62131
"Carassius auratus","QPKE01000704.1",1687975,39,2.31046075919371e-05,1820618472,62131
"Carassius auratus","QPKE01000410.1",1669975,53,3.17370020509289e-05,1820618472,62131
"Carassius auratus","QPKE01006680.1",1543270,57,3.69345610295023e-05,1820618472,62131
"Carassius auratus","QPKE01006545.1",1536515,21,1.36672925418886e-05,1820618472,62131
"Carassius auratus","QPKE01006081.1",1517871,39,2.56938830770204e-05,1820618472,62131
"Carassius auratus","QPKE01004709.1",1448552,51,3.52075728037378e-05,1820618472,62131
"Carassius auratus","QPKE01002339.1",1416263,61,4.30710962582515e-05,1820618472,62131
"Carassius auratus","QPKE01002896.1",1388276,24,1.7287628684786e-05,1820618472,62131
"Carassius auratus","QPKE01002877.1",1383963,69,4.98568242070055e-05,1820618472,62131
"Carassius auratus","LG49B",1381152,59,4.27179629758347e-05,1820618472,62131
"Carassius auratus","QPKE01004394.1",1376255,40,2.90643812374887e-05,1820618472,62131
"Carassius auratus","QPKE01002000.1",1370153,42,3.06535109582652e-05,1820618472,62131
"Carassius auratus","QPKE01001705.1",1340626,40,2.98368075809361e-05,1820618472,62131
"Carassius auratus","QPKE01000936.1",1321686,22,1.66454059436205e-05,1820618472,62131
"Carassius auratus","QPKE01004273.1",1290061,55,4.2633642905258e-05,1820618472,62131
"Carassius auratus","QPKE01000230.1",1254890,53,4.22347775502235e-05,1820618472,62131
"Carassius auratus","QPKE01007673.1",1225302,24,1.9587007937635e-05,1820618472,62131
"Carassius auratus","QPKE01007410.1",1201935,17,1.41438596929118e-05,1820618472,62131
"Carassius auratus","QPKE01007332.1",1200313,31,2.58265968959763e-05,1820618472,62131
"Carassius auratus","QPKE01007384.1",1199382,53,4.418942422014e-05,1820618472,62131
"Carassius auratus","QPKE01006424.1",1156825,31,2.67974844941975e-05,1820618472,62131
"Carassius auratus","QPKE01003584.1",1156778,73,6.31063177204269e-05,1820618472,62131
"Carassius auratus","QPKE01006142.1",1138414,34,2.9866111976838e-05,1820618472,62131
"Carassius auratus","QPKE01005674.1",1120297,46,4.10605401960373e-05,1820618472,62131
"Carassius auratus","QPKE01005575.1",1108637,27,2.43542295629679e-05,1820618472,62131
"Carassius auratus","QPKE01005453.1",1101349,37,3.3595163749184e-05,1820618472,62131
"Carassius auratus","QPKE01003415.1",1101083,22,1.99803284584359e-05,1820618472,62131
"Carassius auratus","QPKE01005334.1",1072445,24,2.23787700068535e-05,1820618472,62131
"Carassius auratus","QPKE01005302.1",1071126,29,2.70743124525033e-05,1820618472,62131
"Carassius auratus","QPKE01001167.1",1028036,7,6.80910007042555e-06,1820618472,62131
"Carassius auratus","QPKE01001875.1",968684,32,3.30345086736232e-05,1820618472,62131
