"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Rhinopithecus bieti","MCGX01003819.1",14887386,107,7.18729265164482e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01001867.1",10309187,70,6.79006016672314e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01001834.1",10297373,131,1.27216912507685e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01005941.1",10284889,63,6.12549148561545e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01004854.1",9912862,116,1.17019686141096e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01002843.1",9884246,91,9.20656972722047e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01000834.1",9218569,142,1.54036922650359e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01003748.1",9089757,113,1.24315754535572e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01016141.1",8628969,97,1.12412039028069e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01001114.1",8586970,84,9.78226312657433e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01009509.1",8522506,45,5.28013708643913e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01001670.1",8264851,91,1.10104828266112e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01001057.1",8134859,37,4.54832714371571e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01003073.1",8065406,63,7.81113808777884e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01002236.1",7982108,70,8.76961324001129e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01003552.1",7907741,103,1.30252116249129e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01004156.1",7532868,180,2.3895281319147e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01001340.1",7511159,34,4.5265983585223e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01003043.1",7336353,23,3.1350726989282e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01000841.1",7332055,77,1.05018306600264e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01016361.1",7195311,54,7.50488755802216e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01001624.1",7066926,63,8.91476718448729e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01000658.1",7019480,74,1.05420914369725e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01001316.1",6806487,40,5.87674669767238e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01011832.1",6801003,87,1.27922307930169e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01003508.1",6669832,73,1.09448034073422e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01003506.1",6626082,29,4.37664369381484e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01011647.1",6612758,76,1.14929353229016e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01011613.1",6591827,67,1.01641016974505e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01005181.1",6476555,96,1.48226950902139e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01000521.1",6440740,77,1.19551480109428e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01004013.1",6404673,118,1.8424047566519e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01003375.1",6398317,43,6.72051728603006e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01000985.1",6397689,54,8.44054782906765e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01001328.1",6373000,82,1.28667817354464e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01000782.1",6300357,86,1.36500201496518e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01001823.1",6295500,25,3.97109046144071e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01011938.1",6294555,88,1.39803369737813e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01000676.1",6259616,87,1.38986161451437e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01001871.1",6247051,88,1.40866466433522e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01011222.1",6203004,38,6.12606408120969e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01007942.1",6194911,38,6.13406713994761e-06,2977058395,29865
"Rhinopithecus bieti","MCGX01011230.1",6192774,64,1.03346254844759e-05,2977058395,29865
"Rhinopithecus bieti","MCGX01001757.1",6185465,39,6.30510398167316e-06,2977058395,29865
