species,contigName,contigSize.bp,contigGeneCount,contigGeneDens.genesPerBp,asmblySize.bp,asmblyGeneCount
Spermophilus dauricus,KZ293964.1,10899487,54,4.95436161353282e-06,3106271744,24995
Spermophilus dauricus,KZ293965.1,8647349,53,6.12904602323787e-06,3106271744,24995
Spermophilus dauricus,KZ293966.1,8481958,63,7.42753029430233e-06,3106271744,24995
Spermophilus dauricus,KZ293967.1,8420216,127,1.50827484710606e-05,3106271744,24995
Spermophilus dauricus,KZ293968.1,8239446,46,5.58289962698949e-06,3106271744,24995
Spermophilus dauricus,KZ293969.1,7768076,108,1.39030565612386e-05,3106271744,24995
Spermophilus dauricus,KZ293970.1,7766112,33,4.24923050298528e-06,3106271744,24995
Spermophilus dauricus,KZ293971.1,7505924,32,4.26329922871588e-06,3106271744,24995
Spermophilus dauricus,KZ293972.1,7334577,41,5.58996108432702e-06,3106271744,24995
Spermophilus dauricus,KZ293973.1,7238443,52,7.18386536994213e-06,3106271744,24995
Spermophilus dauricus,KZ293974.1,7185348,17,2.36592577005317e-06,3106271744,24995
Spermophilus dauricus,KZ293975.1,7127266,42,5.89286270499796e-06,3106271744,24995
Spermophilus dauricus,KZ293976.1,6840814,148,2.16348522266502e-05,3106271744,24995
Spermophilus dauricus,KZ293977.1,6832903,112,1.63912761530494e-05,3106271744,24995
Spermophilus dauricus,KZ293978.1,6830004,41,6.00292474206457e-06,3106271744,24995
Spermophilus dauricus,KZ293979.1,6786840,78,1.14928302420567e-05,3106271744,24995
Spermophilus dauricus,KZ293980.1,6698175,68,1.01520190201062e-05,3106271744,24995
Spermophilus dauricus,KZ293981.1,6610939,72,1.08910398356421e-05,3106271744,24995
Spermophilus dauricus,KZ293982.1,6516485,49,7.51939120553489e-06,3106271744,24995
Spermophilus dauricus,KZ293983.1,6468017,84,1.2986978853024e-05,3106271744,24995
Spermophilus dauricus,KZ293984.1,6451867,60,9.29963373392539e-06,3106271744,24995
Spermophilus dauricus,KZ293985.1,6445396,187,2.90129574660735e-05,3106271744,24995
Spermophilus dauricus,KZ293986.1,6423759,30,4.67016275050169e-06,3106271744,24995
Spermophilus dauricus,KZ293987.1,6407703,27,4.21367844296154e-06,3106271744,24995
Spermophilus dauricus,KZ293988.1,6364313,93,1.46127319633714e-05,3106271744,24995
Spermophilus dauricus,KZ293989.1,6290190,38,6.04115296994208e-06,3106271744,24995
Spermophilus dauricus,KZ293990.1,6193681,29,4.68219141412029e-06,3106271744,24995
Spermophilus dauricus,KZ293991.1,6122193,46,7.51364747893443e-06,3106271744,24995
Spermophilus dauricus,KZ293992.1,6017598,118,1.96091530208565e-05,3106271744,24995
Spermophilus dauricus,KZ293993.1,5776858,57,9.86695535877808e-06,3106271744,24995
Spermophilus dauricus,KZ293994.1,5763986,37,6.41916895703772e-06,3106271744,24995
Spermophilus dauricus,KZ293995.1,5709110,29,5.0796008484685e-06,3106271744,24995
