"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Oncorhynchus tshawytscha","LG01",95801903,2137,2.23064462508641e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG13",95666326,2366,2.47317953863933e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG08",91267893,1540,1.68734036623372e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG05",90317969,2235,2.47459063212549e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG16",89555470,2191,2.44652839184474e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG09",86417572,2492,2.8836727789575e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG10",84826039,2402,2.83167766444924e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG03",81554755,2235,2.74049011611892e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG06",80340224,1823,2.26909997164061e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG07",77130101,1837,2.38169012640085e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG12",75652860,1740,2.29997914156847e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG04",75613410,1820,2.40698045492195e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG02",75537397,2079,2.75227911282143e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG14",62516319,1738,2.78007411152918e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG19",60026146,1468,2.44560095529038e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG11",56679371,1397,2.46474153709292e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG26",54312133,1091,2.00875925826739e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG30",52926507,1430,2.70185976943462e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG20",52270623,1337,2.5578420980366e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG33",50232734,1373,2.73327746803509e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG25",47919032,1096,2.28719144410096e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG18",46953456,1072,2.28311202481027e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG22",46238377,1336,2.8893747719562e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG28",45212454,1257,2.78020741807114e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG21",44939649,1109,2.46775403163474e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG15",41069628,1144,2.78551342125621e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG31",41055135,1101,2.68175954116337e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG29",39891728,802,2.01044186403758e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG24",34545068,887,2.56766030971483e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG23",27813821,996,3.58095351228441e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG17",24928494,668,2.67966448354241e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG27",21534814,803,3.72884576574471e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG32",16871153,528,3.1296023454947e-05,2294842546,58843
"Oncorhynchus tshawytscha","LG34",15889890,427,2.68724327229452e-05,2294842546,58843
"Oncorhynchus tshawytscha","JAEPEU010000659.1",3020329,87,2.88048090125281e-05,2294842546,58843
"Oncorhynchus tshawytscha","JAEPEU010007794.1",2953987,52,1.76033272996801e-05,2294842546,58843
"Oncorhynchus tshawytscha","JAEPEU010009714.1",2153388,80,3.71507596401577e-05,2294842546,58843
