"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Ursus maritimus","KK498653.1",67462175,664,9.84255251183348e-06,2301362327,24345
"Ursus maritimus","KK498562.1",55877296,437,7.82070771642207e-06,2301362327,24345
"Ursus maritimus","KK498530.1",53244476,408,7.66276674410318e-06,2301362327,24345
"Ursus maritimus","KK498603.1",46051422,355,7.70877390061918e-06,2301362327,24345
"Ursus maritimus","KK498517.1",41692901,495,1.1872524773462e-05,2301362327,24345
"Ursus maritimus","KK498513.1",40277251,227,5.63593577923181e-06,2301362327,24345
"Ursus maritimus","KK498624.1",32902730,308,9.36092537002249e-06,2301362327,24345
"Ursus maritimus","KK498509.1",31866355,327,1.02616066380984e-05,2301362327,24345
"Ursus maritimus","KK498597.1",31278376,375,1.19891135012892e-05,2301362327,24345
"Ursus maritimus","KK498552.1",29663373,234,7.8885162520122e-06,2301362327,24345
"Ursus maritimus","KK498671.1",28682327,180,6.27564144289966e-06,2301362327,24345
"Ursus maritimus","KK498594.1",27299513,209,7.65581422642961e-06,2301362327,24345
"Ursus maritimus","KK498615.1",26706505,486,1.81978136038392e-05,2301362327,24345
"Ursus maritimus","KK498739.1",24878108,165,6.63233715361313e-06,2301362327,24345
"Ursus maritimus","KK498579.1",24260673,154,6.34772168109269e-06,2301362327,24345
"Ursus maritimus","KK498537.1",23054638,143,6.20265648933633e-06,2301362327,24345
"Ursus maritimus","KK498665.1",22613440,157,6.94277385484031e-06,2301362327,24345
"Ursus maritimus","KK498516.1",22407316,237,1.05769026509021e-05,2301362327,24345
"Ursus maritimus","KK498593.1",22400681,255,1.1383582490193e-05,2301362327,24345
"Ursus maritimus","KK498626.1",22125386,139,6.28237627131115e-06,2301362327,24345
"Ursus maritimus","KK498596.1",21916573,178,8.12170771406643e-06,2301362327,24345
"Ursus maritimus","KK498595.1",21342733,179,8.38692964017308e-06,2301362327,24345
"Ursus maritimus","KK498707.1",21200954,200,9.43353775495197e-06,2301362327,24345
"Ursus maritimus","KK498571.1",20586676,173,8.40349359945238e-06,2301362327,24345
"Ursus maritimus","KK498547.1",20270731,93,4.58789572018888e-06,2301362327,24345
"Ursus maritimus","KK498605.1",20131539,270,1.3411791319084e-05,2301362327,24345
"Ursus maritimus","KK498541.1",19727151,126,6.38713618606154e-06,2301362327,24345
"Ursus maritimus","KK498677.1",19493394,194,9.95208941039206e-06,2301362327,24345
"Ursus maritimus","KK498685.1",19200852,151,7.8642343579337e-06,2301362327,24345
"Ursus maritimus","KK498551.1",19047857,134,7.03491211636039e-06,2301362327,24345
"Ursus maritimus","KK498590.1",18745391,246,1.31232258638937e-05,2301362327,24345
"Ursus maritimus","KK498611.1",18647643,392,2.10214234581818e-05,2301362327,24345
"Ursus maritimus","KK498536.1",18642241,105,5.63237005679736e-06,2301362327,24345
"Ursus maritimus","KK498682.1",18620544,93,4.99448351240436e-06,2301362327,24345
"Ursus maritimus","KK498531.1",18482212,203,1.09835337891374e-05,2301362327,24345
"Ursus maritimus","KK498686.1",18468921,430,2.32823563433944e-05,2301362327,24345
"Ursus maritimus","KK498582.1",18322464,122,6.65849309350533e-06,2301362327,24345
"Ursus maritimus","KK498581.1",18037018,116,6.43121828674784e-06,2301362327,24345
"Ursus maritimus","KK498627.1",17875762,389,2.17613100912845e-05,2301362327,24345
"Ursus maritimus","KK498601.1",17027594,132,7.75212281899604e-06,2301362327,24345
"Ursus maritimus","KK498545.1",16823045,105,6.24143845540448e-06,2301362327,24345
"Ursus maritimus","KK498598.1",16813181,177,1.05274546202768e-05,2301362327,24345
"Ursus maritimus","KK498618.1",16471106,315,1.91243988108631e-05,2301362327,24345
"Ursus maritimus","KK498640.1",16152829,227,1.40532658396867e-05,2301362327,24345
"Ursus maritimus","KK498648.1",16089461,231,1.43572242724601e-05,2301362327,24345
"Ursus maritimus","KK498561.1",15940661,119,7.46518604215973e-06,2301362327,24345
"Ursus maritimus","KK498720.1",15830963,117,7.39058009294823e-06,2301362327,24345
"Ursus maritimus","KK498578.1",15825002,102,6.445496815735e-06,2301362327,24345
"Ursus maritimus","KK498754.1",15612493,172,1.10168183902468e-05,2301362327,24345
"Ursus maritimus","KK498643.1",15485885,222,1.43356353221014e-05,2301362327,24345
"Ursus maritimus","KK498623.1",14983989,57,3.80406045412874e-06,2301362327,24345
"Ursus maritimus","KK498696.1",14861450,256,1.72257754122242e-05,2301362327,24345
"Ursus maritimus","KK498684.1",14458053,185,1.27956371442268e-05,2301362327,24345
"Ursus maritimus","KK498563.1",14173813,76,5.36200103670057e-06,2301362327,24345
"Ursus maritimus","KK498704.1",14049273,60,4.27068361473224e-06,2301362327,24345
"Ursus maritimus","KK498639.1",13752753,145,1.05433435763734e-05,2301362327,24345
"Ursus maritimus","KK498572.1",13742018,115,8.36849435068416e-06,2301362327,24345
"Ursus maritimus","KK498550.1",13345899,63,4.72055123450282e-06,2301362327,24345
"Ursus maritimus","KK498644.1",13249639,64,4.83032028268846e-06,2301362327,24345
"Ursus maritimus","KK498564.1",13122742,99,7.54415502491781e-06,2301362327,24345
"Ursus maritimus","KK498738.1",13056691,84,6.43348303180339e-06,2301362327,24345
"Ursus maritimus","KK498743.1",13021217,82,6.29741444290499e-06,2301362327,24345
"Ursus maritimus","KK498575.1",12846609,153,1.19097576644545e-05,2301362327,24345
"Ursus maritimus","KK498515.1",12803319,74,5.77975132854223e-06,2301362327,24345
"Ursus maritimus","KK498607.1",12518016,121,9.66606848880845e-06,2301362327,24345
"Ursus maritimus","KK498556.1",12483386,48,3.84511061341851e-06,2301362327,24345
"Ursus maritimus","KK498718.1",12116482,167,1.37828785616155e-05,2301362327,24345
"Ursus maritimus","KK498719.1",11917868,114,9.56546926010592e-06,2301362327,24345
"Ursus maritimus","KK498764.1",11749185,166,1.41286395609568e-05,2301362327,24345
"Ursus maritimus","KK498637.1",11245159,79,7.02524526331731e-06,2301362327,24345
"Ursus maritimus","KK498617.1",11125942,121,1.08754836219711e-05,2301362327,24345
"Ursus maritimus","KK498660.1",10875794,106,9.74641483647079e-06,2301362327,24345
"Ursus maritimus","KK498546.1",10683268,53,4.96102877883434e-06,2301362327,24345
"Ursus maritimus","KK498675.1",10574154,149,1.40909617923098e-05,2301362327,24345
