"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Salmo salar","1",174498729,3805,2.18053164158004e-05,2756584103,69389
"Salmo salar","9",161282225,3504,2.1725890748345e-05,2756584103,69389
"Salmo salar","10",125877811,2948,2.34195365853637e-05,2756584103,69389
"Salmo salar","13",114417674,2679,2.34142148353759e-05,2756584103,69389
"Salmo salar","11",111868677,2405,2.14984217610797e-05,2756584103,69389
"Salmo salar","15",110670232,2707,2.44600553471326e-05,2756584103,69389
"Salmo salar","3",105780080,3173,2.99961958811149e-05,2756584103,69389
"Salmo salar","14",101980477,2596,2.54558526922756e-05,2756584103,69389
"Salmo salar","12",101677876,2757,2.71150431977946e-05,2756584103,69389
"Salmo salar","20",96847506,2068,2.13531569930154e-05,2756584103,69389
"Salmo salar","16",96486271,2149,2.22725987617451e-05,2756584103,69389
"Salmo salar","6",96060288,2616,2.72328977402191e-05,2756584103,69389
"Salmo salar","2",95481959,2874,3.00999270448567e-05,2756584103,69389
"Salmo salar","5",92788608,2419,2.6070010663378e-05,2756584103,69389
"Salmo salar","4",90536438,2255,2.49070987307895e-05,2756584103,69389
"Salmo salar","19",88107222,1660,1.88406802793079e-05,2756584103,69389
"Salmo salar","17",87489397,1985,2.26884636089102e-05,2756584103,69389
"Salmo salar","18",84084598,1762,2.09550862097242e-05,2756584103,69389
"Salmo salar","7",68862998,1645,2.38880102199442e-05,2756584103,69389
"Salmo salar","22",63823863,1418,2.22173953964523e-05,2756584103,69389
"Salmo salar","21",59819933,1112,1.85891214555523e-05,2756584103,69389
"Salmo salar","26",55994222,1222,2.1823680307586e-05,2756584103,69389
"Salmo salar","25",54385492,1243,2.28553600287371e-05,2756584103,69389
"Salmo salar","23",52460201,1243,2.36941524490156e-05,2756584103,69389
"Salmo salar","24",49354470,1241,2.51446322896386e-05,2756584103,69389
"Salmo salar","27",45305548,1163,2.56701452987612e-05,2756584103,69389
"Salmo salar","29",43051128,800,1.85825560714693e-05,2756584103,69389
"Salmo salar","28",41468476,926,2.23302153664871e-05,2756584103,69389
"Salmo salar","8",28860523,711,2.46357281882937e-05,2756584103,69389
"Salmo salar","CAJNNT020002019.1",1509725,30,1.98711685903062e-05,2756584103,69389
"Salmo salar","CAJNNT020004214.1",1402020,20,1.42651317384916e-05,2756584103,69389
"Salmo salar","CAJNNT020003322.1",1209298,21,1.73654467302518e-05,2756584103,69389
"Salmo salar","CAJNNT020004177.1",1096091,18,1.64219941592441e-05,2756584103,69389
"Salmo salar","CAJNNT020003670.1",1093241,38,3.47590330037018e-05,2756584103,69389
"Salmo salar","CAJNNT020000882.1",1041165,21,2.01697137341344e-05,2756584103,69389
"Salmo salar","CAJNNT020000722.1",1012902,25,2.46815585318224e-05,2756584103,69389
"Salmo salar","CAJNNT020001357.1",892442,15,1.68078149616446e-05,2756584103,69389
"Salmo salar","CAJNNT020000845.1",888002,29,3.26575841045403e-05,2756584103,69389
"Salmo salar","CAJNNT020004202.1",886118,21,2.36988753190884e-05,2756584103,69389
"Salmo salar","CAJNNT020004199.1",873775,24,2.74670252639409e-05,2756584103,69389
"Salmo salar","CAJNNT020001807.1",834495,26,3.11565677445641e-05,2756584103,69389
"Salmo salar","CAJNNT020001739.1",819916,3,3.65891140068007e-06,2756584103,69389
"Salmo salar","CAJNNT020002130.1",815111,21,2.57633622905347e-05,2756584103,69389
"Salmo salar","CAJNNT020004198.1",813862,24,2.94890288525573e-05,2756584103,69389
"Salmo salar","CAJNNT020002376.1",781456,10,1.27966257857128e-05,2756584103,69389
"Salmo salar","CAJNNT020002477.1",742287,9,1.21246903152015e-05,2756584103,69389
"Salmo salar","CAJNNT020001216.1",717057,11,1.53404819979444e-05,2756584103,69389
"Salmo salar","CAJNNT020004192.1",677164,21,3.10116899303566e-05,2756584103,69389
"Salmo salar","CAJNNT020001370.1",672305,14,2.08238820178342e-05,2756584103,69389
"Salmo salar","CAJNNT020001981.1",671524,14,2.08481007380228e-05,2756584103,69389
"Salmo salar","CAJNNT020002183.1",665075,17,2.55610269518475e-05,2756584103,69389
"Salmo salar","CAJNNT020002040.1",640779,14,2.18484063928437e-05,2756584103,69389
"Salmo salar","CAJNNT020004175.1",639670,15,2.34495911954602e-05,2756584103,69389
"Salmo salar","CAJNNT020000890.1",637618,11,1.72517087033302e-05,2756584103,69389
"Salmo salar","CAJNNT020002049.1",632710,13,2.05465379083624e-05,2756584103,69389
"Salmo salar","CAJNNT020001827.1",629832,19,3.01667746319654e-05,2756584103,69389
"Salmo salar","CAJNNT020002149.1",625593,17,2.71742171028129e-05,2756584103,69389
