"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Gadus morhua","4",43798135,1574,3.59376032792264e-05,669949713,29063
"Gadus morhua","16",34794352,1398,4.01789347880369e-05,669949713,29063
"Gadus morhua","7",34137969,1544,4.52282325290061e-05,669949713,29063
"Gadus morhua","3",30954429,1307,4.22233600238596e-05,669949713,29063
"Gadus morhua","12",30948897,1308,4.22632186213292e-05,669949713,29063
"Gadus morhua","1",30875876,1417,4.58934347320219e-05,669949713,29063
"Gadus morhua","11",30713045,1419,4.62018663405078e-05,669949713,29063
"Gadus morhua","8",29710654,1458,4.90733054883275e-05,669949713,29063
"Gadus morhua","14",29586942,1121,3.78883360098519e-05,669949713,29063
"Gadus morhua","13",28829685,1186,4.11381532611265e-05,669949713,29063
"Gadus morhua","2",28732775,1551,5.39801672480295e-05,669949713,29063
"Gadus morhua","15",28657694,1073,3.74419518890808e-05,669949713,29063
"Gadus morhua","6",27762770,1153,4.15304380650778e-05,669949713,29063
"Gadus morhua","10",27234273,1011,3.71223421311815e-05,669949713,29063
"Gadus morhua","9",26487948,1372,5.17971418548541e-05,669949713,29063
"Gadus morhua","5",25300426,1336,5.28054349756799e-05,669949713,29063
"Gadus morhua","23",25242006,920,3.64471825258262e-05,669949713,29063
"Gadus morhua","18",24902675,1039,4.17224254020903e-05,669949713,29063
"Gadus morhua","20",24843429,974,3.92055380116811e-05,669949713,29063
"Gadus morhua","22",23744039,1042,4.38846988079829e-05,669949713,29063
"Gadus morhua","21",22358821,999,4.46803523316368e-05,669949713,29063
"Gadus morhua","19",22015597,788,3.57928063454287e-05,669949713,29063
"Gadus morhua","17",21723002,996,4.58500164940371e-05,669949713,29063
"Gadus morhua","CABHMC010000194.1",999106,47,4.70420555977043e-05,669949713,29063
"Gadus morhua","CABHMC010000195.1",624042,56,8.9737549716205e-05,669949713,29063
"Gadus morhua","CABHMC010000197.1",534417,14,2.61967714350404e-05,669949713,29063
"Gadus morhua","CABHMC010000198.1",529629,40,7.55245653089238e-05,669949713,29063
"Gadus morhua","CABHMC010000199.1",529319,14,2.64490789108269e-05,669949713,29063
"Gadus morhua","CABHMC010000196.1",480930,6,1.2475828083089e-05,669949713,29063
"Gadus morhua","CABHMC010000200.1",425668,12,2.81909845231495e-05,669949713,29063
"Gadus morhua","CABHMC010000201.1",364145,14,3.84462233450961e-05,669949713,29063
"Gadus morhua","CABHMC010000202.1",315032,14,4.4439929911882e-05,669949713,29063
"Gadus morhua","CABHMC010000203.1",310480,23,7.40788456583355e-05,669949713,29063
"Gadus morhua","CABHMC010000002.1",268138,20,7.45884581819809e-05,669949713,29063
"Gadus morhua","CABHMC010000003.1",257947,5,1.93838269101792e-05,669949713,29063
"Gadus morhua","CABHMC010000004.1",250758,153,0.000610150025123825,669949713,29063
"Gadus morhua","CABHMC010000005.1",237370,9,3.79154905843198e-05,669949713,29063
"Gadus morhua","CABHMC010000006.1",225589,6,2.65970415224147e-05,669949713,29063
"Gadus morhua","CABHMC010000008.1",211669,5,2.36217868464442e-05,669949713,29063
"Gadus morhua","CABHMC010000009.1",205811,2,9.71765357536769e-06,669949713,29063
"Gadus morhua","CABHMC010000010.1",202606,3,1.48070639566449e-05,669949713,29063
"Gadus morhua","CABHMC010000011.1",199588,3,1.50309637853979e-05,669949713,29063
"Gadus morhua","CABHMC010000012.1",168885,7,4.14483228232229e-05,669949713,29063
"Gadus morhua","CABHMC010000013.1",165737,3,1.81009671950138e-05,669949713,29063
"Gadus morhua","CABHMC010000014.1",146019,2,1.36968476705086e-05,669949713,29063
