"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Pan paniscus","2B",247869975,1039,4.19171382092567e-06,3286627333,30258
"Pan paniscus","1",229774977,2880,1.25340019074401e-05,3286627333,30258
"Pan paniscus","3",205426864,1815,8.83526119543937e-06,3286627333,30258
"Pan paniscus","4",195804263,1322,6.7516405401245e-06,3286627333,30258
"Pan paniscus","5",183735486,1413,7.69040336606506e-06,3286627333,30258
"Pan paniscus","6",173848474,1591,9.15164777345126e-06,3286627333,30258
"Pan paniscus","7",162613886,1439,8.84918278135239e-06,3286627333,30258
"Pan paniscus","X",155392059,1296,8.34019452692882e-06,3286627333,30258
"Pan paniscus","8",144709823,1079,7.45630101420275e-06,3286627333,30258
"Pan paniscus","9",138149186,1142,8.26642583330169e-06,3286627333,30258
"Pan paniscus","12",135337776,1538,1.13641589617964e-05,3286627333,30258
"Pan paniscus","10",134942546,1133,8.39616587640195e-06,3286627333,30258
"Pan paniscus","11",134183262,1697,1.26468828876734e-05,3286627333,30258
"Pan paniscus","13",114479721,608,5.31098429214376e-06,3286627333,30258
"Pan paniscus","2A",114371477,1011,8.83961654180614e-06,3286627333,30258
"Pan paniscus","14",107357366,1099,1.02368383367379e-05,3286627333,30258
"Pan paniscus","15",99763055,969,9.71301450221227e-06,3286627333,30258
"Pan paniscus","16",90481686,1054,1.16487661381553e-05,3286627333,30258
"Pan paniscus","17",83442489,1485,1.7796688686983e-05,3286627333,30258
"Pan paniscus","18",77229886,508,6.57776446801954e-06,3286627333,30258
"Pan paniscus","19",64411610,1675,2.60046286686515e-05,3286627333,30258
"Pan paniscus","KQ412161.1",63937927,13,2.03322200295921e-07,3286627333,30258
"Pan paniscus","20",62195757,813,1.30716312368382e-05,3286627333,30258
"Pan paniscus","22",50109623,619,1.23529167241989e-05,3286627333,30258
"Pan paniscus","21",46275980,313,6.76376815790827e-06,3286627333,30258
"Pan paniscus","KQ412160.1",23326956,3,1.28606578586593e-07,3286627333,30258
"Pan paniscus","KQ412046.1",3709346,48,1.29402865087269e-05,3286627333,30258
"Pan paniscus","KQ412111.1",2280667,21,9.20783262089555e-06,3286627333,30258
"Pan paniscus","KQ412059.1",1245378,11,8.83265964229335e-06,3286627333,30258
"Pan paniscus","KQ412141.1",1091035,21,1.92477784855665e-05,3286627333,30258
"Pan paniscus","KQ411747.1",1019720,19,1.86325658023771e-05,3286627333,30258
"Pan paniscus","KQ412064.1",480968,15,3.11871060028942e-05,3286627333,30258
"Pan paniscus","KQ412036.1",385796,20,5.18408692676959e-05,3286627333,30258
"Pan paniscus","KQ412071.1",345427,8,2.3159741421487e-05,3286627333,30258
"Pan paniscus","KQ412035.1",283878,7,2.46584800512896e-05,3286627333,30258
"Pan paniscus","KQ412127.1",249586,8,3.20530799003149e-05,3286627333,30258
"Pan paniscus","KQ412150.1",201879,3,1.48603866672611e-05,3286627333,30258
"Pan paniscus","KQ411761.1",197377,7,3.5465125115895e-05,3286627333,30258
"Pan paniscus","KQ412136.1",193372,3,1.55141385516e-05,3286627333,30258
"Pan paniscus","KQ412051.1",190779,5,2.62083352989585e-05,3286627333,30258
"Pan paniscus","KQ412056.1",189415,4,2.11176517171291e-05,3286627333,30258
"Pan paniscus","KQ412138.1",181796,7,3.85046975731039e-05,3286627333,30258
