"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Xiphophorus maculatus","4",35293739,1021,2.89286436894657e-05,704304519,24209
"Xiphophorus maculatus","18",33421192,1051,3.1447112957551e-05,704304519,24209
"Xiphophorus maculatus","3",33395476,1170,3.50346855364481e-05,704304519,24209
"Xiphophorus maculatus","5",33362219,1198,3.59088824397442e-05,704304519,24209
"Xiphophorus maculatus","20",32926076,1165,3.53822909234614e-05,704304519,24209
"Xiphophorus maculatus","11",32424306,1084,3.3431710149787e-05,704304519,24209
"Xiphophorus maculatus","1",32265191,1187,3.6788872565484e-05,704304519,24209
"Xiphophorus maculatus","23",32170657,959,2.98097735461231e-05,704304519,24209
"Xiphophorus maculatus","7",31701063,1001,3.15762282167005e-05,704304519,24209
"Xiphophorus maculatus","9",31544005,1039,3.29381129631447e-05,704304519,24209
"Xiphophorus maculatus","2",31535491,1108,3.51350166071618e-05,704304519,24209
"Xiphophorus maculatus","12",30270779,1035,3.41913896566719e-05,704304519,24209
"Xiphophorus maculatus","6",30192296,1142,3.78242184695063e-05,704304519,24209
"Xiphophorus maculatus","22",29576354,861,2.91110932740391e-05,704304519,24209
"Xiphophorus maculatus","13",28669031,1049,3.65900054312962e-05,704304519,24209
"Xiphophorus maculatus","14",27921107,1019,3.64956876530719e-05,704304519,24209
"Xiphophorus maculatus","19",27874734,1008,3.61617800550133e-05,704304519,24209
"Xiphophorus maculatus","8",27836836,1006,3.61391646665591e-05,704304519,24209
"Xiphophorus maculatus","21",26619551,739,2.77615501478594e-05,704304519,24209
"Xiphophorus maculatus","16",25766145,1261,4.89401887632007e-05,704304519,24209
"Xiphophorus maculatus","10",25258764,929,3.67793135087687e-05,704304519,24209
"Xiphophorus maculatus","15",24466587,852,3.48230016716267e-05,704304519,24209
"Xiphophorus maculatus","17",20566889,650,3.16041964343757e-05,704304519,24209
"Xiphophorus maculatus","24",14922202,522,3.49814323650089e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000026.1",269636,4,1.48348143422985e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000045.1",185351,4,2.15806766621167e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000025.1",183330,8,4.36371570392189e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000072.1",162107,4,2.46750602996786e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000036.1",155049,7,4.51470180394585e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000043.1",143722,5,3.47893850628296e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000029.1",127659,3,2.35001057504759e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000083.1",126486,5,3.95300665686321e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000066.1",114798,5,4.35547657624697e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000027.1",111326,2,1.79652551964501e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000090.1",109135,2,1.83259266046639e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000039.1",99800,12,0.000120240480961924,704304519,24209
"Xiphophorus maculatus","PGSD01000093.1",97390,2,2.05359893212856e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000076.1",95997,4,4.16679687906914e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000047.1",87425,6,6.86302545038605e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000031.1",74223,2,2.69458254179971e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000030.1",68106,3,4.4048982468505e-05,704304519,24209
"Xiphophorus maculatus","PGSD01000062.1",62143,2,3.21838340601516e-05,704304519,24209
