"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Fundulus heteroclitus","KN805525.1",6356336,171,2.69022908795256e-05,1021882034,23469
"Fundulus heteroclitus","KN805526.1",6250690,116,1.85579512021873e-05,1021882034,23469
"Fundulus heteroclitus","KN811289.1",6115441,120,1.96224605878791e-05,1021882034,23469
"Fundulus heteroclitus","KN811310.1",5246820,135,2.57298706645168e-05,1021882034,23469
"Fundulus heteroclitus","KN811405.1",5058772,73,1.44303795466568e-05,1021882034,23469
"Fundulus heteroclitus","KN811340.1",5018176,143,2.849640985091e-05,1021882034,23469
"Fundulus heteroclitus","KN811371.1",4958163,117,2.35974492972498e-05,1021882034,23469
"Fundulus heteroclitus","KN811339.1",4925094,134,2.72076025350988e-05,1021882034,23469
"Fundulus heteroclitus","KN811372.1",4897111,98,2.00117987932069e-05,1021882034,23469
"Fundulus heteroclitus","KN811406.1",4652060,65,1.39723047424152e-05,1021882034,23469
"Fundulus heteroclitus","KN811494.1",4449229,80,1.79806433878769e-05,1021882034,23469
"Fundulus heteroclitus","KN811447.1",4424291,112,2.53147905506216e-05,1021882034,23469
"Fundulus heteroclitus","KN811448.1",4349205,133,3.05803014573928e-05,1021882034,23469
"Fundulus heteroclitus","KN811493.1",4268407,124,2.9050650512006e-05,1021882034,23469
"Fundulus heteroclitus","KN811546.1",4170884,135,3.23672391751964e-05,1021882034,23469
"Fundulus heteroclitus","KN805603.1",4079260,62,1.51988350828337e-05,1021882034,23469
"Fundulus heteroclitus","KN811547.1",4072169,131,3.21695882464603e-05,1021882034,23469
"Fundulus heteroclitus","KN805527.1",4057079,80,1.97186202191281e-05,1021882034,23469
"Fundulus heteroclitus","KN805528.1",4046421,90,2.22418774517036e-05,1021882034,23469
"Fundulus heteroclitus","KN805699.1",4006733,51,1.27285746267595e-05,1021882034,23469
"Fundulus heteroclitus","KN805604.1",3955291,100,2.52825898271455e-05,1021882034,23469
"Fundulus heteroclitus","KN805698.1",3869695,83,2.14487188266776e-05,1021882034,23469
"Fundulus heteroclitus","KN805821.1",3848896,81,2.10449957598231e-05,1021882034,23469
"Fundulus heteroclitus","KN805822.1",3629573,63,1.73574136682194e-05,1021882034,23469
"Fundulus heteroclitus","KN806313.1",3616326,73,2.01862332101697e-05,1021882034,23469
"Fundulus heteroclitus","KN805994.1",3589954,117,3.25909468477869e-05,1021882034,23469
"Fundulus heteroclitus","KN807335.1",3534732,71,2.00863884447251e-05,1021882034,23469
"Fundulus heteroclitus","KN805993.1",3526225,74,2.09856149281455e-05,1021882034,23469
"Fundulus heteroclitus","KN811283.1",3514852,131,3.72704170758826e-05,1021882034,23469
"Fundulus heteroclitus","KN807334.1",3481476,79,2.26915250887842e-05,1021882034,23469
"Fundulus heteroclitus","KN806314.1",3477790,79,2.2715575120982e-05,1021882034,23469
"Fundulus heteroclitus","KN811285.1",3403873,63,1.85083286009789e-05,1021882034,23469
"Fundulus heteroclitus","KN811287.1",3396179,62,1.82558104269534e-05,1021882034,23469
"Fundulus heteroclitus","KN811284.1",3379791,100,2.95876283474333e-05,1021882034,23469
"Fundulus heteroclitus","KN811286.1",3355243,66,1.96707064138127e-05,1021882034,23469
"Fundulus heteroclitus","KN811288.1",3251656,40,1.23014242589007e-05,1021882034,23469
"Fundulus heteroclitus","KN811292.1",3161736,61,1.92931984201084e-05,1021882034,23469
"Fundulus heteroclitus","KN811294.1",3154023,48,1.52186588366667e-05,1021882034,23469
"Fundulus heteroclitus","KN811290.1",3145096,75,2.38466488781265e-05,1021882034,23469
"Fundulus heteroclitus","KN811296.1",3135730,111,3.53984558619524e-05,1021882034,23469
"Fundulus heteroclitus","KN811291.1",3134460,62,1.97801216158445e-05,1021882034,23469
"Fundulus heteroclitus","KN811295.1",3017789,76,2.5184000604416e-05,1021882034,23469
"Fundulus heteroclitus","KN811300.1",3014401,115,3.81501996582406e-05,1021882034,23469
"Fundulus heteroclitus","KN811297.1",2985658,66,2.21056798869797e-05,1021882034,23469
"Fundulus heteroclitus","KN811298.1",2984365,38,1.27330269588338e-05,1021882034,23469
"Fundulus heteroclitus","KN811299.1",2972310,59,1.98498810689329e-05,1021882034,23469
"Fundulus heteroclitus","KN811293.1",2955184,66,2.2333634724606e-05,1021882034,23469
"Fundulus heteroclitus","KN811309.1",2934820,46,1.56738743773042e-05,1021882034,23469
