"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Kryptolebias marmoratus","LWHD01000001.1",11911191,405,3.40016376196134e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000002.1",11400209,520,4.56131988457405e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000003.1",10095097,380,3.76420355346759e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000004.1",9347475,305,3.26291324662543e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000005.1",9097486,349,3.83622464491839e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000006.1",8651236,262,3.02846899564409e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000007.1",8378829,376,4.48750058033169e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000008.1",7211506,274,3.79948376940961e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000009.1",6824951,325,4.7619389501844e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000010.1",6656597,237,3.56037777260663e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000011.1",6612770,294,4.44594322802698e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000012.1",6557273,216,3.29405226837437e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000013.1",6456249,153,2.36979707567041e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000014.1",5985938,237,3.95927923075715e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000015.1",5448219,124,2.27597312075744e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000016.1",5321795,172,3.23199221315364e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000017.1",5059974,207,4.0909301114986e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000018.1",4989356,201,4.02857603265832e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000019.1",4923250,143,2.90458538567004e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000020.1",4815359,136,2.82429617397166e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000021.1",4728773,175,3.70074858742426e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000022.1",4639432,201,4.33242690053438e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000023.1",4589928,118,2.57084642722065e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000024.1",4563842,190,4.16315902259544e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000025.1",4557719,89,1.95273117978533e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000026.1",4473900,139,3.10690896086189e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000027.1",4442049,214,4.81759656410814e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000028.1",4224802,71,1.68055213001698e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000029.1",4207502,73,1.73499620439871e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000030.1",4186510,58,1.38540216074965e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000031.1",4147117,117,2.82123701839133e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000032.1",4117031,99,2.40464548360214e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000033.1",4053639,163,4.02107834466759e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000034.1",4016886,221,5.50177425996157e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000035.1",3987237,231,5.79348556406354e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000036.1",3901359,96,2.46068100884846e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000037.1",3783032,108,2.85485293277984e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000038.1",3763630,203,5.3937289265948e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000039.1",3644465,145,3.97863609610738e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000040.1",3616124,155,4.28635743685781e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000041.1",3574468,83,2.32202386481009e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000042.1",3555476,160,4.50010068975293e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000043.1",3537313,165,4.66455753279396e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000044.1",3505944,195,5.56198273560559e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000045.1",3473791,122,3.51201324432011e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000046.1",3446830,129,3.74256925929042e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000047.1",3274294,94,2.87084788354375e-05,680349455,22314
"Kryptolebias marmoratus","LWHD01000048.1",3269337,133,4.06810310469676e-05,680349455,22314
