"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Gorilla gorilla","1",228908639,2947,1.28741318496066e-05,3063346382,30084
"Gorilla gorilla","4",203093366,1223,6.02186090115814e-06,3063346382,30084
"Gorilla gorilla","3",201391403,1716,8.52072121469852e-06,3063346382,30084
"Gorilla gorilla","6",173266796,1542,8.89957011728895e-06,3063346382,30084
"Gorilla gorilla","5",165317712,2094,1.26665193624262e-05,3063346382,30084
"Gorilla gorilla","7",159110946,1440,9.0502887211795e-06,3063346382,30084
"Gorilla gorilla","X",156331669,1315,8.41160340967127e-06,3063346382,30084
"Gorilla gorilla","10",148642438,1127,7.58195314315283e-06,3063346382,30084
"Gorilla gorilla","8",146757320,1107,7.54306497284088e-06,3063346382,30084
"Gorilla gorilla","2B",135448346,1073,7.92183907509657e-06,3063346382,30084
"Gorilla gorilla","11",135235416,1728,1.27777179315217e-05,3063346382,30084
"Gorilla gorilla","12",133456746,1506,1.12845550722479e-05,3063346382,30084
"Gorilla gorilla","9",121655618,1165,9.57621209075606e-06,3063346382,30084
"Gorilla gorilla","2A",107640188,949,8.81640972236132e-06,3063346382,30084
"Gorilla gorilla","13",97154659,611,6.28894184065841e-06,3063346382,30084
"Gorilla gorilla","17",95888799,820,8.55157232702435e-06,3063346382,30084
"Gorilla gorilla","14",90977943,1102,1.21128260725789e-05,3063346382,30084
"Gorilla gorilla","16",81384781,1144,1.40566821700976e-05,3063346382,30084
"Gorilla gorilla","15",80890724,991,1.22510956880544e-05,3063346382,30084
"Gorilla gorilla","18",78004504,474,6.07657219383127e-06,3063346382,30084
"Gorilla gorilla","20",63231202,787,1.24463868328804e-05,3063346382,30084
"Gorilla gorilla","19",57935654,1668,2.8790561335512e-05,3063346382,30084
"Gorilla gorilla","21",37891338,307,8.10211558113889e-06,3063346382,30084
"Gorilla gorilla","22",34650175,645,1.86146246014631e-05,3063346382,30084
"Gorilla gorilla","CABD030166558.1",92000,2,2.17391304347826e-05,3063346382,30084
"Gorilla gorilla","CABD030129458.1",56510,3,5.30879490355689e-05,3063346382,30084
"Gorilla gorilla","CABD030168792.1",46000,7,0.000152173913043478,3063346382,30084
"Gorilla gorilla","CABD030168907.1",44369,2,4.50765173882666e-05,3063346382,30084
"Gorilla gorilla","CABD030158506.1",39526,2,5.05996053230785e-05,3063346382,30084
"Gorilla gorilla","CABD030163720.1",36709,3,8.17238279441009e-05,3063346382,30084
