"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Ursus thibetanus thibetanus","WEIE01000001.1",78658804,421,5.35222986609357e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000002.1",69896901,450,6.43805366993309e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000003.1",64841832,327,5.043040733334e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000004.1",60526541,497,8.21127379474733e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000005.1",59242560,411,6.93758001004683e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000006.1",58890208,318,5.39987904270944e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000007.1",57742398,288,4.987669545695e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000008.1",56637704,384,6.77993585333191e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000009.1",52092311,328,6.29651466221186e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000010.1",48271544,241,4.99258942286992e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000011.1",45077326,503,1.11586033297539e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000012.1",44846300,359,8.0051197088723e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000013.1",42462807,352,8.28960742044208e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000014.1",42419195,281,6.62435956175029e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000015.1",37153971,316,8.5051474040285e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000016.1",36211878,311,8.58834220086569e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000017.1",36181606,138,3.81409271882514e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000018.1",36054230,314,8.70910292634179e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000019.1",35897564,391,1.08921039878918e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000020.1",34716486,253,7.28760393549048e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000021.1",34285345,166,4.84171881601308e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000022.1",33849420,230,6.79479884736577e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000023.1",31896826,325,1.01891015739309e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000024.1",29777041,207,6.95166453913268e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000025.1",27783737,200,7.19845570090157e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000026.1",27278974,213,7.80821155517066e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000027.1",26803000,226,8.43189195239339e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000028.1",26405669,271,1.02629477026316e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000029.1",26184990,215,8.21081085003279e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000030.1",24815172,221,8.90584195829874e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000031.1",22529627,204,9.05474378248694e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000032.1",21420218,124,5.7889233433572e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000033.1",20242293,176,8.69466715060394e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000034.1",20070282,122,6.07863905449859e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000035.1",19940426,130,6.51941939455055e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000036.1",19164023,111,5.79210325514638e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000037.1",18859362,230,1.21955345042955e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000038.1",18312286,113,6.17072057524659e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000039.1",17966764,409,2.27642551546845e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000040.1",17191492,90,5.23514771143773e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000041.1",16804797,338,2.01133045522656e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000042.1",16730547,83,4.96098543580195e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000043.1",16577468,94,5.67034724482653e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000044.1",16444587,174,1.05809893553423e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000045.1",16175233,124,7.66604103940883e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000046.1",14668555,81,5.52201631312696e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000047.1",14639632,196,1.33883146789482e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000048.1",14474339,83,5.73428603544521e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000049.1",14343297,275,1.9172718796801e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000050.1",13906593,116,8.34136729247775e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000051.1",13846871,56,4.04423497554068e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000052.1",13463345,223,1.65634914651597e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000053.1",13199722,273,2.06822537626171e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000054.1",12991028,331,2.54791229762572e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000055.1",12857046,232,1.80445803802833e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000056.1",12720189,165,1.29715053762173e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000057.1",12308218,145,1.17807468148517e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000058.1",12243689,260,2.1235429942724e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000059.1",12169742,74,6.08065479120264e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000060.1",12078657,290,2.4009291761493e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000061.1",12069787,205,1.69845582196272e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000062.1",11882080,75,6.31202617723496e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000063.1",11708395,236,2.01564774676632e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000064.1",11431484,59,5.16118467208632e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000065.1",11091984,72,6.4911741668578e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000066.1",11072087,116,1.04767962896245e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000067.1",10761180,109,1.0129000722969e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000068.1",10547141,386,3.65975955000507e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000069.1",10537692,142,1.34754365566957e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000070.1",10462749,178,1.70127372834807e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000071.1",10425910,33,3.16519133581625e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000072.1",10300258,409,3.97077432429362e-05,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000073.1",10191868,68,6.67198594016328e-06,2373594928,23210
"Ursus thibetanus thibetanus","WEIE01000074.1",10165918,122,1.2000883737209e-05,2373594928,23210
