"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Leptobrachium leishanense","1",565846077,4248,7.50734196571977e-06,3549060464,31056
"Leptobrachium leishanense","2",469131026,3613,7.70147314878296e-06,3549060464,31056
"Leptobrachium leishanense","3",404666430,3288,8.12521068278384e-06,3549060464,31056
"Leptobrachium leishanense","4",394693044,2797,7.08651961953502e-06,3549060464,31056
"Leptobrachium leishanense","5",344666308,2284,6.62669935234865e-06,3549060464,31056
"Leptobrachium leishanense","6",185873613,2103,1.13141395707415e-05,3549060464,31056
"Leptobrachium leishanense","7",168375387,1684,1.00014617932252e-05,3549060464,31056
"Leptobrachium leishanense","8",166878437,1539,9.22228196564425e-06,3549060464,31056
"Leptobrachium leishanense","9",153420920,1633,1.06439200077799e-05,3549060464,31056
"Leptobrachium leishanense","10",132283940,1260,9.52496576681946e-06,3549060464,31056
"Leptobrachium leishanense","11",123078012,1280,1.03999079868141e-05,3549060464,31056
"Leptobrachium leishanense","12",111266443,1297,1.16567040792344e-05,3549060464,31056
"Leptobrachium leishanense","13",92480454,1073,1.16024516921165e-05,3549060464,31056
"Leptobrachium leishanense","RXON01000068.1",8e+05,6,7.5e-06,3549060464,31056
"Leptobrachium leishanense","RXON01003481.1",757916,20,2.63881485547211e-05,3549060464,31056
"Leptobrachium leishanense","RXON01000711.1",635503,11,1.73091236390702e-05,3549060464,31056
"Leptobrachium leishanense","RXON01000082.1",518993,8,1.54144660910648e-05,3549060464,31056
"Leptobrachium leishanense","RXON01002956.1",450387,4,8.88125101301769e-06,3549060464,31056
"Leptobrachium leishanense","RXON01000080.1",421138,11,2.61197042299674e-05,3549060464,31056
"Leptobrachium leishanense","RXON01001229.1",367070,2,5.44855204729343e-06,3549060464,31056
"Leptobrachium leishanense","RXON01003935.1",342495,3,8.75925195988263e-06,3549060464,31056
"Leptobrachium leishanense","RXON01005099.1",320355,2,6.24307408968176e-06,3549060464,31056
