"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Gopherus evgoodei","1",370335144,2483,6.70473769564792e-06,2298547364,21263
"Gopherus evgoodei","2",299447175,1878,6.27155691149866e-06,2298547364,21263
"Gopherus evgoodei","3",225143049,1639,7.27981613147648e-06,2298547364,21263
"Gopherus evgoodei","4",155918640,1687,1.08197454775131e-05,2298547364,21263
"Gopherus evgoodei","5",147425149,935,6.34220149236546e-06,2298547364,21263
"Gopherus evgoodei","6",137797752,898,6.51679716806991e-06,2298547364,21263
"Gopherus evgoodei","7",131611970,1228,9.33045831621546e-06,2298547364,21263
"Gopherus evgoodei","8",113972862,1090,9.5636801680035e-06,2298547364,21263
"Gopherus evgoodei","9",108927930,927,8.51021404703091e-06,2298547364,21263
"Gopherus evgoodei","10",86493507,892,1.0312912852522e-05,2298547364,21263
"Gopherus evgoodei","11",81157593,656,8.08303913103978e-06,2298547364,21263
"Gopherus evgoodei","12",44291995,453,1.02275817560261e-05,2298547364,21263
"Gopherus evgoodei","13",34052379,473,1.38903657803174e-05,2298547364,21263
"Gopherus evgoodei","14",34023795,402,1.18152604669761e-05,2298547364,21263
"Gopherus evgoodei","15",30016314,404,1.34593474735106e-05,2298547364,21263
"Gopherus evgoodei","16",26755340,337,1.25956164264779e-05,2298547364,21263
"Gopherus evgoodei","17",24966275,355,1.4219181676081e-05,2298547364,21263
"Gopherus evgoodei","18",23166772,292,1.26042592381882e-05,2298547364,21263
"Gopherus evgoodei","19",22456854,247,1.09988692093737e-05,2298547364,21263
"Gopherus evgoodei","20",19814809,302,1.52411259679566e-05,2298547364,21263
"Gopherus evgoodei","21",18349496,246,1.34063627687649e-05,2298547364,21263
"Gopherus evgoodei","22",17272090,347,2.00902149074026e-05,2298547364,21263
"Gopherus evgoodei","23",15774734,313,1.98418559704398e-05,2298547364,21263
"Gopherus evgoodei","24",12531862,344,2.74500309690611e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000239.1",7151229,191,2.67086958059936e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000250.1",6852968,203,2.96222016504382e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000272.1",6808771,186,2.73177053538737e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000261.1",6688456,110,1.6446247086024e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000283.1",6065492,228,3.7589695938928e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000305.1",4473633,73,1.63178338500275e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000315.1",4271242,38,8.89670966899089e-06,2298547364,21263
"Gopherus evgoodei","VHHN01000316.1",3517482,110,3.12723704058756e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000317.1",3484285,124,3.55883631792462e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000294.1",3306298,51,1.54251068717944e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000318.1",2568873,26,1.01211698670974e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000321.1",2218321,11,4.95870525501043e-06,2298547364,21263
"Gopherus evgoodei","VHHN01000320.1",2175659,43,1.97641266393309e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000322.1",2122271,24,1.1308640602449e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000323.1",2053898,8,3.89503276209432e-06,2298547364,21263
"Gopherus evgoodei","VHHN01000324.1",1998015,32,1.60158957765582e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000325.1",1951732,51,2.61306367882476e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000319.1",1787697,18,1.00688203873475e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000326.1",1592327,24,1.50722810076071e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000329.1",1517425,56,3.69046246107715e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000330.1",1499419,23,1.53392747457515e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000331.1",1371453,6,4.3749220717006e-06,2298547364,21263
"Gopherus evgoodei","VHHN01000328.1",1333369,16,1.19996790085865e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000335.1",1190291,71,5.96492790418478e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000336.1",1149399,31,2.69706168180066e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000337.1",1133203,23,2.02964517390088e-05,2298547364,21263
"Gopherus evgoodei","VHHN01000339.1",1002085,30,2.99375801453968e-05,2298547364,21263
