"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Ficedula albicollis","2",157563209,1460,9.26612252483383e-06,1118326800,17798
"Ficedula albicollis","1",120002344,1268,1.05664602684761e-05,1118326800,17798
"Ficedula albicollis","3",115844353,1227,1.05917981172548e-05,1118326800,17798
"Ficedula albicollis","1A",74947036,993,1.32493565189156e-05,1118326800,17798
"Ficedula albicollis","4",70439523,762,1.08177904611875e-05,1118326800,17798
"Ficedula albicollis","5",64724594,1040,1.6068080705149e-05,1118326800,17798
"Ficedula albicollis","Z",59856998,649,1.08425083396264e-05,1118326800,17798
"Ficedula albicollis","7",39412007,580,1.4716327437981e-05,1118326800,17798
"Ficedula albicollis","6",37227452,576,1.54724529629371e-05,1118326800,17798
"Ficedula albicollis","8",32100816,615,1.91583914876183e-05,1118326800,17798
"Ficedula albicollis","9",26793321,507,1.89226262768994e-05,1118326800,17798
"Ficedula albicollis","12",21938106,401,1.82786973497165e-05,1118326800,17798
"Ficedula albicollis","11",21727166,428,1.96988415332216e-05,1118326800,17798
"Ficedula albicollis","10",21346708,445,2.08463056692395e-05,1118326800,17798
"Ficedula albicollis","4A",21182716,400,1.8883319778257e-05,1118326800,17798
"Ficedula albicollis","13",18641552,373,2.00090636230288e-05,1118326800,17798
"Ficedula albicollis","14",17374186,478,2.75120802781782e-05,1118326800,17798
"Ficedula albicollis","20",15675940,384,2.44961386685583e-05,1118326800,17798
"Ficedula albicollis","15",14943019,407,2.7236798668328e-05,1118326800,17798
"Ficedula albicollis","18",13163162,387,2.94002307348341e-05,1118326800,17798
"Ficedula albicollis","17",12378331,339,2.73865677044829e-05,1118326800,17798
"Ficedula albicollis","19",11933672,390,3.26806367729899e-05,1118326800,17798
"Ficedula albicollis","21",8073070,274,3.39400005202482e-05,1118326800,17798
"Ficedula albicollis","24",8009359,225,2.80921357127331e-05,1118326800,17798
"Ficedula albicollis","23",7944683,292,3.67541411029238e-05,1118326800,17798
"Ficedula albicollis","26",7653694,338,4.41616819277071e-05,1118326800,17798
"Ficedula albicollis","28",6182350,309,4.99809942821096e-05,1118326800,17798
"Ficedula albicollis","22",5733621,223,3.8893397383608e-05,1118326800,17798
"Ficedula albicollis","27",5572044,280,5.02508594691643e-05,1118326800,17798
"Ficedula albicollis","KE165323.1",3604071,12,3.32956814668745e-06,1118326800,17798
"Ficedula albicollis","25",2802420,184,6.56575388414299e-05,1118326800,17798
"Ficedula albicollis","LGE22",2153636,114,5.29337362488369e-05,1118326800,17798
"Ficedula albicollis","KE165324.1",1762015,7,3.97272440927007e-06,1118326800,17798
"Ficedula albicollis","KE165308.1",1747123,30,1.71710864089134e-05,1118326800,17798
"Ficedula albicollis","KE165340.1",1473564,34,2.30733106943438e-05,1118326800,17798
"Ficedula albicollis","KE165341.1",1281252,11,8.58535245213276e-06,1118326800,17798
"Ficedula albicollis","KE165325.1",1110254,9,8.10625316369047e-06,1118326800,17798
"Ficedula albicollis","KE165326.1",1056721,3,2.83897074062122e-06,1118326800,17798
"Ficedula albicollis","KE165342.1",1050735,10,9.51714752054514e-06,1118326800,17798
"Ficedula albicollis","KE165343.1",935556,11,1.1757714129352e-05,1118326800,17798
"Ficedula albicollis","KE165344.1",934131,27,2.89038689434351e-05,1118326800,17798
"Ficedula albicollis","KE165345.1",721935,5,6.92583127289853e-06,1118326800,17798
"Ficedula albicollis","KE165304.1",691753,16,2.3129643095151e-05,1118326800,17798
"Ficedula albicollis","KE165348.1",604931,3,4.95924328559786e-06,1118326800,17798
"Ficedula albicollis","KE165349.1",597998,8,1.33779711637832e-05,1118326800,17798
"Ficedula albicollis","KE165350.1",591019,21,3.55318526138754e-05,1118326800,17798
"Ficedula albicollis","KE165351.1",582853,3,5.14709540827619e-06,1118326800,17798
"Ficedula albicollis","KE165352.1",582010,4,6.87273414546142e-06,1118326800,17798
"Ficedula albicollis","KE165353.1",569051,7,1.2301182143604e-05,1118326800,17798
