species,contigName,contigSize.bp,contigGeneCount,contigGeneDens.genesPerBp,asmblySize.bp,asmblyGeneCount
Erinaceus europaeus,GeneScaffold_8598,1618592,5,3.08910460449576e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_3520,1022614,4,3.91154433637717e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_2994,989872,4,4.04092650362875e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_2711,896362,3,3.34686209366305e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_8296,886371,2,2.25639151100386e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_806,806858,2,2.47875090784252e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_8240,797959,2,2.50639443881202e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_974,790369,2,2.53046361889194e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_6429,774199,6,7.74994542746762e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_7093,752505,7,9.30226377233374e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_6529,749607,4,5.33612946517308e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_350,734714,2,2.72214766562227e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_5622,705205,9,1.27622464389787e-05,3377524115,22448
Erinaceus europaeus,GeneScaffold_372,699193,2,2.86044053644702e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_8101,667113,2,2.99799284379108e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_1514,657853,7,1.06406750444248e-05,3377524115,22448
Erinaceus europaeus,GeneScaffold_2444,650921,2,3.07256948231813e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_6187,640400,2,3.12304809494066e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_5187,639252,2,3.12865661742161e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_8086,635496,3,4.72072208164961e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_3635,634745,4,6.30174321971816e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_8287,634364,3,4.72914604233532e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_8982,624862,5,8.00176679010725e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_436,623545,7,1.12261344409786e-05,3377524115,22448
Erinaceus europaeus,GeneScaffold_7992,611068,3,4.9094372475731e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_5011,601509,3,4.98745654678484e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_5994,593979,7,1.17849284233954e-05,3377524115,22448
Erinaceus europaeus,GeneScaffold_1577,590861,2,3.38489086265636e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_8172,589883,2,3.39050286243204e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_2613,587105,3,5.10981851627903e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_3383,586260,4,6.82291133626719e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_4933,579751,3,5.17463531757599e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_7318,578462,3,5.18616607486749e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_7652,563899,2,3.54673443293923e-06,3377524115,22448
Erinaceus europaeus,GeneScaffold_6897,562409,5,8.89032714625833e-06,3377524115,22448
