"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Mus caroli","1",185492789,2979,1.60599234938454e-05,2553112587,36782
"Mus caroli","2",171410997,3171,1.84993965118819e-05,2553112587,36782
"Mus caroli","X",158037523,1731,1.09530949811204e-05,2553112587,36782
"Mus caroli","3",152576986,2435,1.5959156513945e-05,2553112587,36782
"Mus caroli","7",147524369,2719,1.84308532782133e-05,2553112587,36782
"Mus caroli","6",147274239,2324,1.57800849339306e-05,2553112587,36782
"Mus caroli","4",146158383,2234,1.52847886939198e-05,2553112587,36782
"Mus caroli","5",145277780,2722,1.87365197898812e-05,2553112587,36782
"Mus caroli","10",122627250,1450,1.18244517429853e-05,2553112587,36782
"Mus caroli","8",120012414,1476,1.22987276966198e-05,2553112587,36782
"Mus caroli","9",120003353,1883,1.56912282275979e-05,2553112587,36782
"Mus caroli","11",117747451,2663,2.26162008381821e-05,2553112587,36782
"Mus caroli","12",114734182,1193,1.03979474922303e-05,2553112587,36782
"Mus caroli","14",113551381,1242,1.09377797879887e-05,2553112587,36782
"Mus caroli","13",112758220,1208,1.07131879165883e-05,2553112587,36782
"Mus caroli","15",97450195,1154,1.18419465451044e-05,2553112587,36782
"Mus caroli","16",92629107,1046,1.12923467998024e-05,2553112587,36782
"Mus caroli","17",89975685,1433,1.59265250384034e-05,2553112587,36782
"Mus caroli","18",86406422,801,9.2701442955247e-06,2553112587,36782
"Mus caroli","19",57673148,918,1.59172861519541e-05,2553112587,36782
