"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Mus pahari","1",172151128,3013,1.75020636518862e-05,2475012951,35088
"Mus pahari","5",167013402,2594,1.55316876905483e-05,2475012951,35088
"Mus pahari","3",164141553,2887,1.75884774283816e-05,2475012951,35088
"Mus pahari","2",163939365,2607,1.59022209217414e-05,2475012951,35088
"Mus pahari","X",148379591,1554,1.04731384520395e-05,2475012951,35088
"Mus pahari","4",146485248,2283,1.5585187117272e-05,2475012951,35088
"Mus pahari","10",116904986,1845,1.57820471404017e-05,2475012951,35088
"Mus pahari","7",113323912,1251,1.10391529724106e-05,2475012951,35088
"Mus pahari","8",111406228,1210,1.08611522149372e-05,2475012951,35088
"Mus pahari","6",107150856,1701,1.58748148498226e-05,2475012951,35088
"Mus pahari","13",96704406,1419,1.46735816773436e-05,2475012951,35088
"Mus pahari","9",92399829,1179,1.2759763873589e-05,2475012951,35088
"Mus pahari","19",89631738,1094,1.22054980123224e-05,2475012951,35088
"Mus pahari","12",89017189,997,1.12000840646631e-05,2475012951,35088
"Mus pahari","14",88915856,2190,2.46300277421836e-05,2475012951,35088
"Mus pahari","15",82564344,777,9.41084204581096e-06,2475012951,35088
"Mus pahari","11",77350604,582,7.52418171162568e-06,2475012951,35088
"Mus pahari","16",69342659,914,1.31809194106618e-05,2475012951,35088
"Mus pahari","17",68186955,971,1.42402604721094e-05,2475012951,35088
"Mus pahari","18",59539374,849,1.42594713877912e-05,2475012951,35088
"Mus pahari","21",55716805,748,1.34250339731433e-05,2475012951,35088
"Mus pahari","20",52117086,753,1.44482368028021e-05,2475012951,35088
"Mus pahari","22",50160631,641,1.27789461021732e-05,2475012951,35088
"Mus pahari","23",41896614,1029,2.45604573200116e-05,2475012951,35088
