"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Sinocyclocheilus grahami","LCYQ01S000003.1",9040279,264,2.92026385468856e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000054.1",6874286,254,3.69492918973694e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000005.1",6857525,275,4.01019318194247e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000017.1",6449808,190,2.94582412375686e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000021.1",5780158,262,4.53274806674835e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000032.1",5647969,166,2.9391096162178e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000016.1",5500430,205,3.72698134509484e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000126.1",5399281,153,2.83371063665699e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000025.1",5292977,189,3.57076934209236e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000047.1",5241701,169,3.22414422341145e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000031.1",5129306,238,4.64000393035627e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000055.1",5103877,191,3.74225319301386e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000037.1",4868255,102,2.09520659866831e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000001.1",4769970,179,3.75264414660889e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000010.1",4581075,157,3.42714319237297e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000008.1",4580272,132,2.88192491624952e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000036.1",4535975,129,2.84393101813833e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000098.1",4298199,89,2.07063470072e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000149.1",4293385,140,3.26083032385868e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000039.1",4292735,143,3.33120959015639e-05,1750271176,50338
"Sinocyclocheilus grahami","LCYQ01S000061.1",4282588,145,3.38580316388128e-05,1750271176,50338
