"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Cercocebus atys","KQ012552.1",47169369,389,8.24687733261812e-06,2848246356,28408
"Cercocebus atys","KQ009501.1",43916225,499,1.136254311476e-05,2848246356,28408
"Cercocebus atys","KQ012774.1",42800024,252,5.88784716569318e-06,2848246356,28408
"Cercocebus atys","KQ012885.1",41321030,356,8.61546771704384e-06,2848246356,28408
"Cercocebus atys","KQ009831.1",35177949,239,6.79402883891838e-06,2848246356,28408
"Cercocebus atys","KQ012663.1",33050683,422,1.27682686618004e-05,2848246356,28408
"Cercocebus atys","KQ012330.1",30560297,193,6.31538364957644e-06,2848246356,28408
"Cercocebus atys","KQ012375.1",30444539,159,5.22261151663358e-06,2848246356,28408
"Cercocebus atys","KQ010939.1",29793205,151,5.06826976151106e-06,2848246356,28408
"Cercocebus atys","KQ009502.1",29505246,331,1.12183440192297e-05,2848246356,28408
"Cercocebus atys","KQ011029.1",29326475,264,9.00210475346935e-06,2848246356,28408
"Cercocebus atys","KQ010258.1",28679189,153,5.33487889075246e-06,2848246356,28408
"Cercocebus atys","KQ010561.1",28041827,546,1.94709139315352e-05,2848246356,28408
"Cercocebus atys","KQ010662.1",27942907,233,8.33843092989573e-06,2848246356,28408
"Cercocebus atys","KQ011124.1",27333823,203,7.42669622174696e-06,2848246356,28408
"Cercocebus atys","KQ011219.1",26952557,287,1.06483403411409e-05,2848246356,28408
"Cercocebus atys","KQ011318.1",26691083,188,7.04355083680943e-06,2848246356,28408
"Cercocebus atys","KQ012486.1",25977043,233,8.96945814810408e-06,2848246356,28408
"Cercocebus atys","KQ012319.1",25524837,103,4.03528531837441e-06,2848246356,28408
"Cercocebus atys","KQ011504.1",25348628,176,6.94317656955635e-06,2848246356,28408
"Cercocebus atys","KQ010752.1",24410408,354,1.45020107816305e-05,2848246356,28408
"Cercocebus atys","KQ012508.1",23051202,99,4.29478688356468e-06,2848246356,28408
"Cercocebus atys","KQ011788.1",22628411,200,8.83844649984482e-06,2848246356,28408
"Cercocebus atys","KQ009723.1",21934101,195,8.89026634827659e-06,2848246356,28408
"Cercocebus atys","KQ011602.1",21915920,123,5.61235850468518e-06,2848246356,28408
"Cercocebus atys","KQ010842.1",21557272,203,9.41677592600771e-06,2848246356,28408
"Cercocebus atys","KQ009503.1",21509657,278,1.29244273862665e-05,2848246356,28408
"Cercocebus atys","KQ011413.1",21475887,222,1.03371748975956e-05,2848246356,28408
"Cercocebus atys","KQ012641.1",21434487,178,8.30437416113574e-06,2848246356,28408
"Cercocebus atys","KQ012397.1",20712753,190,9.1730925386886e-06,2848246356,28408
"Cercocebus atys","KQ011983.1",20651317,271,1.31226497564296e-05,2848246356,28408
"Cercocebus atys","KQ010045.1",20526591,245,1.19357374052028e-05,2848246356,28408
"Cercocebus atys","KQ012430.1",19985615,154,7.70554221123543e-06,2848246356,28408
"Cercocebus atys","KQ012453.1",19505211,156,7.9978627249918e-06,2848246356,28408
"Cercocebus atys","KQ012419.1",19003911,143,7.52476687561839e-06,2848246356,28408
"Cercocebus atys","KQ012697.1",18919801,106,5.60259592582396e-06,2848246356,28408
"Cercocebus atys","KQ009938.1",18905526,154,8.14576648118651e-06,2848246356,28408
"Cercocebus atys","KQ012331.1",18463412,143,7.74504734011243e-06,2848246356,28408
"Cercocebus atys","KQ012575.1",17785954,134,7.53403500312663e-06,2848246356,28408
"Cercocebus atys","KQ012597.1",17780527,98,5.51164765813747e-06,2848246356,28408
"Cercocebus atys","KQ011882.1",17607553,90,5.11144279957584e-06,2848246356,28408
"Cercocebus atys","KQ012664.1",17180427,216,1.25724465404731e-05,2848246356,28408
