"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Anolis carolinensis","1",263920458,3123,1.18331107170176e-05,1799126364,26479
"Anolis carolinensis","3",204416410,2400,1.17407403838077e-05,1799126364,26479
"Anolis carolinensis","2",199619895,2935,1.47029433113368e-05,1799126364,26479
"Anolis carolinensis","4",156502444,2012,1.28560292643098e-05,1799126364,26479
"Anolis carolinensis","5",150641573,1781,1.18227655522423e-05,1799126364,26479
"Anolis carolinensis","6",80741955,1263,1.56424253041681e-05,1799126364,26479
"Anolis carolinensis","GL343193.1",14352415,144,1.00331546990524e-05,1799126364,26479
"Anolis carolinensis","GL343194.1",10611382,135,1.27221883068577e-05,1799126364,26479
"Anolis carolinensis","c",9478905,156,1.64575971591655e-05,1799126364,26479
"Anolis carolinensis","GL343195.1",9143828,24,2.62472128740829e-06,1799126364,26479
"Anolis carolinensis","a",7025928,33,4.69688843950578e-06,1799126364,26479
"Anolis carolinensis","GL343197.1",6250754,67,1.07187068952002e-05,1799126364,26479
"Anolis carolinensis","GL343196.1",6050496,87,1.43789864500365e-05,1799126364,26479
"Anolis carolinensis","GL343198.1",5503877,123,2.23478831376501e-05,1799126364,26479
"Anolis carolinensis","GL343203.1",4717188,46,9.75157233504367e-06,1799126364,26479
"Anolis carolinensis","GL343199.1",4710625,76,1.61337402149396e-05,1799126364,26479
"Anolis carolinensis","GL343200.1",4663706,77,1.65104747168882e-05,1799126364,26479
"Anolis carolinensis","GL343201.1",4541181,57,1.25518009522193e-05,1799126364,26479
"Anolis carolinensis","GL343202.1",4473256,87,1.94489204284307e-05,1799126364,26479
"Anolis carolinensis","GL343204.1",4366191,39,8.93227071376401e-06,1799126364,26479
"Anolis carolinensis","GL343205.1",4328524,50,1.15512816840105e-05,1799126364,26479
"Anolis carolinensis","GL343206.1",4286836,41,9.56416340629779e-06,1799126364,26479
"Anolis carolinensis","f",4257874,134,3.14711050632311e-05,1799126364,26479
"Anolis carolinensis","GL343208.1",4223750,40,9.47025747262504e-06,1799126364,26479
"Anolis carolinensis","GL343207.1",4130046,36,8.71660993606367e-06,1799126364,26479
"Anolis carolinensis","GL343209.1",3593707,35,9.7392469669898e-06,1799126364,26479
"Anolis carolinensis","GL343210.1",3514351,30,8.53642678264066e-06,1799126364,26479
"Anolis carolinensis","b",3271537,63,1.92570036652497e-05,1799126364,26479
"Anolis carolinensis","GL343211.1",3201565,34,1.06198062510054e-05,1799126364,26479
"Anolis carolinensis","GL343212.1",2904641,41,1.41153416205307e-05,1799126364,26479
"Anolis carolinensis","GL343213.1",2845231,24,8.43516747849296e-06,1799126364,26479
"Anolis carolinensis","GL343214.1",2784699,22,7.90031525848934e-06,1799126364,26479
"Anolis carolinensis","GL343221.1",2633852,18,6.83409698039222e-06,1799126364,26479
"Anolis carolinensis","GL343222.1",2624946,25,9.52400544620727e-06,1799126364,26479
"Anolis carolinensis","GL343215.1",2623366,40,1.52475864976523e-05,1799126364,26479
"Anolis carolinensis","GL343216.1",2613550,22,8.41766945342542e-06,1799126364,26479
