species,contigName,contigSize.bp,contigGeneCount,contigGeneDens.genesPerBp,asmblySize.bp,asmblyGeneCount
Procavia capensis,GeneScaffold_7350,1304676,2,1.53294764370618e-06,2993323063,18897
Procavia capensis,GeneScaffold_5355,757544,2,2.64011067343943e-06,2993323063,18897
Procavia capensis,GeneScaffold_5333,752906,2,2.6563741024776e-06,2993323063,18897
Procavia capensis,GeneScaffold_4924,670848,2,2.98130127838199e-06,2993323063,18897
Procavia capensis,GeneScaffold_705,617246,6,9.72059762234182e-06,2993323063,18897
Procavia capensis,GeneScaffold_6887,616195,2,3.24572578485707e-06,2993323063,18897
Procavia capensis,GeneScaffold_2548,609515,2,3.28129742500185e-06,2993323063,18897
Procavia capensis,GeneScaffold_1050,607320,2,3.29315682012778e-06,2993323063,18897
Procavia capensis,GeneScaffold_6755,579807,2,3.4494236875374e-06,2993323063,18897
Procavia capensis,GeneScaffold_3079,568962,4,7.03034649062679e-06,2993323063,18897
Procavia capensis,GeneScaffold_7064,568668,3,5.27548587224883e-06,2993323063,18897
Procavia capensis,GeneScaffold_4740,563287,2,3.55058788858965e-06,2993323063,18897
Procavia capensis,GeneScaffold_6807,557128,2,3.58983931879209e-06,2993323063,18897
Procavia capensis,GeneScaffold_4785,556443,2,3.59425853142191e-06,2993323063,18897
Procavia capensis,GeneScaffold_1698,540288,4,7.40345889599621e-06,2993323063,18897
Procavia capensis,GeneScaffold_1966,536142,2,3.73035501788705e-06,2993323063,18897
Procavia capensis,GeneScaffold_5300,524496,3,5.71977669991764e-06,2993323063,18897
Procavia capensis,GeneScaffold_837,520366,9,1.72955189232194e-05,2993323063,18897
Procavia capensis,GeneScaffold_6334,516480,6,1.16171003717472e-05,2993323063,18897
Procavia capensis,GeneScaffold_4956,510974,7,1.36993271673314e-05,2993323063,18897
Procavia capensis,GeneScaffold_6932,505958,5,9.88224319014622e-06,2993323063,18897
Procavia capensis,GeneScaffold_4242,502740,2,3.97819946692127e-06,2993323063,18897
Procavia capensis,GeneScaffold_2419,502116,5,9.95785834349035e-06,2993323063,18897
Procavia capensis,GeneScaffold_1872,501741,2,3.98612032901437e-06,2993323063,18897
Procavia capensis,GeneScaffold_851,492228,3,6.09473658548478e-06,2993323063,18897
Procavia capensis,GeneScaffold_5998,488775,2,4.09186230883331e-06,2993323063,18897
Procavia capensis,GeneScaffold_4244,486002,2,4.11520940243044e-06,2993323063,18897
