"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Mola mola","KV751334.1",32686547,869,2.65858611495427e-05,639451992,21893
"Mola mola","KV751317.1",24902066,797,3.20053765820073e-05,639451992,21893
"Mola mola","KV751324.1",24626513,836,3.39471528104689e-05,639451992,21893
"Mola mola","KV751319.1",21819443,853,3.90935735618916e-05,639451992,21893
"Mola mola","KV751321.1",21537844,906,4.2065491792029e-05,639451992,21893
"Mola mola","KV751315.1",20795362,620,2.98143403322337e-05,639451992,21893
"Mola mola","KV751320.1",17716291,626,3.53347097312863e-05,639451992,21893
"Mola mola","KV751316.1",17630497,584,3.31244207125868e-05,639451992,21893
"Mola mola","KV751346.1",14693680,524,3.56615905613842e-05,639451992,21893
"Mola mola","KV751318.1",14220794,547,3.84648002073583e-05,639451992,21893
"Mola mola","KV751332.1",14161719,587,4.1449770328023e-05,639451992,21893
"Mola mola","KV751348.1",14110343,339,2.40249297979503e-05,639451992,21893
"Mola mola","KV751330.1",14068533,539,3.8312452336004e-05,639451992,21893
"Mola mola","KV751325.1",13962742,462,3.30880567728029e-05,639451992,21893
"Mola mola","KV751339.1",12193906,547,4.48584727486008e-05,639451992,21893
"Mola mola","KV751322.1",11649310,444,3.81138453693824e-05,639451992,21893
"Mola mola","KV751333.1",10835194,280,2.58417154321372e-05,639451992,21893
"Mola mola","KV751341.1",10553142,189,1.79093581797724e-05,639451992,21893
"Mola mola","KV751328.1",8766736,308,3.5132801991528e-05,639451992,21893
"Mola mola","KV751323.1",8479312,359,4.2338340657827e-05,639451992,21893
"Mola mola","KV751342.1",8474801,204,2.40713616756311e-05,639451992,21893
"Mola mola","KV751366.1",8204060,329,4.01020957915959e-05,639451992,21893
"Mola mola","KV751345.1",8019404,304,3.79080540149866e-05,639451992,21893
"Mola mola","KV751353.1",7759515,273,3.51826112843393e-05,639451992,21893
"Mola mola","KV751340.1",7758861,392,5.05228795824542e-05,639451992,21893
"Mola mola","KV751331.1",7685682,160,2.08179313169606e-05,639451992,21893
"Mola mola","KV751327.1",7545250,214,2.83622146383486e-05,639451992,21893
"Mola mola","KV751326.1",7430703,262,3.52591134378537e-05,639451992,21893
"Mola mola","KV751329.1",6991231,181,2.58895750977188e-05,639451992,21893
"Mola mola","KV751365.1",6925267,257,3.71104825272441e-05,639451992,21893
"Mola mola","KV751352.1",6917631,146,2.1105491171761e-05,639451992,21893
"Mola mola","KV751367.1",6763753,217,3.20827800778651e-05,639451992,21893
"Mola mola","KV751343.1",6689748,192,2.87006326695714e-05,639451992,21893
"Mola mola","KV751335.1",6647355,264,3.97150445553156e-05,639451992,21893
"Mola mola","KV751351.1",6129110,255,4.16047354346716e-05,639451992,21893
"Mola mola","KV751338.1",6019562,323,5.36583890987417e-05,639451992,21893
"Mola mola","KV751377.1",5882655,247,4.19878439242145e-05,639451992,21893
"Mola mola","KV751350.1",5797009,234,4.03656437311034e-05,639451992,21893
"Mola mola","KV751347.1",5647056,170,3.01041817187575e-05,639451992,21893
"Mola mola","KV751364.1",5617500,240,4.27236315086782e-05,639451992,21893
"Mola mola","KV751361.1",5551592,255,4.59327702756254e-05,639451992,21893
"Mola mola","KV751336.1",5544135,117,2.11033822228355e-05,639451992,21893
"Mola mola","KV751337.1",5534081,166,2.99959469331945e-05,639451992,21893
"Mola mola","KV751356.1",5132528,167,3.25375721281988e-05,639451992,21893
"Mola mola","KV751344.1",5066303,144,2.84230927364589e-05,639451992,21893
"Mola mola","KV751369.1",4898074,100,2.04161880771912e-05,639451992,21893
