"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Rattus norvegicus","1",260522016,3993,1.53269196258638e-05,2647899415,30562
"Rattus norvegicus","2",249053267,2020,8.11071472513549e-06,2647899415,30562
"Rattus norvegicus","4",182687754,1973,1.0799848138699e-05,2647899415,30562
"Rattus norvegicus","3",169034231,2326,1.37605264107718e-05,2647899415,30562
"Rattus norvegicus","5",166875058,1798,1.07745280903513e-05,2647899415,30562
"Rattus norvegicus","X",152453651,1356,8.89450656711396e-06,2647899415,30562
"Rattus norvegicus","6",140994061,1410,1.00004212234159e-05,2647899415,30562
"Rattus norvegicus","7",135012528,1798,1.33172826746863e-05,2647899415,30562
"Rattus norvegicus","8",123900184,1631,1.31638222587305e-05,2647899415,30562
"Rattus norvegicus","9",114175309,1155,1.01160225456451e-05,2647899415,30562
"Rattus norvegicus","10",107211142,2159,2.01378323159733e-05,2647899415,30562
"Rattus norvegicus","13",106807694,902,8.44508448988703e-06,2647899415,30562
"Rattus norvegicus","14",104886043,998,9.51508867581171e-06,2647899415,30562
"Rattus norvegicus","15",101769107,1008,9.90477395070392e-06,2647899415,30562
"Rattus norvegicus","17",86533673,936,1.08165985280666e-05,2647899415,30562
"Rattus norvegicus","11",86241447,844,9.78647772456786e-06,2647899415,30562
"Rattus norvegicus","16",84729064,852,1.00555814000259e-05,2647899415,30562
"Rattus norvegicus","18",83828827,733,8.7440087882895e-06,2647899415,30562
"Rattus norvegicus","19",57337602,758,1.32199459614652e-05,2647899415,30562
"Rattus norvegicus","20",54435887,819,1.50452219139921e-05,2647899415,30562
"Rattus norvegicus","12",46669029,918,1.96704328260183e-05,2647899415,30562
"Rattus norvegicus","Y",18315841,30,1.63792642663801e-06,2647899415,30562
"Rattus norvegicus","MU150189.1",1402623,8,5.70359961301077e-06,2647899415,30562
"Rattus norvegicus","JACYVU010000493.1",444596,9,2.02430971038876e-05,2647899415,30562
"Rattus norvegicus","JACYVU010000706.1",287783,8,2.77987233436304e-05,2647899415,30562
"Rattus norvegicus","JACYVU010000238.1",210070,4,1.90412719569667e-05,2647899415,30562
"Rattus norvegicus","JACYVU010000319.1",202997,4,1.9704724700365e-05,2647899415,30562
