"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Sparus aurata","4",41392777,1070,2.58499206274563e-05,833578411,27714
"Sparus aurata","1",41035582,1477,3.59931534539951e-05,833578411,27714
"Sparus aurata","6",40124345,1331,3.3171881061236e-05,833578411,27714
"Sparus aurata","5",38249111,1281,3.34909744699687e-05,833578411,27714
"Sparus aurata","17",37948182,1312,3.45734612530318e-05,833578411,27714
"Sparus aurata","18",37104330,1007,2.71396896265207e-05,833578411,27714
"Sparus aurata","9",37012328,1063,2.87201604827451e-05,833578411,27714
"Sparus aurata","8",36959192,1284,3.47410192300741e-05,833578411,27714
"Sparus aurata","2",36133474,1176,3.25459987600417e-05,833578411,27714
"Sparus aurata","7",35997798,1267,3.51965973029795e-05,833578411,27714
"Sparus aurata","13",35791275,1257,3.51202911882854e-05,833578411,27714
"Sparus aurata","10",35512760,1266,3.56491582180602e-05,833578411,27714
"Sparus aurata","11",35380617,1101,3.11187337405676e-05,833578411,27714
"Sparus aurata","21",35160130,1272,3.6177340641232e-05,833578411,27714
"Sparus aurata","3",32888385,1085,3.29903703085451e-05,833578411,27714
"Sparus aurata","15",31859785,915,2.87195911711269e-05,833578411,27714
"Sparus aurata","22",31425404,1009,3.21077813351262e-05,833578411,27714
"Sparus aurata","19",31047742,805,2.59278114331149e-05,833578411,27714
"Sparus aurata","23",30526999,1501,4.91695891889013e-05,833578411,27714
"Sparus aurata","12",30193437,1053,3.48751286579266e-05,833578411,27714
"Sparus aurata","16",30078578,1153,3.83329291697234e-05,833578411,27714
"Sparus aurata","20",28386240,1016,3.57919893582243e-05,833578411,27714
"Sparus aurata","14",25861820,705,2.72602624254596e-05,833578411,27714
"Sparus aurata","24",22435136,753,3.35634247993861e-05,833578411,27714
"Sparus aurata","CAAHFC010000150.1",493923,8,1.61968565950563e-05,833578411,27714
"Sparus aurata","CAAHFC010000151.1",469395,39,8.30856741124213e-05,833578411,27714
"Sparus aurata","CAAHFC010000001.1",423250,14,3.30773774365033e-05,833578411,27714
"Sparus aurata","CAAHFC010000002.1",417322,10,2.39623120755675e-05,833578411,27714
"Sparus aurata","CAAHFC010000003.1",392191,10,2.54977804182146e-05,833578411,27714
"Sparus aurata","CAAHFC010000004.1",366039,14,3.82472905892542e-05,833578411,27714
"Sparus aurata","CAAHFC010000005.1",343555,14,4.0750389311755e-05,833578411,27714
"Sparus aurata","CAAHFC010000006.1",317248,7,2.2064756909421e-05,833578411,27714
"Sparus aurata","CAAHFC010000007.1",317227,14,4.41324351332012e-05,833578411,27714
"Sparus aurata","CAAHFC010000008.1",310298,8,2.57816679450077e-05,833578411,27714
"Sparus aurata","CAAHFC010000009.1",301216,27,8.96366726867099e-05,833578411,27714
"Sparus aurata","CAAHFC010000010.1",298920,12,4.01445202729827e-05,833578411,27714
"Sparus aurata","CAAHFC010000011.1",276901,4,1.44455960794652e-05,833578411,27714
"Sparus aurata","CAAHFC010000012.1",262853,3,1.14132233605856e-05,833578411,27714
"Sparus aurata","CAAHFC010000013.1",260828,10,3.83394420844388e-05,833578411,27714
"Sparus aurata","CAAHFC010000014.1",233782,8,3.42199142791147e-05,833578411,27714
"Sparus aurata","CAAHFC010000015.1",232415,8,3.44211862401308e-05,833578411,27714
"Sparus aurata","CAAHFC010000016.1",218624,9,4.11665690866511e-05,833578411,27714
"Sparus aurata","CAAHFC010000017.1",216807,18,8.30231496215528e-05,833578411,27714
"Sparus aurata","CAAHFC010000018.1",193988,5,2.57747901932078e-05,833578411,27714
"Sparus aurata","CAAHFC010000020.1",189718,4,2.10839245617179e-05,833578411,27714
"Sparus aurata","CAAHFC010000021.1",177197,14,7.90081096181087e-05,833578411,27714
"Sparus aurata","CAAHFC010000022.1",177120,16,9.03342366757001e-05,833578411,27714
