"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Lonchura striata domestica","MUZQ01000001.1",15662897,163,1.04067593625879e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000002.1",13999803,255,1.82145420189127e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000003.1",10119342,56,5.53395665449394e-06,1060152893,18255
"Lonchura striata domestica","MUZQ01000004.1",9094402,102,1.12156907073164e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000005.1",8688722,116,1.33506400596083e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000006.1",8463007,69,8.15313044169761e-06,1060152893,18255
"Lonchura striata domestica","MUZQ01000007.1",8421365,193,2.2917899889151e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000008.1",8376061,62,7.40204733466005e-06,1060152893,18255
"Lonchura striata domestica","MUZQ01000009.1",8091702,62,7.66217045560996e-06,1060152893,18255
"Lonchura striata domestica","MUZQ01000010.1",8048575,67,8.32445495009986e-06,1060152893,18255
"Lonchura striata domestica","MUZQ01000011.1",7909516,190,2.40216974085393e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000012.1",7871726,71,9.01962288829667e-06,1060152893,18255
"Lonchura striata domestica","MUZQ01000013.1",7767157,80,1.029977892812e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000014.1",7684865,62,8.06780600570082e-06,1060152893,18255
"Lonchura striata domestica","MUZQ01000015.1",7628652,134,1.75653575494072e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000016.1",7536918,91,1.20739007642116e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000017.1",7077743,78,1.10204623140456e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000018.1",7041518,72,1.02250679469967e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000019.1",7016283,54,7.69638282834373e-06,1060152893,18255
"Lonchura striata domestica","MUZQ01000020.1",6947771,54,7.77227689283369e-06,1060152893,18255
"Lonchura striata domestica","MUZQ01000021.1",6497532,67,1.03116075457574e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000022.1",6461803,90,1.39280012095695e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000023.1",6403825,45,7.0270502395053e-06,1060152893,18255
"Lonchura striata domestica","MUZQ01000024.1",6391733,129,2.01823198810088e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000025.1",5942518,67,1.12746818772783e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000026.1",5931174,63,1.06218431629219e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000027.1",5867401,68,1.15894584331291e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000028.1",5821372,122,2.09572588729942e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000029.1",5819009,88,1.51228499560664e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000031.1",5764769,54,9.36724437700799e-06,1060152893,18255
"Lonchura striata domestica","MUZQ01000030.1",5762521,122,2.11712894408541e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000032.1",5558383,32,5.75706999679583e-06,1060152893,18255
"Lonchura striata domestica","MUZQ01000033.1",5534074,48,8.67353779512164e-06,1060152893,18255
"Lonchura striata domestica","MUZQ01000034.1",5157064,130,2.52081416868203e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000035.1",5142669,53,1.03059325809225e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000036.1",5117104,73,1.42658816393022e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000037.1",5090399,138,2.71098591682106e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000038.1",5077893,42,8.27114710766848e-06,1060152893,18255
"Lonchura striata domestica","MUZQ01000039.1",4938925,61,1.23508658260654e-05,1060152893,18255
"Lonchura striata domestica","MUZQ01000040.1",4838181,32,6.61405598509026e-06,1060152893,18255
"Lonchura striata domestica","MUZQ01000041.1",4835434,39,8.06546010140972e-06,1060152893,18255
"Lonchura striata domestica","MUZQ01000042.1",4830223,58,1.20077271794698e-05,1060152893,18255
