"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Cyprinus carpio carpio","CAJNDQ010000002.1",44203733,1859,4.20552716667617e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000007.1",42720545,1562,3.65632039572529e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000001.1",42565563,1427,3.35247533317015e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000008.1",39083850,1492,3.81743354352245e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000016.1",36850929,1470,3.98904461811533e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000004.1",35425403,1527,4.310466136405e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000028.1",35009881,1324,3.78178948965865e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000023.1",34926596,1282,3.6705552410547e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000009.1",31699858,1098,3.46373791327393e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000048.1",31368246,1181,3.76495389637023e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000006.1",31259323,1155,3.69489767900604e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000030.1",30499280,1349,4.42305523277927e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000047.1",30338835,975,3.21370283334874e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000011.1",30310191,1121,3.69842605082891e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000042.1",30223229,976,3.2293041885101e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000010.1",30077366,929,3.08870131779492e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000017.1",30037570,1097,3.65209302883023e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000003.1",29738728,1168,3.92753852821143e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000037.1",29337091,1052,3.58590427387637e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000049.1",29280034,1083,3.69876619678789e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000020.1",28603114,937,3.27586709614904e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000022.1",28473900,1248,4.38296123818655e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000024.1",28405791,1109,3.90413349165316e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000013.1",28282352,1090,3.85399347267865e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000019.1",27955873,1023,3.65933841522316e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000035.1",27858312,1061,3.80855810646388e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000036.1",27786913,970,3.49085197049417e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000031.1",27681879,1025,3.70278332623302e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000021.1",27129770,946,3.48694441567326e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000027.1",27059756,1002,3.70291587255997e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000018.1",26848590,1035,3.85495104212177e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000046.1",26601840,1081,4.0636286813243e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000005.1",26579858,983,3.69828913307212e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000029.1",26484478,1004,3.79089971114401e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000045.1",26249479,968,3.68769223952978e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000032.1",26114090,996,3.81403296075031e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000026.1",25884409,970,3.74742958203141e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000040.1",25325647,1018,4.01964064333677e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000050.1",25324394,1076,4.24886771229353e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000043.1",24610247,979,3.97801777446606e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000041.1",24317332,797,3.27749771233127e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000014.1",24012138,852,3.54820549507087e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000012.1",23855544,928,3.89008106459446e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000015.1",23633383,777,3.28772228673314e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000025.1",23266657,900,3.86819644953721e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000039.1",22705319,954,4.20165865099715e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000033.1",22269373,913,4.09980110351558e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000038.1",21797323,910,4.17482458740461e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000034.1",18963185,783,4.12905321548042e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000044.1",18875570,788,4.17470836642284e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000672.1",483637,11,2.27443309755044e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000670.1",393912,34,8.63136944292126e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000508.1",386762,11,2.84412636194869e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000201.1",330097,6,1.81764753996553e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000674.1",316141,8,2.53051644677533e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000533.1",305452,19,6.22028993098752e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000455.1",246223,24,9.74726162868619e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000509.1",224986,8,3.55577680389002e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000671.1",187667,11,5.86144607203184e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000249.1",180750,2,1.10650069156293e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000115.1",174194,3,1.72221775721322e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000328.1",159379,3,1.88230569899422e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000273.1",129106,15,0.000116183601071987,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000088.1",129035,11,8.52481884759949e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000616.1",121212,3,2.47500247500248e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000181.1",117955,3,2.54334280022042e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000129.1",116313,3,2.5792473756158e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000436.1",112546,3,2.6655767419544e-05,1460348793,54973
"Cyprinus carpio carpio","CAJNDQ010000491.1",106979,3,2.80428869217323e-05,1460348793,54973
