"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Gambusia affinis","NHOQ01002390.1",24339338,975,4.00586080032251e-05,598663367,22057
"Gambusia affinis","NHOQ01001000.1",18788354,638,3.39572056179056e-05,598663367,22057
"Gambusia affinis","NHOQ01001156.1",18594820,676,3.63542104736696e-05,598663367,22057
"Gambusia affinis","NHOQ01001229.1",17912476,561,3.13189533373276e-05,598663367,22057
"Gambusia affinis","NHOQ01001678.1",17271755,682,3.94864331968581e-05,598663367,22057
"Gambusia affinis","NHOQ01000293.1",16109952,540,3.35196529449622e-05,598663367,22057
"Gambusia affinis","NHOQ01001904.1",14794738,516,3.48772651465677e-05,598663367,22057
"Gambusia affinis","NHOQ01001971.1",13321725,430,3.22781021226605e-05,598663367,22057
"Gambusia affinis","NHOQ01002355.1",13318480,398,2.98832899850433e-05,598663367,22057
"Gambusia affinis","NHOQ01002481.1",13129121,484,3.68646156890473e-05,598663367,22057
"Gambusia affinis","NHOQ01002268.1",10450753,294,2.81319441766541e-05,598663367,22057
"Gambusia affinis","NHOQ01001318.1",10367842,396,3.81950265059981e-05,598663367,22057
"Gambusia affinis","NHOQ01002284.1",10190241,288,2.82623345218234e-05,598663367,22057
"Gambusia affinis","NHOQ01001578.1",10144912,369,3.63729128453751e-05,598663367,22057
"Gambusia affinis","NHOQ01000682.1",9713110,264,2.71797601386168e-05,598663367,22057
"Gambusia affinis","NHOQ01000244.1",9699943,371,3.82476474346293e-05,598663367,22057
"Gambusia affinis","NHOQ01002094.1",9242047,370,4.00344209459225e-05,598663367,22057
"Gambusia affinis","NHOQ01001926.1",8066145,351,4.35152107977231e-05,598663367,22057
"Gambusia affinis","NHOQ01000034.1",7962759,317,3.98103220253181e-05,598663367,22057
"Gambusia affinis","NHOQ01000541.1",7961320,345,4.33345224158808e-05,598663367,22057
"Gambusia affinis","NHOQ01002357.1",7621419,376,4.93346449001164e-05,598663367,22057
"Gambusia affinis","NHOQ01002708.1",7475704,223,2.98299665155282e-05,598663367,22057
"Gambusia affinis","NHOQ01002733.1",7456894,273,3.66104171522352e-05,598663367,22057
"Gambusia affinis","NHOQ01002573.1",7317109,261,3.56698253367553e-05,598663367,22057
"Gambusia affinis","NHOQ01000347.1",7307501,202,2.76428289233214e-05,598663367,22057
"Gambusia affinis","NHOQ01001911.1",6651460,243,3.65333325315044e-05,598663367,22057
"Gambusia affinis","NHOQ01000466.1",6616723,197,2.97730462647447e-05,598663367,22057
"Gambusia affinis","NHOQ01002301.1",6513379,190,2.91707268992024e-05,598663367,22057
"Gambusia affinis","NHOQ01001396.1",6478880,231,3.56543106215889e-05,598663367,22057
"Gambusia affinis","NHOQ01001816.1",5652728,134,2.3705368452188e-05,598663367,22057
"Gambusia affinis","NHOQ01002371.1",5465369,192,3.51302903792955e-05,598663367,22057
"Gambusia affinis","NHOQ01000318.1",5160503,233,4.51506374475511e-05,598663367,22057
"Gambusia affinis","NHOQ01001560.1",5035029,263,5.22340586320357e-05,598663367,22057
"Gambusia affinis","NHOQ01002838.1",4883140,183,3.74758864173462e-05,598663367,22057
"Gambusia affinis","NHOQ01002364.1",4873443,214,4.39114605423722e-05,598663367,22057
"Gambusia affinis","NHOQ01001935.1",4869450,148,3.03935762765815e-05,598663367,22057
"Gambusia affinis","NHOQ01001086.1",4799859,100,2.08339453304774e-05,598663367,22057
"Gambusia affinis","NHOQ01001423.1",4736290,134,2.82921865004043e-05,598663367,22057
"Gambusia affinis","NHOQ01001433.1",4639938,129,2.78020956314502e-05,598663367,22057
"Gambusia affinis","NHOQ01000190.1",4573674,101,2.2082903154007e-05,598663367,22057
"Gambusia affinis","NHOQ01000959.1",4550608,117,2.57108500666285e-05,598663367,22057
"Gambusia affinis","NHOQ01002850.1",4480997,168,3.74916564327091e-05,598663367,22057
"Gambusia affinis","NHOQ01000158.1",4304413,152,3.53125966304813e-05,598663367,22057
"Gambusia affinis","NHOQ01001766.1",4099197,133,3.24453789364112e-05,598663367,22057
"Gambusia affinis","NHOQ01002459.1",3860983,160,4.14402239015297e-05,598663367,22057
"Gambusia affinis","NHOQ01000739.1",3847849,168,4.36607569579783e-05,598663367,22057
"Gambusia affinis","NHOQ01000086.1",3817301,125,3.27456493475364e-05,598663367,22057
"Gambusia affinis","NHOQ01000199.1",3750476,103,2.74631806735998e-05,598663367,22057
