species,contigName,contigSize.bp,contigGeneCount,contigGeneDens.genesPerBp,asmblySize.bp,asmblyGeneCount
Ochotona princeps,GeneScaffold_2858,2600102,20,7.69200592899817e-06,4781887322,23065
Ochotona princeps,GeneScaffold_4580,2484242,11,4.42791000232667e-06,4781887322,23065
Ochotona princeps,GeneScaffold_881,2439246,10,4.09962750784464e-06,4781887322,23065
Ochotona princeps,GeneScaffold_4516,2251268,5,2.22097058191206e-06,4781887322,23065
Ochotona princeps,GeneScaffold_1446,2191954,14,6.3869953475301e-06,4781887322,23065
Ochotona princeps,GeneScaffold_2298,2033454,31,1.52449969362474e-05,4781887322,23065
Ochotona princeps,GeneScaffold_671,2017602,16,7.93020625475193e-06,4781887322,23065
Ochotona princeps,scaffold_0,1977105,2,1.01158006276854e-06,4781887322,23065
Ochotona princeps,scaffold_2,1867566,5,2.67728155256628e-06,4781887322,23065
Ochotona princeps,GeneScaffold_5463,1802993,4,2.2185332943611e-06,4781887322,23065
Ochotona princeps,GeneScaffold_4236,1708786,10,5.85210787073396e-06,4781887322,23065
Ochotona princeps,GeneScaffold_95,1684282,3,1.78117441141092e-06,4781887322,23065
Ochotona princeps,scaffold_1,1681359,4,2.37902791729785e-06,4781887322,23065
Ochotona princeps,GeneScaffold_4479,1617299,4,2.47325942821952e-06,4781887322,23065
Ochotona princeps,GeneScaffold_2970,1607808,10,6.21964811718812e-06,4781887322,23065
Ochotona princeps,GeneScaffold_4922,1603331,5,3.11850765687185e-06,4781887322,23065
Ochotona princeps,GeneScaffold_2151,1578048,4,2.53477714239364e-06,4781887322,23065
Ochotona princeps,GeneScaffold_2964,1541797,5,3.24296908088419e-06,4781887322,23065
Ochotona princeps,scaffold_5,1539619,2,1.29902268028649e-06,4781887322,23065
Ochotona princeps,GeneScaffold_4519,1505534,6,3.98529691126205e-06,4781887322,23065
Ochotona princeps,GeneScaffold_545,1495094,7,4.68197986213576e-06,4781887322,23065
Ochotona princeps,GeneScaffold_3265,1486792,4,2.69035614934705e-06,4781887322,23065
Ochotona princeps,GeneScaffold_390,1470629,13,8.83975496199246e-06,4781887322,23065
Ochotona princeps,GeneScaffold_4920,1467588,6,4.08834086950834e-06,4781887322,23065
Ochotona princeps,GeneScaffold_1610,1458057,5,3.42922121700318e-06,4781887322,23065
Ochotona princeps,GeneScaffold_3188,1443821,12,8.31127958382653e-06,4781887322,23065
Ochotona princeps,GeneScaffold_2306,1437400,9,6.26130513427021e-06,4781887322,23065
Ochotona princeps,GeneScaffold_2351,1410841,18,1.27583476805678e-05,4781887322,23065
Ochotona princeps,GeneScaffold_2374,1360576,7,5.14487981560751e-06,4781887322,23065
Ochotona princeps,GeneScaffold_334,1357501,11,8.10312478591176e-06,4781887322,23065
Ochotona princeps,GeneScaffold_1181,1355034,15,1.10698329340814e-05,4781887322,23065
Ochotona princeps,GeneScaffold_4776,1336853,10,7.48025399950481e-06,4781887322,23065
Ochotona princeps,GeneScaffold_2434,1330327,23,1.72889823329151e-05,4781887322,23065
Ochotona princeps,GeneScaffold_291,1324989,3,2.26416974027709e-06,4781887322,23065
Ochotona princeps,GeneScaffold_2210,1315333,10,7.60263750700393e-06,4781887322,23065
Ochotona princeps,GeneScaffold_1200,1314981,15,1.14070089225624e-05,4781887322,23065
Ochotona princeps,GeneScaffold_5330,1308766,9,6.87670676041401e-06,4781887322,23065
Ochotona princeps,GeneScaffold_1599,1286965,5,3.8851095406635e-06,4781887322,23065
Ochotona princeps,GeneScaffold_1532,1268331,25,1.9710942963627e-05,4781887322,23065
Ochotona princeps,GeneScaffold_2419,1261676,14,1.1096351202686e-05,4781887322,23065
Ochotona princeps,GeneScaffold_3100,1261488,12,9.51257562497622e-06,4781887322,23065
Ochotona princeps,GeneScaffold_4542,1256077,8,6.36903629315719e-06,4781887322,23065
Ochotona princeps,GeneScaffold_4125,1251767,7,5.59209501448752e-06,4781887322,23065
Ochotona princeps,scaffold_18,1249118,2,1.60112975715665e-06,4781887322,23065
Ochotona princeps,GeneScaffold_4324,1241834,6,4.83156363894047e-06,4781887322,23065
Ochotona princeps,scaffold_8,1238035,4,3.23092642776658e-06,4781887322,23065
Ochotona princeps,GeneScaffold_4599,1236267,2,1.61777350685572e-06,4781887322,23065
Ochotona princeps,GeneScaffold_1587,1232764,4,3.24474108588505e-06,4781887322,23065
Ochotona princeps,GeneScaffold_2329,1224693,12,9.79837395984137e-06,4781887322,23065
Ochotona princeps,GeneScaffold_5480,1220531,11,9.01247080164289e-06,4781887322,23065
Ochotona princeps,scaffold_14,1209802,4,3.30632615915662e-06,4781887322,23065
Ochotona princeps,GeneScaffold_353,1207772,17,1.407550431704e-05,4781887322,23065
Ochotona princeps,GeneScaffold_3526,1189267,7,5.8859785060882e-06,4781887322,23065
Ochotona princeps,scaffold_11,1186441,4,3.37142765632678e-06,4781887322,23065
Ochotona princeps,GeneScaffold_686,1182742,3,2.53647879250082e-06,4781887322,23065
Ochotona princeps,GeneScaffold_2050,1178026,12,1.01865323855331e-05,4781887322,23065
Ochotona princeps,GeneScaffold_4246,1175499,8,6.8056204216252e-06,4781887322,23065
Ochotona princeps,scaffold_10,1173947,4,3.40730884784407e-06,4781887322,23065
Ochotona princeps,GeneScaffold_3864,1163191,2,1.71940807657556e-06,4781887322,23065
Ochotona princeps,GeneScaffold_2251,1157057,7,6.04983159861614e-06,4781887322,23065
