"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Macaca fascicularis","1",223606306,3509,1.56927595771829e-05,2906138557,38503
"Macaca fascicularis","2",194592313,2009,1.03241488269889e-05,2906138557,38503
"Macaca fascicularis","5",186553353,1536,8.2335695140253e-06,2906138557,38503
"Macaca fascicularis","3",186444865,2440,1.30869788234715e-05,2906138557,38503
"Macaca fascicularis","6",179102756,1743,9.73184354572411e-06,2906138557,38503
"Macaca fascicularis","7",171798370,2723,1.58499757593742e-05,2906138557,38503
"Macaca fascicularis","4",171057148,2014,1.17738429732267e-05,2906138557,38503
"Macaca fascicularis","X",150377965,1692,1.12516484712371e-05,2906138557,38503
"Macaca fascicularis","8",144116383,1581,1.09703003023605e-05,2906138557,38503
"Macaca fascicularis","11",132457180,1932,1.45858457805005e-05,2906138557,38503
"Macaca fascicularis","9",131032084,1574,1.20123251645757e-05,2906138557,38503
"Macaca fascicularis","12",130596009,1279,9.79356114933037e-06,2906138557,38503
"Macaca fascicularis","14",125104124,2079,1.6618157207991e-05,2906138557,38503
"Macaca fascicularis","15",111111006,1485,1.3365012643302e-05,2906138557,38503
"Macaca fascicularis","13",108762655,1373,1.26238183501497e-05,2906138557,38503
"Macaca fascicularis","10",96731059,1909,1.97351297477266e-05,2906138557,38503
"Macaca fascicularis","17",95081867,782,8.22449142695105e-06,2906138557,38503
"Macaca fascicularis","16",79120393,1926,2.43426495619151e-05,2906138557,38503
"Macaca fascicularis","20",75859114,1446,1.90616515768956e-05,2906138557,38503
"Macaca fascicularis","18",73713002,773,1.04866167301123e-05,2906138557,38503
"Macaca fascicularis","19",58824109,1929,3.27926768937546e-05,2906138557,38503
"Macaca fascicularis","MU018701.1",11874780,86,7.24223943517269e-06,2906138557,38503
"Macaca fascicularis","MU018684.1",1642214,8,4.8714722928924e-06,2906138557,38503
"Macaca fascicularis","MU018688.1",1633698,6,3.67264941255973e-06,2906138557,38503
"Macaca fascicularis","MU018689.1",1234068,19,1.53962342431697e-05,2906138557,38503
"Macaca fascicularis","MU018687.1",1075538,6,5.57860345241172e-06,2906138557,38503
"Macaca fascicularis","MU018682.1",961949,6,6.23733690663434e-06,2906138557,38503
"Macaca fascicularis","MU018686.1",928488,5,5.38509921506794e-06,2906138557,38503
"Macaca fascicularis","MU018693.1",893705,3,3.35681237097253e-06,2906138557,38503
"Macaca fascicularis","MU018692.1",842124,14,1.66246301019802e-05,2906138557,38503
"Macaca fascicularis","MU018700.1",764597,10,1.3078785294737e-05,2906138557,38503
"Macaca fascicularis","MU018690.1",716158,3,4.1890197414537e-06,2906138557,38503
"Macaca fascicularis","MU018694.1",633434,7,1.1050875071436e-05,2906138557,38503
"Macaca fascicularis","JAANEP010000584.1",530084,6,1.1318960768482e-05,2906138557,38503
"Macaca fascicularis","MU018691.1",509435,5,9.81479482171425e-06,2906138557,38503
"Macaca fascicularis","MU018698.1",494724,2,4.0426581285727e-06,2906138557,38503
"Macaca fascicularis","JAANEP010000609.1",488410,11,2.25220613828546e-05,2906138557,38503
"Macaca fascicularis","JAANEP010001124.1",469558,3,6.38898708998675e-06,2906138557,38503
"Macaca fascicularis","JAANEP010000616.1",432609,7,1.61808931390702e-05,2906138557,38503
