"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Dicentrarchus labrax","CAJNNU010000019.1",37882625,1071,2.82715360933937e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000021.1",35031035,1305,3.72526818005805e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000020.1",34940063,1307,3.74069159520405e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000004.1",34614956,1338,3.86538119534227e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000011.1",34597903,1208,3.49154109137771e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000013.1",32630001,1046,3.20563888428934e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000005.1",31376231,1141,3.63651070773924e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000018.1",30745067,1024,3.33061560737532e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000006.1",30465141,992,3.25618056387791e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000014.1",29990674,1076,3.58778198849416e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000015.1",29885359,1173,3.92499885980958e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000007.1",29520603,1102,3.73298607755404e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000002.1",28328114,864,3.0499736057261e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000001.1",26541663,998,3.76012610814929e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000022.1",26375416,1285,4.87196107162822e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000008.1",25630283,970,3.78458560133729e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000023.1",25354164,913,3.60098640996406e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000010.1",25258443,845,3.34541602584134e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000003.1",25169994,941,3.73857856303025e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000012.1",23876150,932,3.90347690058908e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000009.1",22079996,601,2.72192078295666e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000024.1",21118976,578,2.736875121218e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000016.1",15992333,528,3.30158207686146e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000017.1",15306284,541,3.53449602790592e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000175.1",1827252,153,8.37322930827275e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000030.1",1467495,75,5.11074995144788e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000298.1",1225833,61,4.9762080152843e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000153.1",869058,67,7.70949694957069e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000228.1",607907,43,7.07345037974559e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000295.1",498525,59,0.000118349129933303,695892153,24969
"Dicentrarchus labrax","CAJNNU010000060.1",466794,27,5.78413604287973e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000042.1",432117,33,7.63682058331424e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000037.1",407091,11,2.7020985479905e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000063.1",384138,26,6.76840093924579e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000163.1",381592,23,6.02738002893142e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000299.1",353342,8,2.26409540898053e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000301.1",304327,12,3.94312696540235e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000162.1",274722,22,8.00809545649784e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000281.1",270611,18,6.65161430983959e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000062.1",270097,14,5.1833230283935e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000259.1",236340,10,4.23119235000423e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000183.1",221767,13,5.86200832405182e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000199.1",195598,13,6.6462847268377e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000146.1",189097,11,5.81712031391297e-05,695892153,24969
"Dicentrarchus labrax","CAJNNU010000161.1",176065,19,0.000107914690597223,695892153,24969
