"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Oryzias latipes","3",38248663,1023,2.67460329266934e-05,734040372,24365
"Oryzias latipes","1",37713152,1294,3.43116374892239e-05,734040372,24365
"Oryzias latipes","7",34573382,1225,3.54318822497608e-05,734040372,24365
"Oryzias latipes","13",33825776,1043,3.08344736865756e-05,734040372,24365
"Oryzias latipes","9",33399407,1209,3.61982474718788e-05,734040372,24365
"Oryzias latipes","5",33205099,1089,3.27961678415716e-05,734040372,24365
"Oryzias latipes","16",32958677,1224,3.71374130096302e-05,734040372,24365
"Oryzias latipes","4",32868862,1106,3.36488680380842e-05,734040372,24365
"Oryzias latipes","6",32246747,1128,3.49802725837741e-05,734040372,24365
"Oryzias latipes","17",31792230,1185,3.72732582772583e-05,734040372,24365
"Oryzias latipes","10",31218526,929,2.97579712764145e-05,734040372,24365
"Oryzias latipes","21",31148813,969,3.11087295686035e-05,734040372,24365
"Oryzias latipes","18",30918796,953,3.08226749838512e-05,734040372,24365
"Oryzias latipes","14",30598983,1017,3.32363987391346e-05,734040372,24365
"Oryzias latipes","12",30543476,950,3.11032051492764e-05,734040372,24365
"Oryzias latipes","15",30476034,887,2.91048369351471e-05,734040372,24365
"Oryzias latipes","22",28976614,1012,3.49247154964345e-05,734040372,24365
"Oryzias latipes","11",28210532,1011,3.58376793461392e-05,734040372,24365
"Oryzias latipes","8",26239357,1245,4.74478090297716e-05,734040372,24365
"Oryzias latipes","20",25942153,675,2.60194286881278e-05,734040372,24365
"Oryzias latipes","19",25472880,981,3.85115463975805e-05,734040372,24365
"Oryzias latipes","2",25379070,666,2.62420963415917e-05,734040372,24365
"Oryzias latipes","23",24400806,632,2.59007837691919e-05,734040372,24365
"Oryzias latipes","24",23682337,875,3.69473671453962e-05,734040372,24365
"Oryzias latipes","MT",16714,37,0.00221371305492402,734040372,24365
