species,contigName,contigSize.bp,contigGeneCount,contigGeneDens.genesPerBp,asmblySize.bp,asmblyGeneCount
Ursus americanus,LZNR01000008.1,2352914,21,8.92510308494063e-06,2588393916,24647
Ursus americanus,LZNR01000021.1,1550002,16,1.03225673257196e-05,2588393916,24647
Ursus americanus,LZNR01000041.1,1470925,12,8.15813178782059e-06,2588393916,24647
Ursus americanus,LZNR01000142.1,1409296,3,2.12872242594884e-06,2588393916,24647
Ursus americanus,LZNR01000087.1,1376605,6,4.35854874855169e-06,2588393916,24647
Ursus americanus,LZNR01000167.1,1320631,6,4.5432827186398e-06,2588393916,24647
Ursus americanus,LZNR01000022.1,1278087,2,1.56483870033887e-06,2588393916,24647
Ursus americanus,LZNR01000020.1,1248645,34,2.72295167962071e-05,2588393916,24647
Ursus americanus,LZNR01000039.1,1197812,9,7.51369997962953e-06,2588393916,24647
Ursus americanus,LZNR01000331.1,1160015,5,4.31028909108934e-06,2588393916,24647
Ursus americanus,LZNR01001661.1,1147556,2,1.74283433662497e-06,2588393916,24647
Ursus americanus,LZNR01000061.1,1113513,3,2.69417599974136e-06,2588393916,24647
Ursus americanus,LZNR01000047.1,1110885,7,6.30128231095028e-06,2588393916,24647
Ursus americanus,LZNR01000088.1,1102620,5,4.53465382452704e-06,2588393916,24647
Ursus americanus,LZNR01000137.1,1097757,11,1.00204325729647e-05,2588393916,24647
Ursus americanus,LZNR01000011.1,1042383,2,1.9186805617513e-06,2588393916,24647
Ursus americanus,LZNR01000070.1,1038996,11,1.05871437426131e-05,2588393916,24647
Ursus americanus,LZNR01000058.1,1034622,6,5.79921942506539e-06,2588393916,24647
Ursus americanus,LZNR01000127.1,1032668,53,5.13233682074006e-05,2588393916,24647
Ursus americanus,LZNR01000266.1,1020441,14,1.37195585046073e-05,2588393916,24647
Ursus americanus,LZNR01000029.1,1011105,53,5.24178992290613e-05,2588393916,24647
Ursus americanus,LZNR01000124.1,1003798,5,4.98108185112941e-06,2588393916,24647
Ursus americanus,LZNR01000366.1,1003675,5,4.98169228086781e-06,2588393916,24647
Ursus americanus,LZNR01000048.1,997901,2,2.00420683013646e-06,2588393916,24647
Ursus americanus,LZNR01000038.1,997329,25,2.50669538336898e-05,2588393916,24647
Ursus americanus,LZNR01000110.1,997130,8,8.02302608486356e-06,2588393916,24647
Ursus americanus,LZNR01000126.1,984125,3,3.04839324272831e-06,2588393916,24647
Ursus americanus,LZNR01000305.1,955362,5,5.23361825151095e-06,2588393916,24647
Ursus americanus,LZNR01000332.1,947314,5,5.27808097420707e-06,2588393916,24647
Ursus americanus,LZNR01000122.1,941541,3,3.1862659193811e-06,2588393916,24647
Ursus americanus,LZNR01000253.1,929569,17,1.82880453199278e-05,2588393916,24647
Ursus americanus,LZNR01000409.1,922055,3,3.25360200855697e-06,2588393916,24647
Ursus americanus,LZNR01000989.1,919555,4,4.3499301292473e-06,2588393916,24647
Ursus americanus,LZNR01000059.1,915329,3,3.27751005376209e-06,2588393916,24647
Ursus americanus,LZNR01000168.1,907382,2,2.20414334866682e-06,2588393916,24647
Ursus americanus,LZNR01000377.1,907124,4,4.40954048178639e-06,2588393916,24647
Ursus americanus,LZNR01000820.1,905777,5,5.52012250255858e-06,2588393916,24647
Ursus americanus,LZNR01000468.1,902600,9,9.97119432749834e-06,2588393916,24647
Ursus americanus,LZNR01000056.1,902215,8,8.86706605410019e-06,2588393916,24647
Ursus americanus,LZNR01000298.1,900889,19,2.10902786025803e-05,2588393916,24647
Ursus americanus,LZNR01000091.1,898338,2,2.22633351811902e-06,2588393916,24647
Ursus americanus,LZNR01000123.1,897809,5,5.56911325237328e-06,2588393916,24647
Ursus americanus,LZNR01000448.1,896610,3,3.34593636029043e-06,2588393916,24647
