"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Cervus hanglu yarkandensis","X",134243713,1151,8.57395832011887e-06,2594114534,27228
"Cervus hanglu yarkandensis","5",129146366,2033,1.57418289261039e-05,2594114534,27228
"Cervus hanglu yarkandensis","20",114290256,1392,1.21795159860347e-05,2594114534,27228
"Cervus hanglu yarkandensis","18",111844311,885,7.91278512145334e-06,2594114534,27228
"Cervus hanglu yarkandensis","11",106103127,1214,1.14416986032843e-05,2594114534,27228
"Cervus hanglu yarkandensis","9",104167747,1426,1.36894580238929e-05,2594114534,27228
"Cervus hanglu yarkandensis","15",96373990,843,8.74717338153168e-06,2594114534,27228
"Cervus hanglu yarkandensis","12",95097084,1098,1.15460953566147e-05,2594114534,27228
"Cervus hanglu yarkandensis","19",94643518,820,8.66409044515864e-06,2594114534,27228
"Cervus hanglu yarkandensis","30",85929826,477,5.55104114839008e-06,2594114534,27228
"Cervus hanglu yarkandensis","23",78981241,910,1.15217232405857e-05,2594114534,27228
"Cervus hanglu yarkandensis","25",78686896,452,5.74428555423002e-06,2594114534,27228
"Cervus hanglu yarkandensis","21",77688133,571,7.34989988754138e-06,2594114534,27228
"Cervus hanglu yarkandensis","1",76739673,963,1.25489197745213e-05,2594114534,27228
"Cervus hanglu yarkandensis","14",75791789,756,9.97469527998607e-06,2594114534,27228
"Cervus hanglu yarkandensis","33",74515203,444,5.95851560654005e-06,2594114534,27228
"Cervus hanglu yarkandensis","13",69131755,719,1.04004303087633e-05,2594114534,27228
"Cervus hanglu yarkandensis","17",63156615,345,5.46261068614903e-06,2594114534,27228
"Cervus hanglu yarkandensis","29",61756825,426,6.89802301203146e-06,2594114534,27228
"Cervus hanglu yarkandensis","4",60022272,1347,2.24416696522251e-05,2594114534,27228
"Cervus hanglu yarkandensis","24",59184874,660,1.11514979317182e-05,2594114534,27228
"Cervus hanglu yarkandensis","28",59131733,326,5.51311425288347e-06,2594114534,27228
"Cervus hanglu yarkandensis","27",58602241,402,6.85980592448675e-06,2594114534,27228
"Cervus hanglu yarkandensis","22",57086769,746,1.30678266272172e-05,2594114534,27228
"Cervus hanglu yarkandensis","8",54485213,679,1.24620968261609e-05,2594114534,27228
"Cervus hanglu yarkandensis","3",53428574,597,1.11737962536676e-05,2594114534,27228
"Cervus hanglu yarkandensis","31",51821927,270,5.21014974993114e-06,2594114534,27228
"Cervus hanglu yarkandensis","6",49492050,396,8.00128505487245e-06,2594114534,27228
"Cervus hanglu yarkandensis","7",48744379,734,1.50581464993123e-05,2594114534,27228
"Cervus hanglu yarkandensis","2",46489863,715,1.5379696859937e-05,2594114534,27228
"Cervus hanglu yarkandensis","16",43398530,407,9.37819783296808e-06,2594114534,27228
"Cervus hanglu yarkandensis","32",42545740,303,7.12174708913278e-06,2594114534,27228
"Cervus hanglu yarkandensis","10",40357974,771,1.91040313371529e-05,2594114534,27228
"Cervus hanglu yarkandensis","26",37540226,280,7.45866580558146e-06,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000035.1",2005291,26,1.29656992426536e-05,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000036.1",1587967,20,1.25947201673586e-05,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000037.1",1363463,20,1.46685315259747e-05,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000038.1",1229943,5,4.06522903906929e-06,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000039.1",779877,8,1.02580278684972e-05,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000040.1",768920,3,3.90157623679967e-06,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000041.1",757242,2,2.64116359103167e-06,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000042.1",665647,26,3.90597418751981e-05,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000043.1",659850,4,6.06198378419338e-06,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000044.1",604827,2,3.30673068497273e-06,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000045.1",523002,4,7.64815430916134e-06,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000046.1",521824,3,5.74906481878948e-06,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000047.1",502236,2,3.98219163899044e-06,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000049.1",335968,14,4.16706352985999e-05,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000052.1",306114,4,1.30670273166206e-05,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000053.1",294667,9,3.05429518744888e-05,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000056.1",249874,4,1.60080680663054e-05,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000059.1",238848,4,1.67470525187567e-05,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000066.1",183882,10,5.43827019501637e-05,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000067.1",181328,2,1.10297361687108e-05,2594114534,27228
"Cervus hanglu yarkandensis","WMHW01000068.1",181275,2,1.10329609709006e-05,2594114534,27228
