"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Hucho hucho","QNTS01000004.1",4602512,61,1.3253631929694e-05,2487549814,52940
"Hucho hucho","QNTS01000001.1",4259003,52,1.22094302351982e-05,2487549814,52940
"Hucho hucho","QNTS01000002.1",3584896,55,1.53421466062056e-05,2487549814,52940
"Hucho hucho","QNTS01000016.1",3281995,137,4.17429033255687e-05,2487549814,52940
"Hucho hucho","QNTS01000071.1",3157277,72,2.28044609326328e-05,2487549814,52940
"Hucho hucho","QNTS01000003.1",3085753,81,2.62496706638542e-05,2487549814,52940
"Hucho hucho","QNTS01000005.1",2886580,70,2.4250150697365e-05,2487549814,52940
"Hucho hucho","QNTS01000061.1",2560913,68,2.65530301107457e-05,2487549814,52940
"Hucho hucho","QNTS01000194.1",2541772,49,1.92778895982803e-05,2487549814,52940
"Hucho hucho","QNTS01000011.1",2505526,43,1.71620649715868e-05,2487549814,52940
"Hucho hucho","QNTS01000013.1",2424677,68,2.80449725881014e-05,2487549814,52940
"Hucho hucho","QNTS01000006.1",2402361,56,2.33104017256357e-05,2487549814,52940
"Hucho hucho","QNTS01000123.1",2392939,56,2.34021845103448e-05,2487549814,52940
"Hucho hucho","QNTS01000044.1",2391839,68,2.84300072036621e-05,2487549814,52940
"Hucho hucho","QNTS01000009.1",2351868,67,2.84879933737778e-05,2487549814,52940
"Hucho hucho","QNTS01000007.1",2278920,60,2.63282607550945e-05,2487549814,52940
"Hucho hucho","QNTS01000135.1",2269588,93,4.09766001582666e-05,2487549814,52940
"Hucho hucho","QNTS01000008.1",2263737,71,3.13640674689683e-05,2487549814,52940
"Hucho hucho","QNTS01000010.1",2258192,34,1.50562928218681e-05,2487549814,52940
"Hucho hucho","QNTS01000046.1",2242561,59,2.6309206304756e-05,2487549814,52940
"Hucho hucho","QNTS01000051.1",2239699,65,2.90217569414462e-05,2487549814,52940
"Hucho hucho","QNTS01000047.1",2219390,20,9.01148513780814e-06,2487549814,52940
"Hucho hucho","QNTS01000038.1",2190211,64,2.92209289424626e-05,2487549814,52940
"Hucho hucho","QNTS01000117.1",2132354,64,3.0013778200055e-05,2487549814,52940
"Hucho hucho","QNTS01000267.1",2104770,33,1.56786727290868e-05,2487549814,52940
"Hucho hucho","QNTS01000030.1",2102918,39,1.85456589367726e-05,2487549814,52940
"Hucho hucho","QNTS01000306.1",2092937,50,2.38898734171167e-05,2487549814,52940
"Hucho hucho","QNTS01000012.1",2087015,31,1.48537504522009e-05,2487549814,52940
"Hucho hucho","QNTS01000028.1",2044359,38,1.85877333677696e-05,2487549814,52940
"Hucho hucho","QNTS01000014.1",2037033,71,3.48546145300543e-05,2487549814,52940
"Hucho hucho","QNTS01000015.1",2027871,38,1.87388645530214e-05,2487549814,52940
"Hucho hucho","QNTS01000085.1",1977944,46,2.32564723773777e-05,2487549814,52940
"Hucho hucho","QNTS01000216.1",1972451,41,2.07863211811092e-05,2487549814,52940
"Hucho hucho","QNTS01000021.1",1969479,52,2.64029217879449e-05,2487549814,52940
"Hucho hucho","QNTS01000246.1",1950751,45,2.30680389244963e-05,2487549814,52940
"Hucho hucho","QNTS01000017.1",1937193,37,1.90998005877576e-05,2487549814,52940
"Hucho hucho","QNTS01000020.1",1925323,41,2.12951281421351e-05,2487549814,52940
"Hucho hucho","QNTS01000110.1",1915884,39,2.0356138471849e-05,2487549814,52940
"Hucho hucho","QNTS01000018.1",1906226,51,2.67544352033809e-05,2487549814,52940
"Hucho hucho","QNTS01000049.1",1902095,53,2.78640131013435e-05,2487549814,52940
"Hucho hucho","QNTS01000167.1",1899279,39,2.05341079430668e-05,2487549814,52940
"Hucho hucho","QNTS01000083.1",1893402,24,1.26755966244886e-05,2487549814,52940
"Hucho hucho","QNTS01000019.1",1892209,25,1.32120711824117e-05,2487549814,52940
"Hucho hucho","QNTS01000022.1",1869818,36,1.92532107402967e-05,2487549814,52940
"Hucho hucho","QNTS01000025.1",1856506,11,5.92510877961073e-06,2487549814,52940
"Hucho hucho","QNTS01000524.1",1843909,40,2.16930445049078e-05,2487549814,52940
"Hucho hucho","QNTS01000026.1",1834525,26,1.4172605987926e-05,2487549814,52940
"Hucho hucho","QNTS01000023.1",1819423,53,2.91301143274544e-05,2487549814,52940
"Hucho hucho","QNTS01000024.1",1809958,35,1.93374652892498e-05,2487549814,52940
"Hucho hucho","QNTS01000029.1",1802690,11,6.10199202303225e-06,2487549814,52940
"Hucho hucho","QNTS01000027.1",1781739,77,4.3216206189571e-05,2487549814,52940
"Hucho hucho","QNTS01000074.1",1767197,59,3.33862042545342e-05,2487549814,52940
"Hucho hucho","QNTS01000097.1",1762594,37,2.0991788239379e-05,2487549814,52940
"Hucho hucho","QNTS01000031.1",1743016,18,1.03269275784043e-05,2487549814,52940
"Hucho hucho","QNTS01000032.1",1741094,56,3.21636855907837e-05,2487549814,52940
"Hucho hucho","QNTS01000033.1",1736560,8,4.60680886350025e-06,2487549814,52940
"Hucho hucho","QNTS01000034.1",1735004,39,2.24783343438978e-05,2487549814,52940
"Hucho hucho","QNTS01000200.1",1724408,51,2.95753673144639e-05,2487549814,52940
"Hucho hucho","QNTS01000035.1",1721344,22,1.27807108863772e-05,2487549814,52940
"Hucho hucho","QNTS01000036.1",1712643,26,1.51812140650445e-05,2487549814,52940
"Hucho hucho","QNTS01000037.1",1703532,30,1.76104704813294e-05,2487549814,52940
"Hucho hucho","QNTS01000039.1",1693665,64,3.77878742254224e-05,2487549814,52940
"Hucho hucho","QNTS01000172.1",1688580,35,2.07274751566405e-05,2487549814,52940
"Hucho hucho","QNTS01000131.1",1677179,28,1.66946998501651e-05,2487549814,52940
"Hucho hucho","QNTS01000062.1",1673813,29,1.73257108171582e-05,2487549814,52940
"Hucho hucho","QNTS01000115.1",1668945,51,3.05582269038225e-05,2487549814,52940
"Hucho hucho","QNTS01000224.1",1662082,18,1.08297905879493e-05,2487549814,52940
"Hucho hucho","QNTS01000279.1",1660044,17,1.02406924153818e-05,2487549814,52940
"Hucho hucho","QNTS01000040.1",1656643,38,2.29379534395763e-05,2487549814,52940
"Hucho hucho","QNTS01000041.1",1652311,38,2.29980917635966e-05,2487549814,52940
"Hucho hucho","QNTS01000042.1",1647611,45,2.73122721321963e-05,2487549814,52940
"Hucho hucho","QNTS01000043.1",1636056,47,2.87276230153491e-05,2487549814,52940
"Hucho hucho","QNTS01000107.1",1630315,28,1.71745950935862e-05,2487549814,52940
"Hucho hucho","QNTS01000045.1",1626649,37,2.27461486774344e-05,2487549814,52940
"Hucho hucho","QNTS01000238.1",1626283,86,5.28813250830268e-05,2487549814,52940
"Hucho hucho","QNTS01000096.1",1626080,40,2.45990357177999e-05,2487549814,52940
"Hucho hucho","QNTS01000154.1",1613583,20,1.23947760976659e-05,2487549814,52940
"Hucho hucho","QNTS01000281.1",1607169,13,8.08875731176995e-06,2487549814,52940
"Hucho hucho","QNTS01000052.1",1597266,28,1.75299543094262e-05,2487549814,52940
"Hucho hucho","QNTS01000072.1",1593951,52,3.26233366019407e-05,2487549814,52940
"Hucho hucho","QNTS01000196.1",1592828,35,2.19734961967017e-05,2487549814,52940
"Hucho hucho","QNTS01000048.1",1561079,57,3.65132065705836e-05,2487549814,52940
