"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Chlorocebus sabaeus","8",139301422,1021,7.32942984602124e-06,2789639778,27934
"Chlorocebus sabaeus","7",135778131,847,6.23811797792385e-06,2789639778,27934
"Chlorocebus sabaeus","20",130588469,1834,1.40441190102321e-05,2789639778,27934
"Chlorocebus sabaeus","X",130038232,1122,8.62823173418722e-06,2789639778,27934
"Chlorocebus sabaeus","10",128595539,957,7.44193777981676e-06,2789639778,27934
"Chlorocebus sabaeus","11",128539186,1447,1.12572674919538e-05,2789639778,27934
"Chlorocebus sabaeus","21",127223203,1036,8.14316866397398e-06,2789639778,27934
"Chlorocebus sabaeus","1",126035930,1609,1.27662008762105e-05,2789639778,27934
"Chlorocebus sabaeus","9",125710982,1082,8.60704437103196e-06,2789639778,27934
"Chlorocebus sabaeus","12",108555830,1031,9.49741713549609e-06,2789639778,27934
"Chlorocebus sabaeus","14",107702431,942,8.74632068425642e-06,2789639778,27934
"Chlorocebus sabaeus","22",101219884,877,8.66430552321123e-06,2789639778,27934
"Chlorocebus sabaeus","13",98384682,621,6.31195819690712e-06,2789639778,27934
"Chlorocebus sabaeus","3",92142175,539,5.84965570869149e-06,2789639778,27934
"Chlorocebus sabaeus","15",91754291,702,7.65086833922568e-06,2789639778,27934
"Chlorocebus sabaeus","4",91010382,582,6.39487481768838e-06,2789639778,27934
"Chlorocebus sabaeus","2",90373283,1016,1.12422606136816e-05,2789639778,27934
"Chlorocebus sabaeus","25",85787240,800,9.32539617779987e-06,2789639778,27934
"Chlorocebus sabaeus","24",84932903,906,1.0667244000832e-05,2789639778,27934
"Chlorocebus sabaeus","23",82825804,715,8.63257542299257e-06,2789639778,27934
"Chlorocebus sabaeus","5",75399963,1018,1.35013328852695e-05,2789639778,27934
"Chlorocebus sabaeus","16",75148670,1475,1.96277592138357e-05,2789639778,27934
"Chlorocebus sabaeus","18",72318688,462,6.38839023185819e-06,2789639778,27934
"Chlorocebus sabaeus","17",71996105,801,1.11256018641564e-05,2789639778,27934
"Chlorocebus sabaeus","26",58131712,748,1.2867331345755e-05,2789639778,27934
"Chlorocebus sabaeus","6",50890351,1682,3.30514521308764e-05,2789639778,27934
"Chlorocebus sabaeus","27",48547382,312,6.42671112522607e-06,2789639778,27934
"Chlorocebus sabaeus","19",33263144,600,1.80379822183976e-05,2789639778,27934
"Chlorocebus sabaeus","29",24206276,368,1.52026689276781e-05,2789639778,27934
"Chlorocebus sabaeus","28",21531802,298,1.38399935128514e-05,2789639778,27934
"Chlorocebus sabaeus","KE148108.1",9014310,70,7.76543074289657e-06,2789639778,27934
"Chlorocebus sabaeus","Y",6181219,18,2.9120469603164e-06,2789639778,27934
"Chlorocebus sabaeus","KE148109.1",2721969,16,5.87809780346507e-06,2789639778,27934
"Chlorocebus sabaeus","KE148049.1",1557941,62,3.97961155140021e-05,2789639778,27934
"Chlorocebus sabaeus","KE147540.1",1339488,12,8.95864688597434e-06,2789639778,27934
"Chlorocebus sabaeus","KE148050.1",1280666,18,1.40551869105606e-05,2789639778,27934
"Chlorocebus sabaeus","KE148110.1",1249061,2,1.60120282356106e-06,2789639778,27934
"Chlorocebus sabaeus","KE147541.1",811265,8,9.86114278318429e-06,2789639778,27934
"Chlorocebus sabaeus","KE148023.1",566739,9,1.58803258642867e-05,2789639778,27934
"Chlorocebus sabaeus","KE147547.1",418180,3,7.17394423454015e-06,2789639778,27934
"Chlorocebus sabaeus","KE148105.1",379253,3,7.91028680063177e-06,2789639778,27934
"Chlorocebus sabaeus","KE147935.1",334963,4,1.19416174323731e-05,2789639778,27934
"Chlorocebus sabaeus","KE147546.1",322528,3,9.30151800773886e-06,2789639778,27934
"Chlorocebus sabaeus","KE147962.1",309086,4,1.29413820101849e-05,2789639778,27934
"Chlorocebus sabaeus","KE147549.1",280348,13,4.63709389758443e-05,2789639778,27934
