"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Buteo japonicus","ML989766.1",31377212,257,8.19065760208396e-06,1259715124,16450
"Buteo japonicus","ML991762.1",23448425,153,6.52495849934484e-06,1259715124,16450
"Buteo japonicus","ML991733.1",20339914,285,1.40118586538763e-05,1259715124,16450
"Buteo japonicus","ML991761.1",19848704,152,7.65793071426729e-06,1259715124,16450
"Buteo japonicus","ML991747.1",16935025,130,7.67639847003474e-06,1259715124,16450
"Buteo japonicus","ML991748.1",16607178,110,6.62364189749758e-06,1259715124,16450
"Buteo japonicus","ML991512.1",15845887,113,7.1311880489871e-06,1259715124,16450
"Buteo japonicus","ML989504.1",15640277,165,1.05496852773132e-05,1259715124,16450
"Buteo japonicus","ML991760.1",15132613,133,8.78896460247811e-06,1259715124,16450
"Buteo japonicus","ML989845.1",15055016,169,1.12254945461367e-05,1259715124,16450
"Buteo japonicus","ML991770.1",14708245,116,7.88673291748948e-06,1259715124,16450
"Buteo japonicus","ML991253.1",14119847,146,1.03400553844528e-05,1259715124,16450
"Buteo japonicus","ML989762.1",13862435,118,8.51221304193672e-06,1259715124,16450
"Buteo japonicus","ML991758.1",13822846,158,1.14303523312059e-05,1259715124,16450
"Buteo japonicus","ML988449.1",13705113,132,9.63144192973819e-06,1259715124,16450
"Buteo japonicus","ML990454.1",13527820,96,7.09648709104645e-06,1259715124,16450
"Buteo japonicus","ML991002.1",13122339,93,7.08715115498845e-06,1259715124,16450
"Buteo japonicus","ML988187.1",12935947,111,8.58074016537019e-06,1259715124,16450
"Buteo japonicus","ML991113.1",12533868,176,1.40419541676999e-05,1259715124,16450
"Buteo japonicus","ML991736.1",11895164,84,7.06169330662444e-06,1259715124,16450
"Buteo japonicus","ML988633.1",11520814,115,9.98193356823572e-06,1259715124,16450
"Buteo japonicus","ML988735.1",11290490,105,9.29986209633063e-06,1259715124,16450
"Buteo japonicus","ML991458.1",11237945,106,9.43232948728615e-06,1259715124,16450
"Buteo japonicus","ML989075.1",11153887,145,1.29999523932778e-05,1259715124,16450
"Buteo japonicus","ML990251.1",11034588,73,6.61556190407834e-06,1259715124,16450
"Buteo japonicus","ML990978.1",10913896,65,5.95571004158368e-06,1259715124,16450
"Buteo japonicus","ML990169.1",10836041,122,1.12587244732647e-05,1259715124,16450
"Buteo japonicus","ML989709.1",10738667,116,1.08020855847378e-05,1259715124,16450
"Buteo japonicus","ML989996.1",10644967,194,1.82245750503501e-05,1259715124,16450
"Buteo japonicus","ML987941.1",10369412,178,1.71658720860932e-05,1259715124,16450
"Buteo japonicus","ML991767.1",10263540,29,2.82553582876863e-06,1259715124,16450
"Buteo japonicus","ML991498.1",10203200,117,1.14669907480006e-05,1259715124,16450
"Buteo japonicus","ML989926.1",9844393,224,2.27540692453054e-05,1259715124,16450
"Buteo japonicus","ML989419.1",9505971,102,1.07300979563266e-05,1259715124,16450
"Buteo japonicus","ML991553.1",9350719,198,2.11748422768345e-05,1259715124,16450
"Buteo japonicus","ML991754.1",9160313,129,1.40824882293869e-05,1259715124,16450
"Buteo japonicus","ML990342.1",9127087,88,9.6416304566835e-06,1259715124,16450
"Buteo japonicus","ML988026.1",9012696,88,9.76400402276966e-06,1259715124,16450
"Buteo japonicus","ML988233.1",8981367,97,1.08001376627856e-05,1259715124,16450
"Buteo japonicus","ML989908.1",8947621,76,8.49387786988296e-06,1259715124,16450
"Buteo japonicus","ML991755.1",8807444,62,7.03949976860483e-06,1259715124,16450
"Buteo japonicus","ML989719.1",8752744,104,1.18819880942479e-05,1259715124,16450
"Buteo japonicus","ML988207.1",8729117,77,8.82105257610821e-06,1259715124,16450
"Buteo japonicus","ML991752.1",8653717,71,8.20456689304723e-06,1259715124,16450
"Buteo japonicus","ML991270.1",8623562,85,9.85671582114212e-06,1259715124,16450
"Buteo japonicus","ML991125.1",8610017,76,8.82692798399817e-06,1259715124,16450
"Buteo japonicus","ML989417.1",8496444,90,1.05926667674147e-05,1259715124,16450
"Buteo japonicus","ML988161.1",8290385,68,8.2022728739377e-06,1259715124,16450
"Buteo japonicus","ML991610.1",7935357,81,1.02074802683736e-05,1259715124,16450
"Buteo japonicus","ML989506.1",7753090,166,2.14108181383165e-05,1259715124,16450
"Buteo japonicus","ML990180.1",7677973,19,2.4746114632078e-06,1259715124,16450
"Buteo japonicus","ML990624.1",7490233,104,1.38847483115679e-05,1259715124,16450
"Buteo japonicus","ML989947.1",7468869,151,2.02172510991959e-05,1259715124,16450
"Buteo japonicus","ML991496.1",7426386,48,6.46343995585471e-06,1259715124,16450
"Buteo japonicus","ML990192.1",7384801,102,1.38121528257837e-05,1259715124,16450
"Buteo japonicus","ML989065.1",7174643,57,7.94464616566985e-06,1259715124,16450
"Buteo japonicus","ML987683.1",7102114,167,2.35141255124883e-05,1259715124,16450
"Buteo japonicus","ML987703.1",6816038,45,6.60207586870848e-06,1259715124,16450
"Buteo japonicus","ML988825.1",6703543,120,1.79009816152444e-05,1259715124,16450
"Buteo japonicus","ML991763.1",6655227,40,6.01031339727405e-06,1259715124,16450
"Buteo japonicus","ML989567.1",6623771,67,1.01150839906754e-05,1259715124,16450
"Buteo japonicus","ML988093.1",6569305,87,1.32434100715372e-05,1259715124,16450
"Buteo japonicus","ML991753.1",6555425,75,1.14409058146497e-05,1259715124,16450
"Buteo japonicus","ML987692.1",6518015,66,1.01257821591389e-05,1259715124,16450
"Buteo japonicus","ML989377.1",6434650,103,1.60070866325286e-05,1259715124,16450
"Buteo japonicus","ML991759.1",6417740,73,1.13747206960706e-05,1259715124,16450
"Buteo japonicus","ML991742.1",6275124,58,9.24284524098647e-06,1259715124,16450
"Buteo japonicus","ML989189.1",6165009,52,8.4346997709168e-06,1259715124,16450
